FPS:,30
ResolutionHeight:,480
ResolutionWidth:,640

ObjectFound,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey
0,183558,2996077,2722402,436,7821162,642144,80,157337,841826,1994820,10642541,33496657,
0,74452,1666856,1328035,170,7214984,656119,157,243756,1170883,2127219,10722227,33521469,
0,62722,2975521,2434415,203,6780592,1602129,167,204799,762824,1998378,11032595,33473250,
0,70766,6309083,1922927,150,6121608,1008706,185,4545382,561376,1470459,10928832,33480950,
0,73847,2057755,1272132,454,5687360,1676201,194,29893116,581285,1791152,10154045,53291259,
0,45948,1757500,1372047,147,8037009,765987,74,28001157,783586,2369623,10535838,53778330,
0,46659,1311793,1672337,364,7688601,757386,72,6066719,744265,1522308,11059020,33465024,
0,45725,2215952,2007422,374,6208878,738594,70,37372654,747696,2245886,10615636,62291223,
0,84745,1863823,1242841,355,4895193,1432710,188,37340467,813557,2112502,14232511,64136140,
0,70400,2491129,1444098,397,7270852,847952,181,30905977,568934,1500682,11028958,56240049,
0,53829,3378444,1254928,358,6831883,806660,70,37132531,828114,2120237,10801023,63321059,
0,57862,2806681,1605532,656,9329940,896926,78,6414176,716101,1625970,10155557,33751365,
0,73100,2104079,1234350,344,6126861,1144776,191,23807021,618619,2514354,10139872,47955486,
0,55933,1900026,2264287,497,6564841,589300,77,6646828,702752,2102970,11034013,33447258,
0,62785,2323956,1702432,485,5782507,677664,67,26041313,766554,1543867,13312163,52341454,
0,56003,2233644,2180186,484,7134111,735443,76,4590607,565813,1521284,10566144,33455535,
0,48658,1495651,1662234,469,6378240,778551,68,29617398,590128,2681218,10111010,53469992,
1,56052,1641574,1882308,222,8339857,1282883,46,26703738,643217,1435609,10092586,52195297,
0,64304,2575958,1734402,190,6398032,564042,66,251010,692093,1808934,13129069,33510667,
0,56251,2656644,1584165,195,7974283,659911,73,314073,634027,1419144,10890763,33486653,
0,68192,1431160,1534516,161,7019161,617095,80,260322,785230,1778568,10986530,33511831,
0,68432,1273416,1382511,275,5897835,692550,78,24414366,815766,2084977,10702070,47439822,
0,77750,2173166,1326797,741,5140329,835756,69,33822690,941817,2501801,12508497,59472516,
0,62841,5780478,1297894,191,5557888,1060031,175,32300933,660057,2329065,15736485,64926303,
0,54257,2539189,1802350,178,7231550,786348,69,22663014,587569,2759463,12926542,51465400,
0,50553,2755725,2269620,250,7331030,653810,73,21921821,709746,1892992,15092919,52791260,
0,70230,1519712,1662724,526,6607978,949582,78,22793411,589709,1387169,10213826,45932103,
1,51331,1545421,1760453,289,6426559,1045249,42,25491131,633845,1616009,10421146,49090533,
0,54220,1552540,1820177,171,6871815,754369,90,239357,788055,6149705,17945522,36291888,
0,66152,2617216,1698675,190,5460329,796470,211,261709,1463891,2124736,15835006,33453710,
0,69527,1907094,1963710,183,6587178,1247281,68,248946,839802,1659765,10294219,33517280,
0,89315,1977474,1759809,174,7313376,965652,70,23350630,730784,2048441,15898713,54238403,
0,70913,1592377,1571290,352,6906752,1197955,343,33431209,721106,1763417,10733060,58122279,
0,86211,2374097,1402998,178,7523352,981396,109,28240604,569815,1814426,10287448,53386495,
0,66450,1376325,1288791,175,6897930,824520,77,35248442,700149,1391445,10606471,58499783,
0,53188,1365660,1901002,194,7333851,834254,72,26455064,584659,2427493,10319673,51378197,
0,59311,1400140,1367269,150,6321030,1008791,49,22882302,830776,2833194,10321837,47159667,
0,61642,2106725,1823258,152,6516731,945977,170,24564064,710024,2550788,10226510,49616808,
0,65328,2047762,2097893,558,6291611,832070,65,36829114,728332,2814586,10545295,62381719,
0,86825,3023434,2106281,193,8101757,963292,59,32016081,832884,4001704,16219536,67476754,
0,44226,1692153,2922988,365,6315821,685732,64,35945222,3418091,2109984,10428159,63719293,
0,57831,1237511,1243117,419,7270301,816884,157,24077200,791732,1913552,10586021,48107977,
0,64367,1831084,1774052,370,7779748,924989,250,36980502,805995,2649207,10379146,63300771,
0,55742,1771833,1779760,496,6470425,736678,69,30297619,575438,2472077,10585240,54865251,
0,52351,1637304,1436374,451,7243804,945356,164,29694320,791165,1503393,10631510,54036224,
0,56682,1503416,1825722,397,7119253,831838,83,27560408,728453,1741942,10174800,51679279,
0,61345,1491244,1695655,394,7031430,689637,72,23477385,735953,1789532,10232996,47313630,
0,75229,1331662,1420845,474,6355223,997981,79,36924662,1126727,2219793,13187793,63748341,
0,56583,2299774,1560152,511,6272961,1038547,158,22609397,622714,2250775,13955284,50791303,
0,64569,1917977,2118414,314,5919248,798065,75,22021912,646571,2433266,14978820,51013200,
0,67166,2080927,1377188,357,6524746,635515,69,22844935,558831,2318047,15931312,52461850,
0,54775,1639202,1686661,729,5996982,1109325,75,35982448,623062,1762813,11956755,60929142,
0,64560,1630997,1734776,380,9385030,724849,65,21527504,558787,1905158,10736302,48371299,
0,56554,1680386,1461012,544,7887804,949027,70,23136983,558230,1366224,10710188,47919228,
0,54201,2258016,1632254,509,7132327,709981,169,25069851,744599,2343112,10116795,50171003,
0,325265,3459014,1745185,412,6015840,5454424,191,24484210,619720,1362189,10567193,54170051,
