FPS:,30
ResolutionHeight:,480
ResolutionWidth:,640

ObjectTracked,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey,Frame,MorphOps,DisplayDirection
0,63236,55,1511809,187,1834322,804209,63,24914142,565465,1597802,20476027,52942655,1076073,460,
0,56252,43,1521730,355,1270604,755154,69,25881458,808301,1975711,20934104,54087180,793005,521,
0,50910,55,1744751,174,1345003,683513,65,28677088,615116,1825187,20426236,56397262,915336,793,
0,61166,83,2919537,376,1548921,771580,56,30963427,678794,1859212,20380587,59908310,623821,449,
0,55864,72,2231337,211,1583418,728021,73,21217135,543702,1477784,20819883,49799724,1043413,624,
0,75094,92,2179651,206,1586713,769741,82,28305600,682929,1646112,20690136,57082727,1047490,467,
0,62957,56,2494070,351,1595134,923589,75,23060423,655274,1509044,21026539,52406073,982189,793,
0,57979,60,2352565,411,1693481,823761,63,35703070,691386,1969316,20713962,65400213,1298011,930,
0,55640,55,2073205,284,1751836,762968,77,24874213,715754,2069059,20727727,54206424,1060184,564,
0,61231,63,3506667,397,1386634,1691091,38,21480254,557686,1633788,21076315,52705359,1205081,776,
0,56818,50,4148364,160,1523522,1472735,69,23040823,865441,2220812,20471842,54661789,763751,935,
0,55795,51,1662174,170,1136368,668994,68,24337240,1191531,2857299,21030001,53784316,742416,402,
0,61916,94,1648802,286,890101,841933,55,28706875,1053218,2611016,20276689,56878984,686842,443,
0,72290,63,2636714,444,2026834,1020956,95,21539943,538049,1430030,20752739,51342766,1224199,584,
0,62689,78,3207556,412,1722045,920279,62,22406961,951907,2207185,20138971,52712817,994933,981,
0,59292,63,2295515,205,2011703,720521,65,25444852,630817,1402671,20558092,54253089,1029663,397,
0,56496,66,2138116,253,1904795,907569,82,22803435,565873,1454722,20903288,52091436,1242628,486,
0,53401,76,2398539,667,2228462,960546,71,22691216,541134,1413352,20352343,51941645,1211352,469,
0,61491,62,4284697,176,4099599,660290,59,36259121,616264,1603128,20804017,69078653,587590,994,
0,49934,77,2263511,230,817854,1372016,72,24344505,879684,2187648,20246756,53066114,798784,347,
0,64804,76,2565490,412,1875530,1883907,258,37242304,775294,2187315,21083322,68927375,1134040,586,
0,62289,78,1536068,234,1377364,968678,92,26561475,677073,1919854,20103000,53942697,632493,469,
0,54980,63,2698223,451,2710909,1827710,30,21038788,702092,2144001,21027545,53118857,803397,1056,
0,54271,74,2292220,384,1314084,759539,58,36119016,788398,1638808,20215574,64040705,751255,494,
0,61995,72,2330115,204,1766851,815487,79,22237123,880833,2270400,20538453,52110252,1111799,570,
0,69453,60,1721983,372,1695622,905918,69,24120072,623859,1638519,20435934,52459453,1156081,401,
0,60081,84,1433294,230,1045096,661238,56,24498766,551634,1714416,20609622,51418861,740062,899,
0,51308,59,1795385,323,1231989,911955,72,23525913,761653,2182147,20985338,52151389,604768,507,
0,56220,75,1884969,393,1585756,899411,92,21481215,772865,1877270,20933978,50504222,904611,569,
0,61916,93,2195878,393,1527560,918030,85,23555255,546221,1925733,20336531,51940402,733726,466,
0,54875,66,2082256,299,1533999,992499,86,22714654,556747,1405444,20663182,51044481,948190,827,
0,59030,65,4345036,194,1626343,661461,89,35215868,1166545,2592483,20103580,66842925,967185,773,
0,59112,92,2035787,178,1435876,2272268,41,35272694,1192506,2639214,20247676,66325268,1044693,553,
0,68560,60,2826306,220,2065447,955342,66,20093563,552789,1426561,20887927,50321105,1345207,815,
0,59496,80,2580123,421,1913642,891028,82,21687540,1112211,2209759,20167247,51864346,1137362,1446,
0,57317,61,1428139,351,1103030,951601,76,22808828,536487,1462537,20119028,49506303,941651,595,
0,50258,50,2154378,402,1565520,1436571,83,35645717,922771,2619045,20449037,65777739,828817,546,
0,55191,60,1916203,428,1629825,2098464,95,4390874,990068,2104609,20752023,35002478,954236,571,
0,51691,57,2218129,375,1505493,833215,68,36606610,1273436,3198447,20174225,66648602,676446,1276,
0,56683,96,1709862,174,1001624,665325,62,34171102,1055700,3601707,21063136,63931376,492953,366,
0,60391,61,1750324,412,1341519,691508,72,5214046,846635,1913453,20613885,33484806,957069,844,
0,63785,78,2378211,421,1733650,875738,72,22585457,1056376,2629505,20862984,53493690,1201518,396,
0,50888,55,2199873,195,1660313,763014,64,26613255,1088496,2591292,20493443,56342747,786868,748,
0,53949,55,2198668,423,1406642,733354,73,5010431,705519,1813252,20821092,33751613,911060,474,
0,52382,61,2428242,416,1552759,849055,79,35347469,1026515,2416381,20406336,64941486,759447,488,
0,61657,54,1870846,427,1489590,973900,82,37512785,1209775,1563763,20294827,65849865,775217,411,
0,51046,64,1472116,243,1281414,911708,70,23410143,877356,2201787,20589458,51699596,802366,845,
0,57384,67,2991138,375,1556531,748517,64,21809596,847019,2037568,20149109,50819362,523084,421,
0,59743,68,3548600,429,1703879,808632,83,4813133,621751,1695403,20776794,35109574,984121,486,
0,52773,54,2444995,373,1003730,852746,69,23046497,768689,2586102,20850675,52326668,624619,477,
0,59242,68,2366401,178,1724046,3114319,54,20768357,1099694,2563280,20433889,53636454,1398381,1154,
0,68539,79,2267514,298,1293873,951375,85,34827780,1193228,2905085,21085295,65498938,796503,486,
0,56652,78,2656163,538,1054951,709841,71,5884280,676271,2096939,20938337,34753560,585814,497,
0,50632,66,2505093,421,1590765,979045,90,34974610,1235688,2883946,20138847,65217447,750310,389,
0,64849,54,3638163,381,1639313,1618332,66,24176867,963396,2271690,20130390,55211231,609547,838,
0,63389,60,1767523,359,1391629,774222,67,21777465,993925,2345445,21029736,51172080,934661,472,
0,52208,53,2270843,333,1792257,829035,85,22553603,622410,1571369,20640544,51657022,1230761,484,
0,54027,60,2601148,389,1374726,781891,76,7846253,705596,1745380,20798689,36719940,716130,456,
0,61360,57,4298676,408,1298860,970318,79,33738561,544442,1412114,20556696,63780024,803834,1233,
0,59600,87,2404960,424,2121780,805255,73,5145800,890092,2081931,20714419,35450356,1122264,463,
0,56469,60,2349459,293,1538132,848747,73,22750452,1038690,2348327,21088675,52878897,723479,847,
0,81946,96,2508663,343,1721827,1009202,85,23014023,741638,2712160,20777363,53457202,802583,508,
0,41534,44,1800364,173,1403755,703010,66,22510727,882843,2261345,20388201,51022041,924514,690,
0,62924,48,2016271,361,1433668,882834,72,36859220,1232771,2842301,20897238,66955399,628213,509,
0,53726,78,1356330,292,878861,556675,51,36231739,1179446,3252226,20687636,64729077,423770,339,
0,56888,90,1393123,279,1815128,870908,32612,22169764,703012,1854793,20283926,50603161,1330396,426,
0,53148,55,3034337,548,2687423,1827655,43,20865589,604981,1602857,20977248,52680603,914583,1752,
0,51301,55,2447610,256,2285376,763198,66,27196027,709239,1910491,20448786,56598014,685749,515,
0,57055,44,1925775,291,1103762,796674,78,7680984,854410,1980515,21017940,36324376,785917,487,
0,63163,77,3347454,495,1667371,878137,61,20173737,1166138,2622703,21865863,53060654,1127001,459,
0,50886,39,2332661,180,1290649,668693,61,22501059,1046954,2616210,21020984,52460180,829091,844,
0,57381,78,2352499,433,1131601,962678,80,22248028,978853,2373150,20647051,51586630,733024,429,
0,76120,111,2881226,498,1689862,1358160,71,21882919,582582,1750166,21191904,52449389,934725,482,
0,52557,54,1766144,352,928261,717089,63,24242851,902772,2455439,21153476,52808946,487831,464,
0,68322,60,3128292,193,2045286,735164,62,20208397,986423,2436871,20454710,51434516,1269329,1049,
0,60665,51,3605377,462,1546612,845933,92,27800915,957955,2020219,21000685,58624068,682758,554,
0,61028,91,1879942,219,1355737,1567237,94,35750946,979768,1990655,20231980,64844313,920832,542,
0,59625,52,2390859,379,1728393,850867,66,20536814,686209,2024977,20858502,50330937,1089981,417,
0,61853,114,1479581,170,1160724,704339,70,22037457,759456,2367690,20685228,50314007,957501,1119,
0,51053,49,2097603,288,1257199,956176,88,29802120,558485,1497364,20554676,57564094,697052,521,
0,55473,55,1909336,185,1683343,844244,78,23296455,1047621,2384757,20186257,52641857,1132128,580,
0,53792,75,1845378,474,1732757,1019932,97,35602136,1119568,2606353,20521987,65808400,1200906,509,
0,47093,51,2294568,398,3491629,879452,74,21659621,954265,2346016,20918082,53404594,717801,770,
0,46955,48,1552787,534,1819145,1006217,69,22425418,554835,1407717,21010581,50988897,1067234,526,
0,55736,93,2520970,442,2348783,1210078,105,23282639,710774,2093819,20680835,54463701,1452787,481,
0,67726,103,1833920,313,1248672,832079,78,26973845,1160425,2889191,20943468,56847424,800544,499,
0,48216,53,1966339,296,2140440,1018480,83,22393511,883173,1731395,20364501,51664857,1013290,1066,
0,62916,55,2117720,481,1184315,928450,88,21292371,983760,2454564,20825630,50684842,734039,436,
0,58633,46,2029567,358,1491556,891451,71,22000652,876393,2213646,20906375,51486477,913265,455,
0,65565,87,2107653,379,1190631,946678,75,21360536,550158,1478438,20575378,49096826,726072,489,
0,60937,69,2296319,408,1246387,1150507,88,22056874,1202521,2827471,21118408,52983635,915486,905,
0,65107,60,2104693,540,1308689,934482,68,28198411,531927,1412662,20290326,55734548,795199,518,
0,63748,57,2292238,211,1426909,706909,53,20680476,1046138,2568980,20127263,49970754,954373,662,
0,85576,60,2264860,591,1213312,724769,53,19188653,782980,1883073,20207952,47261012,814787,490,
0,66325,69,2255112,229,1213964,667957,51,18175586,1056803,2562485,20571178,47553380,881741,1065,
0,63642,123,2279386,401,1504063,701050,61,4134868,1126806,2867395,20187185,33904696,931912,511,
0,70482,88,2110136,399,1309728,956649,75,36098473,1168274,2873455,20302740,65797531,796481,557,
0,62216,61,2298497,326,1298275,654184,60,18439052,883783,2625921,20298894,47470007,806041,502,
0,72336,69,2277274,228,1193914,601892,54,17919831,932285,2557966,20749350,47166943,760854,789,
0,68400,75,2295777,408,1426303,1027412,90,19544793,1206175,2883223,20682585,50041744,798171,553,
0,62761,118,1643391,482,960666,844945,60,19531051,1093718,2553499,20839506,48519465,879581,512,
0,62344,84,2119112,344,1259364,1751507,46,20088383,986551,2407969,20509773,50169045,881389,563,
0,65945,66,2108358,321,1170836,816492,74,20451665,1160403,2887070,20509510,50161053,881052,1161,
0,60692,67,2709259,514,1560443,777619,59,21069592,1210170,2822998,21020733,52219480,882704,541,
0,69936,57,2479391,421,1545924,649001,58,3796688,1057534,2514496,21024781,34071508,826131,523,
0,67730,69,1718846,374,1356391,807397,68,20861597,893281,2368606,20410013,49475667,889642,803,
0,62468,60,1999177,197,1315659,809079,67,21217311,1198680,2943859,20243293,50771332,874499,1423,
0,62310,90,2122563,529,1157067,923524,64,20424392,1166079,2882688,20203153,49933432,882605,574,
0,63761,75,2429932,214,1168061,676867,57,20659451,1080532,2488145,20873811,50285250,741446,519,
0,57080,66,2648170,180,1206459,726799,59,18910109,1179612,2855238,20838402,49432479,903591,517,
0,57363,66,2108488,394,1435635,995228,93,19465699,1158554,2872857,20906418,49991788,881572,1013,
0,60830,70,2816616,409,1410037,729138,51,21241715,1046959,2615566,20245797,50898447,621325,497,
0,57155,66,2210501,418,1331299,698540,48,22483656,1150662,2823476,20878492,52448891,711312,450,
0,64914,69,2501775,232,1320432,708408,54,18659650,1101501,2555190,20259177,48237929,913450,563,
0,58553,55,2005356,197,1592692,775130,73,21014961,529422,1395239,20948184,49456099,1040556,1065,
0,67533,61,2339795,386,1189976,752133,54,20463945,1170211,2892577,20630542,50432421,820887,529,
0,63096,69,2306758,421,1836259,713668,56,20882767,1162719,2907071,20450364,51281716,840978,458,
0,60733,60,2306705,240,1169246,757272,50,21000899,550184,1393860,20793029,48817615,690456,497,
0,56462,45,1678600,391,884713,779867,60,21133654,992942,2397536,20423590,48981858,543019,908,
0,59601,50,1983237,346,1066704,902708,79,20017731,937311,2239576,20322631,48314228,672348,494,
0,59483,50,1695899,274,1075658,794767,62,22480364,551902,1573958,20581041,49574877,671210,539,
0,60419,118,2091384,298,1223201,957135,82,20461429,558734,1520855,20479807,48196950,728620,754,
0,48413,37,2061481,433,1228837,738248,75,20760304,874770,2129215,20864943,49389923,582071,995,
0,59984,54,1637821,359,1342925,1027407,63,23036894,1028703,2353426,20593312,52070992,880313,881,
0,65469,55,1587548,237,1111793,852270,68,20854545,837180,2340160,20626542,49095051,727647,431,
0,47014,43,1948425,205,1070573,1374593,51,20287363,981909,2414049,20283449,49251799,732161,332,
0,70578,55,2081504,421,1196066,929427,80,21574537,875012,2180049,21080246,50812316,728092,1063,
0,57862,44,1691931,252,937268,786031,60,21201543,1194226,2010567,20507532,49340182,860239,351,
0,52848,69,1304303,243,837891,907534,77,21664804,552433,1447593,20547601,48075133,670914,413,
0,57995,51,1948725,365,1272861,985659,75,21131557,895106,2179950,20509427,49827899,730104,460,
0,53648,61,1602777,269,1398190,843068,70,21738262,1229935,2828580,20704216,51274250,767777,908,
0,67967,58,2088884,306,1192090,930967,76,21987818,938521,2472453,20166828,50735610,787163,484,
0,57705,60,1542630,275,1114553,784739,57,36502634,873445,1682598,20863235,64276765,729130,489,
0,53546,60,2286383,290,1326595,915558,64,21024563,578629,1748045,20233659,49150761,885939,418,
0,58047,50,2123275,321,1047856,1730110,81,21753718,911420,2039728,20652433,51205906,790400,930,
0,128224,104,1827758,87,1164929,902933,84,24699471,786670,2586080,20733666,53663863,727363,404,
0,50592,50,1698091,158,1106829,1566809,50,24648397,1086550,2161951,21121077,54216269,673914,421,
0,79277,93,2904902,188,1425801,1331752,50,35377092,1235742,2914255,20331435,66628248,916527,488,
0,84671,102,4388584,185,1864845,939123,90,28537627,778313,1900739,21025609,60765218,1144683,923,
0,66583,75,3576757,408,2206667,1030450,92,21425141,1050397,2645653,20471599,53722583,1144870,809,
0,64052,60,1904284,375,1010271,679617,73,6506196,782599,1953785,20070518,33660974,582274,391,
0,99727,85,1706401,354,1164912,826191,66,36531695,1210208,2493593,20933815,65850955,782683,354,
0,53483,66,3004675,446,2472977,2135043,33,3744899,561653,1498002,20407942,36248955,2249967,1127,
0,61368,50,2093925,301,1191883,919128,82,22740821,842813,2372175,20102774,51142405,723583,532,
0,47250,47,2074304,22223,1218567,2017613,82,36690118,1317038,2690653,21044149,67899305,676837,501,
0,54520,63,3208849,206,1520782,818834,92,32379067,534383,1384126,20951500,61620083,681681,479,
0,70406,85,2166081,203,1791812,895508,91,23055591,553385,1502008,21437603,52899647,1328906,1017,
0,58535,51,1574624,328,969629,691497,58,21839134,954045,2470711,20802222,50201063,736587,525,
0,56033,57,2863082,415,2297339,873708,79,21751593,1210097,2249310,20680334,53183785,1083780,544,
0,61122,84,1668210,359,1275650,824377,75,22660508,1196587,2830394,20526138,52005892,854640,564,
0,53729,60,1972473,271,1311061,808527,70,36411873,1068292,2471994,20840286,65705086,663987,1046,
0,60256,90,1436088,669,1396118,714536,73,5774809,719333,2108178,21119728,34553182,1123530,461,
0,56347,42,2006601,361,1134028,880837,60,35063791,549919,1445041,20481365,62293697,582929,499,
0,54523,60,2407676,409,1470899,995367,66,34170287,531672,1483254,20423928,62810358,1178722,431,
0,58352,50,2150598,429,1825008,1173078,91,22021377,814358,2375216,21190167,52848932,1138972,950,
0,54838,75,1445954,406,917451,533546,63,6902887,554691,1418977,20544380,33487500,452484,339,
0,61191,93,1424886,230,1170049,766930,57,36224622,1049302,2041592,20696040,64335265,803106,499,
0,60554,81,1407592,350,1063980,864968,70,35784605,1238308,2868526,20677777,64770230,703128,456,
0,55387,66,2509372,226,1347237,828764,83,34192640,1153020,2902252,20332413,64241259,805882,797,
0,51456,81,2600553,385,1408897,1616171,50,35923319,1083923,2550392,20374427,66383299,676593,504,
0,51705,85,2094745,298,1382363,967684,85,23707385,535364,1499853,20915571,52095198,843257,473,
0,55988,66,4651060,474,1467744,787337,56,34734820,957196,2853612,20939802,67221831,676297,428,
0,48050,55,2258420,323,1259556,1000183,68,35609349,1260569,2841603,20191169,65321961,745672,816,
0,52069,60,2251714,223,1424944,798636,80,23482637,1195817,2863913,20949521,53856353,716188,492,
0,60120,93,2260947,203,1626329,869012,98,36451633,554462,1389927,20895489,64943919,747657,526,
0,51093,53,2208435,208,1172659,823385,69,23969255,1169378,2630418,20738209,53670263,805975,466,
0,58468,85,1411153,565,1074226,864073,60,23448192,868989,2610200,20352543,51367904,575740,1055,
0,51965,90,2000542,496,1820817,1082444,88,22183544,568938,1989274,20673092,51739271,1270405,504,
0,66347,80,2727442,373,1456054,749258,75,6804474,749381,1864192,20264829,35828687,1043507,479,
0,58491,54,2415981,375,1677649,921272,79,21652199,735766,2269805,20959488,51884923,1093729,448,
0,59338,60,1573002,349,1103556,938873,80,22653455,983364,2514622,21054251,51651182,671895,828,
0,74032,75,2396860,408,1349526,970835,72,22474468,980843,2129623,20780382,51930289,674548,411,
0,63769,120,2374989,211,1521238,714775,70,35668382,1026857,2415327,20517022,65150691,749520,421,
0,57957,74,3678196,397,1808506,915446,67,6274304,896880,1618413,20565969,37037038,1112201,461,
0,53566,53,2289589,366,2150704,1080123,78,21237122,807744,2160126,20783059,51975752,1315829,883,
0,60744,85,2339939,528,2049597,846299,62,21290953,536134,1597759,20185042,50220355,1222239,476,
0,64969,76,1754803,355,1836543,745391,59,23926786,594653,1385381,20572848,52098509,1116729,402,
0,65253,96,1726503,498,1331875,833523,62,33750022,1229313,2918537,21056211,63901618,878443,534,
0,63049,99,4338241,582,1978370,676914,53,34388581,559542,1919693,20870388,66240408,1334213,1320,
0,58166,59,2224912,281,1907752,933224,81,22726366,539242,1453427,20752544,51839089,1147214,975,
0,61850,52,1580454,194,846944,625972,69,22581576,992569,2520910,20664229,50471949,494351,445,
0,66269,48,2135102,464,1170139,737408,62,34249793,588013,1395489,20374424,61652076,847130,440,
0,73477,94,3360722,288,1689659,1005100,85,35031789,976694,2409473,21015253,66731711,1061263,1566,
0,57900,67,2098561,388,1619724,864065,66,20570525,536468,1706357,20226257,50528067,2755362,413,
0,44382,58,1387218,341,1112831,769704,55,34080155,964515,2389375,20960187,62612008,795747,468,
0,58611,66,2425005,410,1522241,982021,80,32105219,572596,1385400,20932603,60814106,730846,505,
0,56033,88,3372684,184,1373496,641121,70,21076949,982015,2574821,20731698,51585259,663095,1289,
0,58554,60,2326624,410,1554301,885575,77,35205669,933497,2029791,20189687,64022849,730496,528,
0,52637,54,2126058,384,1470156,797869,72,5334527,955415,2276072,20686414,34666236,862478,536,
0,68448,50,2188430,449,1862161,883512,70,29988206,556356,1401240,20276253,57944940,629596,666,
0,67790,57,2455436,219,1760437,738303,78,23813014,1184683,2892210,21096234,54960765,849287,745,
0,62989,72,2782284,385,1579092,999128,85,36305114,1209832,2876981,20540270,67196326,734145,483,
0,54176,67,2636392,178,1637196,1699175,68,36377585,766017,2091802,20838041,67359538,1156836,490,
0,58346,55,2274468,631,1706452,743613,76,5827924,660188,1867949,20394116,34669549,1042466,496,
0,53748,40,1956164,361,1310369,852846,69,22105742,621602,2011369,20879010,50704980,824418,1102,
0,52211,65,2525769,353,1177961,941300,71,34806641,690948,2019361,20177769,63210737,728773,516,
0,56193,74,1980387,292,1600272,652361,62,21556508,1076526,2638660,20531129,51156332,957012,470,
0,53909,57,2623367,676,1738360,976775,79,20576031,948864,1914534,20572797,50494297,983666,508,
0,51239,57,2855598,378,1355356,851849,67,35054827,818871,2820814,21113043,65893582,861739,983,
0,57131,60,3478376,188,1803018,610187,66,34836400,992948,2884947,20518527,65885877,598770,443,
0,58524,80,3109280,206,1859973,842348,85,35723906,1091988,2478532,20115273,66156539,775463,465,
0,62531,46,1992806,187,1146733,826250,97,30345819,564378,1399643,20290171,57453813,734594,702,
0,54185,57,2288626,320,1507266,2193969,72,35099831,1059841,2626401,21017025,67132010,1171725,987,
0,73071,50,2550870,206,1530237,809990,91,34446360,530248,1385111,20364052,62480529,687915,492,
0,54283,60,2869750,436,1534422,968565,60,34615343,529724,1393784,20426697,63259586,770927,506,
0,63143,46,2264467,284,1605859,864831,88,35812839,1187580,2879578,21032835,66601261,777574,553,
0,58268,60,2599728,232,2274479,775679,75,36553358,1245126,2890622,20450408,67595082,641501,1078,
0,50565,60,2886700,430,1969368,2218185,61,32693941,529113,1431227,20293090,62982668,818478,535,
0,57175,70,4866759,458,1559352,986242,80,21370170,607686,1424946,20513473,52371306,880156,627,
0,63583,60,2571662,493,1410327,1608633,43,35053112,963820,2455938,20822969,65645747,584432,365,
0,66368,106,2057654,335,994725,1719871,45,36035794,1177627,3032427,20977789,66974228,801672,1002,
0,54674,78,4224494,199,1764449,845078,72,21407988,1098153,2551433,20345490,53448605,1027210,406,
0,53019,60,1908424,290,1241308,902188,64,23392917,770896,1764492,20590608,51459425,736770,659,
0,58600,78,1928134,204,2047803,961172,96,22897748,1162671,2855493,20652980,54033654,1363454,459,
0,58258,51,2420723,334,1973717,905784,67,21104253,699732,1761321,20220767,50303026,1055843,1133,
0,54728,96,1441746,337,900281,674276,48,22861825,535687,1420030,20991279,49403042,429779,439,
0,56310,81,2739231,382,1202415,858926,76,35479387,1207414,2899244,20786570,66010437,671560,375,
0,58894,63,2124939,191,1496699,812030,85,35754222,599382,1555366,20258424,63445389,691356,479,
0,50624,65,2170041,182,1634451,760312,76,35909126,967880,2554206,20373998,65535913,1021447,899,
0,55688,60,1712762,376,1305950,882137,69,21838862,669305,2118074,20431515,49974661,864294,497,
0,60159,55,1764016,355,1736570,1003612,88,22443070,810062,1906276,20677691,51398285,899372,486,
0,58093,60,2362425,409,1234093,1782154,51,35098466,592387,1685580,20295364,63947209,742548,527,
0,59088,55,2038252,376,1884503,1813329,75,21321785,1078066,2674778,20913732,52486988,596966,1009,
0,51859,57,2413183,197,1285108,881755,85,34727453,925815,2178185,20248410,63561295,742245,429,
0,53531,60,2361410,569,1588447,865681,79,21681977,874881,2188136,20939329,51391352,688734,508,
0,49764,77,2156562,312,1892801,912212,75,21331315,626017,1568149,20429148,50103242,1045601,466,
0,52733,51,2062452,260,1664883,1990857,70,21142957,535366,1459353,20775837,50839840,1059597,859,
0,55618,102,1350533,379,1152396,650885,56,6287225,671175,1581949,20694784,33493271,694489,599,
0,55143,75,1904805,282,2214543,1023699,80,21322698,744596,1948192,20208413,51009287,1481677,755,
0,57209,61,2521817,308,1722702,914374,60,35743162,913172,3143601,21006628,66930114,800336,509,
0,60643,80,2365869,416,1364594,947333,74,23088246,965876,2400938,20181005,52169292,686128,827,
0,74091,60,2909239,197,2097174,924649,81,20395545,538942,1386503,20202678,49838842,1216224,466,
0,54349,66,1789635,250,1416018,754269,54,5541415,1677551,2258547,20702131,35231493,926432,553,
0,53086,96,2066701,391,1716683,1072821,73,22514182,1078599,2568161,20649953,52838459,1014522,521,
0,68215,54,2453937,334,1514356,828681,67,36482747,903514,2232554,20793260,66124971,746515,917,
0,59279,93,2641059,461,1142013,903218,88,35441459,985940,3003307,20584760,65538611,673941,504,
0,58743,55,1513138,343,1037616,675466,61,23324850,881664,2238932,20418684,50709026,465329,424,
0,61216,45,1988061,516,1863424,907469,68,21069764,537079,1481670,20620464,51662056,3026092,550,
0,54956,63,5129754,453,1421092,774454,72,35679104,1190036,2900832,20397880,68220028,560002,921,
0,54743,54,3591580,213,1966303,1947501,60,21734548,1014761,1969164,20984367,54197099,838466,520,
0,64145,60,1807201,344,1197598,1685978,93,22634335,653683,1967665,20875415,51785942,799696,457,
0,65890,88,2211507,489,1566784,874251,78,22639130,851668,2356849,20593500,52071444,816684,581,
0,89926,55,1915543,301,1489416,710017,72,21240997,549474,1740317,20264745,49075631,979266,1167,
0,57070,66,2019059,388,1024466,815963,64,29855191,1199432,2832490,20778110,59355771,669700,460,
0,54899,87,2960023,472,2138322,898573,66,21916356,808634,2251170,20866168,53325978,1322041,508,
0,58256,77,2906216,371,1251996,853762,68,35462478,556797,2054546,20966626,64890997,680160,427,
0,61258,74,2338615,289,1633315,898214,61,35097362,986933,2341826,21014439,65226260,745232,892,
0,78855,75,4086352,387,2023845,916687,58,20502093,906584,2271491,21045044,53282637,1345511,541,
0,56773,71,2034842,334,1291195,702580,62,19700672,844475,2032211,21031898,48851775,1052993,496,
0,63691,52,2360956,196,1446389,811255,87,36204335,1150132,2760180,20267978,65912969,743937,486,
0,73520,90,2518095,214,1840334,969290,94,21986121,958280,2407637,20162256,52263014,1236858,990,
0,59573,99,1380060,476,700359,1383459,72,36853370,1228270,1727160,21622908,65489174,431849,373,
0,63361,68,1358081,147,815026,705455,75,24052181,992509,2380810,20803190,52308388,1036493,567,
0,57121,53,2238093,278,1735015,875749,64,21177931,1096689,2560507,20816709,51803126,1135407,584,
0,58581,60,1757932,342,1250627,1995368,52,35444477,989777,2372655,20373385,65088689,743751,1015,
0,51248,60,2110101,293,1371940,1011973,83,24164884,878161,2149350,20733415,53389707,816141,1085,
0,55098,57,2784682,228,2046511,787029,74,21612810,1079264,2628609,20105314,52085997,882494,496,
