FPS:,30
ResolutionHeight:,480
ResolutionWidth:,640

ObjectFound,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey
0,195964,3281549,2089404,174,6148463,786370,216,168450,742972,2221713,31,33476555,
0,85542,8018729,2339179,201,6764105,600463,74,217604,632039,1002168,35,33497163,
0,71583,1724805,1519300,175,9684357,1616112,66,187800,724885,1557137,48,33479969,
0,64324,2086454,1260350,311,6135953,622418,70,5947709,636278,3596727,30,33464020,
0,50241,4261610,3546633,461,5692381,905486,74,36453027,767329,1470083,64,53261314,
0,62405,2269494,1979159,316,5723943,745309,68,25532969,642900,1158621,35,38205119,
0,71946,1306938,1227510,231,6388275,856835,204,39537274,655037,1053473,30,51184558,
0,46488,1259374,2110424,240,5837144,790870,67,26673716,611523,1698622,51,39156672,
0,66149,2210172,1248711,368,6430133,723682,63,29498188,741531,2397885,215,43464331,
0,51744,1660693,1245471,166,6888918,925020,66,23865216,534062,1083641,32,36345881,
0,61287,1610902,1531315,477,5662795,748409,188,25140545,742980,1050935,30,36686701,
0,59251,1706916,1771263,525,6489784,777658,66,35837159,577306,1060272,29,48377778,
0,57757,1760360,1865405,468,6970815,582471,75,3818471,703352,1794155,38,33546157,
0,55358,1648734,1705202,367,7334324,703462,68,20552297,948497,3078072,33,36164236,
0,84504,1596741,1448075,609,7077065,802821,69,26038517,1019767,1305822,30,39513953,
0,61551,1483701,1538990,647,7203567,1221791,209,35204111,764197,1349794,43,48944335,
0,57157,1625614,1373450,442,6162289,668659,75,3933036,769978,1519970,43,33529992,
0,58360,1912335,1940303,652,7420479,1035381,67,35629449,529462,1108174,39,49735129,
0,62285,2055974,1692448,352,7585916,1238682,179,23956169,710594,1280756,38,38688193,
0,58493,2499637,1547933,396,6599454,784603,66,21815035,531106,1289786,46,35230435,
0,63670,3212672,1767123,337,6821739,768299,72,23141956,698651,1321805,47,37942606,
0,49537,1648216,1451796,424,7710434,680194,72,30206141,548620,1526049,44,43920339,
0,64681,1928265,1448707,394,6471885,726038,87,26535577,585865,1179360,32,39043344,
0,71686,1776639,2098770,704,7798386,748830,70,36168347,962099,1615764,40,51338974,
0,88397,3068894,1907659,486,8086777,715844,70,24405305,730936,1337602,41,40496626,
0,73005,3586479,2110199,530,6164678,866060,71,22059868,1039347,1302494,33,37333653,
0,64179,1610710,3692267,490,6406649,698584,68,29374376,551483,1055487,54,43565920,
0,102186,1711757,1289452,354,7394378,837000,69,29320432,585183,1120361,32,42464803,
0,63068,1902644,1846942,533,7447625,688651,68,25020009,600412,1137731,33,38805578,
0,115251,2249375,1676517,470,7432876,654929,77,5060917,819391,1558932,33,33519683,
0,53014,1515043,1640049,395,8364818,940954,211,26318140,665808,1154272,39,40754207,
0,79339,1930485,1630412,364,7757112,904632,91,20777334,867061,1614968,50,35689012,
