FPS:,90
ResolutionHeight:,480
ResolutionWidth:,640

ObjectFound,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey,Frame,MorphOps,DisplayDirection
1,115523,21575971,5639296,469,8763609,6103104,208,1191735,3800625,3893699,156,76147392,24758150,625,
1,138596,24233768,4995537,417,8064381,6140084,417,1556584,4294902,6131334,156,81506474,25598161,781,
1,119741,20273244,5541899,365,8796474,6168469,157,1244392,3800573,4010836,208,74920967,24702576,1562,
1,90053,20637469,5151997,312,8027192,6012842,208,1306059,4213547,5849455,104,77202248,25544045,990,
1,150471,22897759,5346791,416,8891944,5989926,260,1197464,3905001,4067347,104,77457251,24728826,729,
1,106356,25166697,4821159,312,8155840,6212272,156,1379081,4503030,5612316,833,81871531,25502639,1094,
1,151043,19350055,5622629,1666,8705899,6016175,261,1260381,3740572,3994534,260,73923349,24776222,1510,
1,97658,24690336,4925327,365,8044120,6230814,365,1423561,4228704,5925966,104,81484337,25549879,573,
1,140106,23579071,5531117,364,8423239,6008258,260,1225642,3710883,3958127,104,77466106,24542938,885,
1,98179,25673005,8351780,312,8350270,7736146,156,1667367,4049795,5512054,104,87101133,25300917,1041,
1,123647,21861547,5292207,416,8288602,5957685,156,1085484,3759478,3963908,156,75122376,24526584,1771,
1,97709,21764254,5127310,313,8016880,5875028,261,1306632,3943075,5482730,677,77679390,25595036,469,
1,237243,17490758,3754270,365,8704441,7742136,209,1314653,3923283,4037451,157,72657655,25093102,1771,
1,135992,14735930,4237923,364,8834807,5957529,261,1171995,3735468,4035107,209,67823579,24709711,520,
1,87137,16596737,5033923,573,8290269,5765130,365,1101265,3781197,4714178,156,70667367,25005704,1406,
1,213180,18633013,4881629,364,8134433,6870875,364,1530802,4191047,5066371,209,74612888,24613823,729,
1,188805,21631700,5086944,417,8061412,6078207,209,1222309,3751144,4164432,209,74652368,24225589,1302,
1,89533,17741074,5299811,364,8079224,5864194,208,1170380,3756197,4921005,157,72197490,24926484,469,
1,210836,21678731,6673893,521,8384646,7767761,208,1345070,3993439,3855313,157,78929301,24633147,6146,
1,140367,21018618,4796940,365,8134745,5946383,208,1207673,3878074,3799375,156,73474330,24324809,1406,
1,93387,22465514,4849389,260,7875055,5809350,156,1233923,3959897,5602576,156,76856252,24619345,937,
1,283129,17036065,6749623,312,8470740,7543227,157,1259965,4042555,4095785,156,74526064,24623980,1302,
1,135731,19413701,5326582,312,8001775,5788099,208,1286841,3586768,3895157,156,71913580,24211630,2552,
1,124638,19305887,3778906,469,7959222,6409514,364,1217881,3585986,3865521,156,71154039,24653511,677,
1,119324,17667428,5057464,417,8057453,6203053,261,1203610,3647810,4048909,157,70460696,24207516,729,
1,90262,17823055,5202154,469,8083807,5886173,365,1165588,3665831,5017620,105,72099677,24830962,468,
1,174586,22220041,7406142,1042,8486990,7829065,364,1341007,3670779,3865313,156,80031920,24675595,8594,
1,153387,19331200,3649372,365,8252039,5929716,156,1171631,3588747,3864948,157,70442415,24233974,572,
1,109689,19679277,5013089,468,8273185,5559867,156,1131421,3680727,5500022,208,74260173,24982786,521,
1,208128,18403426,6220657,365,8336519,7287807,417,1068192,3667602,4899806,156,75181852,24768461,1302,
1,143283,15856100,4709960,521,8507042,6249929,156,1244704,3674893,4075733,156,69181510,24428560,3542,
0,99376,18687701,5097569,573,8178392,4641312,261,1120848,3705832,4488446,156,71233412,24888358,573,
1,167815,18020557,3777447,313,8085005,6514880,521,1346268,4158390,5597732,156,72721089,24631948,1354,
1,130263,21396331,5322885,364,8100995,6183105,260,1225798,3642809,4129171,209,74562676,24201995,781,
1,100001,20100949,4778814,313,7905419,5896278,364,1205329,3692915,5250019,209,74102931,24832733,1823,
1,165054,24183818,5788724,417,8477614,7392131,209,1352258,3769999,3791353,156,80074106,24829919,1041,
1,163700,25616076,4797773,364,7877971,6130708,261,1251423,3656299,4080315,156,77972723,24173713,677,
1,105157,22906925,4826107,313,7841668,5845652,260,1292257,3825937,5647264,313,77338756,24678303,573,
1,295316,17374037,6492901,469,8618918,8282195,417,1381217,3796197,3741093,208,75592951,25025964,6041,
1,95575,24899661,4726418,364,7856929,6067686,260,1269601,3700883,3906980,156,76960209,24201421,730,
1,113491,25855976,3157074,260,7896409,5826277,208,1243454,3961095,5776641,156,78815912,24597937,625,
1,193336,22434002,3297440,364,8570272,6075967,260,1228819,3698175,4002450,156,74293609,24520436,2135,
1,91824,21966078,4851993,260,7873752,6014248,260,1242152,3652028,5736588,104,76535358,24751324,2448,
1,299848,27652718,5109444,313,8175527,6168104,364,1256215,3584996,3899323,156,80708487,24265172,625,
1,123700,23947355,4739856,260,7888492,6024612,209,1205537,3766614,5705650,104,78416580,24682417,521,
1,277243,21999568,4945067,521,8396624,5989821,312,1217986,3623591,3834114,156,74962211,24403403,1094,
1,117554,23438077,4799023,261,7882138,6030602,729,1273403,3824896,5856277,104,78349861,24743459,1770,
1,274743,26230355,5088350,260,8072818,5965236,209,1299028,3739634,3889792,208,79237686,24383558,677,
1,119116,24225536,4753866,260,7869898,5973935,260,1247257,3884479,5673931,104,78669396,24587259,625,
1,306410,22784110,7687447,781,8119693,6017113,364,1270642,3687811,4044690,156,78450540,24271995,781,
1,97813,25609721,5071788,260,7971462,9541796,417,1436009,4097243,5165017,417,84285098,24782991,2708,
1,191722,21265131,4136567,833,8261362,5984508,261,1205693,3652081,3926251,157,73280105,24315849,729,
1,133023,16294231,3724008,468,8055161,5796173,156,1177047,3663539,4054743,156,68152588,24985234,938,
1,116876,16318242,4923868,468,8253340,5864558,313,1220120,4040784,5691691,157,71489925,24659344,937,
1,254951,15835006,6805300,468,9065539,7490049,364,1110952,3866979,3809947,156,73589899,24954139,6458,
1,120314,16116311,3788853,313,8196465,5784505,573,1032410,3764374,3948282,208,67326845
