FPS:,30
ResolutionHeight:,480
ResolutionWidth:,640

ObjectFound,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey
0,6902229,2080817,1459297,173,7077983,751056,297,160677,798956,1423489,10652296,33495807,
0,3966126,2122519,1375654,224,5424024,554142,193,211835,810484,1975771,10131580,33484387,
0,4015488,2026597,1276121,286,5467290,572935,161,212352,813953,1797874,10738815,33466907,
0,3632638,1613505,1403942,588,5434660,581098,187,3882422,862844,2064968,11246944,33469021,
0,4952947,1395011,1586163,478,5347978,698300,176,37095422,573219,1605579,10993155,64346329,
0,3523280,2460033,1847935,364,5652244,1083360,216,30540262,571325,1516447,10447616,57740606,
0,28923282,3976839,1276740,370,6212938,832986,81,26788856,806501,2026259,10348747,81296307,
0,35980039,1410380,1230192,495,6821151,646984,74,24836558,689289,1851336,10601498,84177332,
0,43388257,1198555,1726884,377,8662616,747329,190,24852339,752555,2051501,15086786,98571119,
0,36136601,1667387,1413667,486,6349500,769020,77,21929274,1022359,2200731,10221035,81818565,
0,45850265,1804774,1369177,461,5292941,572392,80,5914278,618064,1958799,10367375,73851266,
0,59994022,2305820,1836338,388,6341666,649237,62,24934238,723381,1876860,10556189,109317164,
0,41570344,1636978,1765387,379,7093624,881228,63,21161321,803587,2055497,10809505,87893376,
0,41876579,1867253,2007349,402,6135433,663791,73,22880604,662836,1760078,10772983,88729305,
0,45902856,1872289,1587452,366,6248388,680166,76,20647468,980230,2443347,10329382,90797056,
0,41670917,1710371,1719689,349,6973430,665822,164,22541141,808113,1951146,10469168,88620022,
0,46532280,2052784,1295715,413,4986921,638725,75,21779289,1048538,2276250,10186741,90912249,
0,42759457,1583325,4565678,569,6250038,549381,179,3993306,572503,1443509,10186895,72014836,
0,65021822,2047638,1625544,338,4836680,650998,63,22714265,713514,1954360,11235840,110896209,
0,39745529,1569562,1795727,537,6037042,622947,69,23738599,830704,2232153,10370566,87054471,
0,45033727,1741078,2153484,518,5856696,587592,66,4167489,599747,1959547,10789784,72998387,
0,65963767,2950314,2017097,443,4926904,637190,69,22114640,756745,1875315,11018136,112367676,
0,40103944,3066867,1903644,413,5084158,730414,160,21219243,932023,2650166,1829208,77629918,
