FPS:,30
ResolutionHeight:,480
ResolutionWidth:,640

ObjectTracked,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey,Frame,MorphOps,DisplayDirection
0,54941,3267815,2385528,152,997386,762336,72,21190895,831600,2076612,10749993,43292420,862025,438,
0,54335,3928743,1641867,493,1313668,781320,83,34784653,530991,1480031,10468218,55943472,865088,384,
0,68861,6656731,3007513,387,1225852,545987,77,3402718,652142,1500299,13005064,33445058,791230,1021,
0,53002,2976540,3259343,391,1066445,720348,74,19983533,914660,2197580,10822832,42963313,870754,344,
0,55080,4244642,2843284,201,1055598,1744078,120,22651750,878082,2342283,10567231,47425011,939022,403,
0,103501,5734998,3259094,558,1252843,812753,62,20217018,815333,2044238,11036176,46345717,954441,397,
0,57136,2372823,1537434,228,1180861,719867,83,36892416,894711,2557048,10953381,58175481,903763,993,
0,47039,4640752,2028746,194,1354526,736891,81,21014136,677628,1967749,16630899,50448020,1248578,408,
0,58195,3836488,1794732,579,1246894,727119,83,20314567,989868,2384070,10502648,42977086,1016022,379,
0,63455,2395590,2331004,495,1139108,784358,83,36586560,923700,2112741,10877054,58534573,1196634,431,
0,57606,4817243,1841829,169,1375692,670755,75,20279076,764247,2565318,11903009,45718043,1342914,1087,
0,54036,3687286,1784890,545,1315817,681729,71,3617655,644222,1910999,15800521,33472138,1293452,374,
0,60664,2073400,1641171,359,1013289,811853,90,24318004,528629,1426684,10875632,43773845,933498,465,
0,50596,3593665,2159451,385,1309786,905487,92,21657002,746798,2264498,12848151,46973456,1319851,387,
0,51555,3244020,1578245,475,954621,621638,74,3822218,576741,1461263,10789165,33575239,906256,1092,
0,55417,2515471,1866202,401,1560087,778968,70,19739452,1039507,2615581,10290121,41876323,1310729,473,
0,53894,2017964,1532276,355,1090360,773374,83,24875736,1188542,2681551,10833354,46170520,1010640,445,
0,56258,2155424,1698546,162,966943,732045,79,21521871,967341,2379515,10403898,42176336,1184103,445,
0,53045,2429244,1732059,451,1072738,852974,56,31279514,971408,2437716,10586603,52567172,978502,955,
0,54466,3454559,1544279,165,990341,641467,81,22022371,672017,1533666,15387846,47365027,866448,387,
0,61632,2791509,1249095,364,750321,1215085,42,4001619,727123,1697661,10778622,33488268,634644,328,
0,74656,2723004,1851169,372,913423,743948,66,22793308,532762,2179122,10724997,43808407,1130894,404,
0,58246,3298705,1648725,348,986583,735621,63,20072849,994654,2657388,10709943,42429447,1162735,998,
0,56415,2326843,1637033,415,984744,836197,94,21548330,703596,2193280,10748524,42041340,906379,384,
0,53843,3885176,1774954,164,1032742,608163,74,19309364,1135806,2540633,22806456,53950174,706405,307,
0,45628,2757614,2290742,521,1124001,677321,72,4993141,679041,1521450,10867352,33506636,747258,370,
0,54805,2588524,1554552,376,991022,816904,84,21142257,967602,2544791,10276904,42322061,1275002,920,
0,56938,2327261,1630979,468,971778,758569,69,26167419,545045,1523577,17018883,51964432,850544,393,
0,65883,2278145,1376482,356,1149357,688200,73,4216934,626032,1513424,15595058,33487865,1305189,460,
0,53095,2951212,2058502,409,1155999,932112,92,21242015,830301,2157997,10722373,43274733,1061612,406,
0,65887,2405683,1746274,201,1179121,713623,81,35534146,1190386,2895593,10922268,57932210,1168126,914,
0,54042,2269583,1380979,234,898705,716418,51,5056663,632937,1889059,15179672,33534204,855015,493,
0,61052,3412612,1719363,508,993929,773407,82,20880273,898015,2223972,15609160,47523177,846134,412,
0,57417,1855666,1361702,149,1049935,572313,52,21755814,527442,1488498,10610164,40612989,1235787,378,
0,77357,3358856,1762879,361,1333144,902794,83,19531840,562624,1372878,10323734,40430529,1106533,1003,
0,72052,4145356,1258595,173,913193,613487,72,20848203,945092,2398886,16039072,47998133,657491,361,
0,68273,1918559,1216978,348,1007095,803053,63,29033925,540955,1398774,10527690,47673551,1061003,367,
0,53791,3005849,1638310,539,839604,765397,79,21570579,993642,2227362,13465650,45489669,827886,361,
0,81579,2309093,1698957,963,1243501,821289,82,20452685,976951,1876248,10527166,41088459,989968,1078,
0,59165,2214258,1513198,485,1085504,801736,75,20762880,1034195,2597484,12885695,44041357,977608,378,
0,69493,3777822,1908639,402,1133837,785011,66,19362932,808516,2445877,16748049,48302339,1146358,533,
0,49579,2482918,1535911,390,1213596,737692,92,4109225,582719,1549461,15117443,33489322,1071956,453,
0,57793,2931456,2063588,519,1280036,1720494,205,20022678,947094,2381550,10212555,42893389,1168921,992,
0,69227,2614726,2052751,199,1090843,729854,75,20705950,1021915,2585432,10892962,42768526,893852,431,
0,62669,4181721,1550870,481,1301212,1438100,76,37790207,735174,1886401,14951534,64648048,639238,353,
0,51093,2835472,1463699,567,1062281,681958,81,28025292,804903,3390529,23543929,62958982,997305,1066,
0,50294,4431800,1614278,348,987658,632795,66,32843362,546136,1850747,23341404,67060899,659659,853,
0,53875,4184163,2327993,438,977325,744053,69,29914096,589626,1799595,10356630,51984749,933372,991,
0,53439,3302056,1340671,344,1145313,1218306,145,3863360,680948,2136873,22321990,37187090,1028021,486,
0,66455,1848715,1470810,358,1018803,742884,77,35446474,991974,2224661,10714856,55438765,803830,434,
0,57555,2304663,1661595,171,1707455,747770,78,21725403,660740,1987986,10340115,42915603,1622840,939,
0,61269,2361698,1629869,188,1250311,866986,172,24770095,882411,1845109,10804284,45604645,1032851,421,
1,52484,2811868,1682923,169,1292719,1021413,71,38519125,958509,2358959,16347578,66417068,1272845,496,
0,51365,3495941,1684569,143,1090015,1058265,191,24617973,732215,1781809,10195833,45513301,693198,553,
0,65696,3400923,1798025,404,1270074,913654,103,24791392,677059,1724457,10708983,46613801,1153871,814,
0,54434,2652921,1599051,394,1413783,936560,98,36991623,884508,1676818,20568709,67768202,879443,509,
0,54117,2967209,1526323,177,1162077,634619,71,33893583,1015817,1571511,10672427,54431521,833518,381,
0,51293,4175070,2801521,393,1306757,718158,72,24359945,1089991,2352638,10437340,48238455,842690,374,
1,65774,2735084,1750984,207,1234509,1361281,76,23057832,718876,1660169,11145600,44988636,1159809,1052,
1,49727,4262172,1888876,175,1309448,1152865,60,245066,850516,2054385,10999990,33485393,852647,376,
1,72552,2276799,1586250,183,1203552,1367690,74,285437,967654,2289242,10200238,33510243,971552,366,
1,75905,2440099,1533121,226,1225113,1202662,58,274770,1051375,1950925,10160778,33672351,1100975,397,
1,71675,2086818,1361738,167,1155683,1243936,62,324462,1150386,2538913,10977546,33509934,1043970,1509,
1,78880,3295952,2310191,193,1153840,1048568,57,199540,706574,2409114,16016497,33528670,926875,599,
1,61363,3133745,1661633,178,1111111,1033569,52,279798,1030449,2369180,10961686,33474903,1000577,427,
1,61895,3786838,2673648,190,1582756,1429564,78,278239,723811,1580448,17137841,33489984,1239813,438,
1,65714,2150839,1509302,167,922568,1128141,51,305063,964014,1651477,10759478,33487335,1019511,1116,
1,61606,2318149,1681596,199,1340583,1224175,64,314375,863291,2075887,19408584,33493064,1435261,442,
1,74159,2664043,2241655,183,1324099,1012424,62,278532,996510,2347204,10805424,33462006,1208407,358,
1,84204,2357427,1718318,269,1425297,1220732,85,433993,1154164,1888651,10521334,33496187,1061062,433,
1,72830,2112290,1446037,202,1153043,962346,42,227132,785850,1882281,10765822,33475705,788164,942,
1,58992,4371313,1889031,200,1100805,933449,42,209859,697312,2079818,10302466,33486732,952753,330,
1,76120,1925511,1365177,178,996799,1038400,72,255980,886255,2063779,18064462,33483722,917076,359,
1,76786,2548743,1884674,185,1319104,992539,52,244964,781459,1904236,10173601,33455584,778065,564,
1,65326,2667904,1984740,185,985381,1226319,62,238096,820057,1953555,10200391,33487073,770059,910,
1,70755,2825368,1576779,170,1377509,946275,31,268655,1283367,2787955,11587757,33488261,988261,361,
1,92809,4559411,1792723,164,1201496,1173422,49,241400,810549,1644300,10745950,33494694,1178364,454,
1,61868,3492430,1543815,171,1060224,1158535,71,325048,1065287,1746640,12578625,33560817,755607,395,
1,71466,2698859,2219096,175,1063575,1306736,53,291519,651841,1553561,10681088,33548608,891910,912,
1,68454,4202452,1750755,178,1244035,1129803,42,236799,776049,1866392,10758015,33527549,778153,389,
1,74633,4524384,1759419,184,1128708,1007048,39,239544,792015,1904118,10151126,33529589,857090,404,
1,80973,2370307,1638892,186,1307428,1148859,53,264781,878216,2005963,10130329,33514659,900921,384,
1,59810,2836285,1827754,258,1351949,1169584,40,194741,648145,1678816,10846921,33476164,1298108,997,
1,85305,2776748,2036828,308,1439643,1136779,58,206470,736497,1931567,15229802,33496186,721843,566,
1,75524,3069203,1527320,154,972635,1009095,48,259528,872660,1983733,11082627,33487677,828523,388,
1,74235,4266408,1887604,316,1139624,1069757,52,266117,862636,1836829,13658062,33465925,906541,373,
1,70604,2913262,1803846,163,1125291,1026734,41,308492,990196,2371164,16049334,33497484,967615,932,
1,73980,2680656,2519572,167,900670,985789,40,268228,742674,1812148,11092553,33508220,730879,359,
1,71570,2098390,2462447,156,1297161,1163801,54,289019,888081,2214932,10173001,33482688,904367,406,
1,111822,2262641,1619487,171,957480,1189910,49,276638,970753,2147522,10396024,33522553,894897,391,
1,73865,2857600,1741243,201,1225238,1114562,67,177402,1107952,1530846,11958317,33456888,1194757,1155,
1,75585,2857066,1793299,167,969521,980722,48,248681,895665,1989112,15542830,33471894,826497,386,
1,54984,3235284,1678750,167,914032,987676,42,167249,566339,1448972,10378869,33497075,561051,385,
1,59823,2309270,1643503,165,1170843,1214867,83,439854,1354957,2336021,10526182,33527286,736670,382,
1,71880,2959653,2077709,188,1297364,1069636,59,319442,1063300,2521279,10590712,33497903,1061474,1206,
1,61131,3413494,2030918,190,1484278,1024160,72,228079,838630,2904164,11081882,33496480,788278,351,
1,73733,3104463,1612821,175,1207012,1070930,53,220302,679392,1682740,13845555,33499647,1004410,454,
1,78591,2147436,1755202,169,1168766,2007015,70,265113,857454,2102313,10577294,33486713,871885,393,
1,78234,4286822,1965390,191,1082584,1061055,65,191043,600353,1494377,10461158,33460905,1177171,1167,
1,66280,2586895,1882014,199,1063756,1290798,61,286137,902612,2141109,11011855,33499097,928324,451,
1,79206,3045750,2014544,206,806869,987927,33,170993,624590,1541264,11050213,33485781,588143,524,
1,69054,2985424,2363993,203,1089730,1001304,52,249324,766572,1862607,10590798,33531827,776813,547,
1,75822,2076690,1433667,185,1488142,1181524,69,296335,1060581,2398844,10110519,33536615,1389096,1260,
1,86435,1873736,1224362,187,808854,1015281,30,172350,600676,1372645,12992263,33467455,651521,337,
1,95112,3407413,1854635,164,1048872,1004727,48,274133,1022016,2332729,15036421,33488268,970415,383,
1,78679,3518407,1262425,149,853391,1034485,39,200728,725596,1660520,10954622,33503997,1068006,442,
1,72387,2885836,1911954,189,1081005,1040123,46,290263,851252,1597454,10954935,33490622,1233253,1149,
1,85661,2932103,2226827,198,1686192,1092278,39,194486,600466,1480349,10943399,33487798,1175033,409,
1,67489,2843583,1918742,178,1279328,1040059,45,279817,645252,1462888,11585317,33482155,895583,443,
1,71361,2576700,1732730,163,1038549,1020564,58,360009,782912,2191108,12990968,33520753,892134,421,
1,77183,2983824,1954180,191,1371160,1115617,36,214133,690886,1655648,10520870,33496658,980117,884,
1,98147,3291268,1667140,188,1084977,1211875,60,285610,954873,2200839,10372290,33463523,892113,386,
1,73769,2800701,1522777,166,838455,1025310,39,255734,950862,2204550,10521862,33512488,900073,531,
1,78406,4166530,1638800,207,1142822,1219191,53,323032,1235137,1727489,10778867,33545896,1236206,511,
1,79126,2771805,1876099,211,1413118,1332329,72,307169,985220,2377077,12601833,33557501,974801,960,
1,58139,2169737,2504259,228,1039718,1183272,50,337805,758493,1756630,10596543,33484453,995161,626,
1,57420,3139296,2467807,235,1046059,1194537,49,351669,1193384,1887051,11039864,33560204,1205859,611,
1,77058,2530233,1869877,201,1343583,1324951,61,237343,879234,2059671,16549281,33467095,826110,394,
1,91733,3014194,1532807,170,1173966,1068444,60,214087,831262,1931032,10202542,33510735,774031,1002,
1,59883,2595276,2275930,177,1086212,1070987,56,300208,1075811,2591749,10330116,33557304,925213,579,
1,78884,3223313,1854039,163,1306931,1137810,74,350059,1193231,2577164,10801119,33481586,1207802,664,
1,82392,3406362,1476281,191,871906,986901,48,205475,715615,1805744,10731771,33511440,725580,365,
1,78432,2845482,1364531,175,1034715,1005252,51,258765,942161,2076729,16203171,33471215,892484,990,
1,68453,2584315,1983934,222,1162630,1282615,43,207121,712724,1757351,10911156,33473871,723848,397,
1,72315,4477037,1831435,165,974111,1009190,49,243006,774399,1863570,10994617,33458116,772459,374,
1,74312,2870076,1988305,209,995754,1068302,55,317928,696292,1483050,11107336,33473958,1064304,614,
1,91223,2888567,1901940,179,1335550,1217348,54,220299,720807,1792596,11069607,33495152,730935,914,
1,72301,2522398,1645569,201,1012555,1201248,55,262869,839351,1988980,16228222,33491748,833207,397,
1,70210,3713742,1421136,182,1201927,1120446,48,311205,594154,1492766,10463737,33480651,979825,427,
1,75606,4967258,1263926,165,1149261,1055486,45,320286,1179327,1964645,10603577,33498667,1215261,496,
1,75779,2721658,2131558,201,1496311,1092306,43,367989,607769,1485791,15878808,33484037,1176100,1080,
1,75700,5498370,2051851,192,1323435,1085141,42,194266,650430,1588908,10410987,33497781,665560,354,
1,69672,2820841,1776545,152,952774,1086676,54,242499,838264,2002933,10779191,33498790,1243874,402,
1,82336,3033347,2420437,158,1224721,1090728,48,273758,975375,2434520,10912383,33480417,991319,433,
1,76293,4306675,1370238,152,1312889,968880,45,202432,629440,1572818,10657831,33492492,1040709,761,
1,74253,2885455,1954178,156,869673,1104255,40,387662,633501,1557455,10846739,33557701,1177613,451,
1,68301,3533199,1357210,157,1200113,1103873,40,330271,1166133,1978245,10925428,33498185,1220852,400,
1,68022,2698391,2017283,182,1415179,1287736,62,281294,1455986,2247324,13571656,33518043,1063910,397,
1,88866,2276507,1560124,175,1236658,1250758,57,207146,684827,1637990,10962708,33494175,1177375,1061,
1,78677,3321334,1681695,164,1160779,1233436,64,306467,1004881,2363109,10937671,33493749,971960,396,
1,62964,2477808,1629042,161,1160747,1064777,53,279195,984140,2005972,10887869,33555530,1021340,435,
1,80263,2514306,3166847,208,1183349,1174146,60,226816,758110,1756732,10598183,33505608,737991,483,
1,66984,4133802,1236346,168,1063563,950756,42,168645,582155,1372185,10898332,33470238,760172,1141,
1,69200,2285177,2763376,233,1221459,1069202,39,247705,794097,1866353,10859023,33490056,787343,421,
1,81646,3662711,1863762,204,1263892,1084680,51,185389,624520,1561724,10483216,33484786,1181953,527,
1,74021,2693250,2059533,201,1406496,1141657,47,235232,1259307,2692064,12113193,33544472,1173162,492,
1,68435,2984302,1497236,156,1014488,1163283,37,221957,689410,1655874,10711191,33597921,999500,1083,
1,72261,5180088,1277125,164,963236,972299,42,253237,831262,2071342,10179484,33523053,856091,386,
1,76085,4046011,1800176,183,1464114,1305087,71,304674,977718,2156029,10929615,33438982,976339,426,
1,74674,3991501,1608277,162,1071381,1109179,41,194915,697978,1725284,10577057,33458635,680546,323,
1,68938,2893847,1816375,172,1207202,1015562,56,180839,598993,2288709,14199400,33483562,830542,939,
1,57474,2665787,2003102,180,1342123,1097037,40,261852,968295,1991125,10834105,33468116,827040,404,
1,63035,4695867,1885192,195,1336079,1044345,33,242297,828264,2047814,10581669,33508224,856343,398,
1,83524,2644346,2044175,213,1149379,1354176,70,312488,1140214,2929672,15861078,33476139,1061865,427,
1,72408,4605282,1284999,159,1125392,1138331,39,281279,887670,2231918,10333619,33506886,919755,967,
1,78980,3712978,1754496,166,1032735,1131964,55,258070,642710,1501379,10104591,33541054,1137291,1004,
1,73799,2470174,2676695,178,1341851,1248620,61,305633,1066021,2249552,10752313,33473142,1109408,466,
1,85182,2502792,1678758,173,1048217,1184885,60,258489,848456,2055228,10290915,33490769,883668,402,
1,60227,3175868,2075026,251,1112409,1393745,51,269303,929720,2313379,16241868,33547748,890807,923,
1,60538,3885525,1583085,166,919680,1153377,47,183565,595630,1500217,10816247,33492913,1177522,454,
1,57733,3086245,1944570,152,2151515,1022067,53,272060,968632,2366731,10190940,33494395,1002297,454,
1,59693,2256296,1636153,293,1302292,1241092,54,329747,1116909,2550255,10397378,33493769,1062843,406,
1,58680,3367840,1316243,170,1223383,1059742,36,314065,1126422,2360403,11165159,33539873,1111201,1008,
1,77442,4469514,1491930,172,1277450,1645087,72,252886,898624,2097923,11768910,33464293,1075973,674,
1,78648,2531791,1901274,185,1784194,1045159,58,270870,861911,2023742,15868898,33504914,860336,401,
1,77910,3127436,1276826,152,892444,988522,51,207604,699765,1697866,10357568,33475561,1097789,387,
1,88431,2778540,2014723,259,1123833,1351109,57,285737,596628,1484586,10836148,33493328,1178723,1756,
1,61516,3142077,1666236,159,1047680,1107626,49,266924,936116,2151412,10658381,33480031,893881,388,
1,79189,2657759,2490651,153,972662,995715,36,242773,879762,2084492,10484629,33478667,843702,438,
1,75705,2833945,1521107,147,1193407,1059184,38,322148,1061988,2532667,10550137,33528692,1061481,418,
1,72654,4071793,2033675,205,1268776,1451568,68,336864,1073444,2395212,10640794,33458736,1063540,1019,
1,62671,2513749,1849408,181,1139321,1381023,46,347194,837945,1559460,11074299,33542345,1176503,451,
1,77715,2754604,1973979,162,1245415,1114252,31,201445,680401,1698149,11016344,33500164,1070049,394,
1,75958,3087303,1815270,171,1050808,1137062,54,174004,689856,1657602,11549185,33494348,1477479,382,
1,61531,3130156,1431345,164,986219,1017936,50,247191,863051,2021968,10812575,33499345,827658,995,
1,57280,3697512,1392641,168,1042002,1105039,55,290758,1063252,2314086,10773739,33533761,1063982,418,
1,88526,3497448,1908822,181,1332626,1133151,43,192697,608593,2212846,13839442,33491009,828391,383,
1,59667,2123155,1519101,160,1377823,1227192,76,285048,899469,2221731,10569779,33491831,922196,418,
1,53672,3604641,1658639,175,1244613,1257657,62,285631,1002407,2393711,12499706,33514861,969467,922,
1,73190,2617105,1777548,162,1204131,1152145,51,361501,1228996,2836250,10879155,33469038,1252668,400,
1,56083,3452871,2365976,218,1258649,957643,53,201512,675666,1550572,10965395,33579302,1181447,369,
1,75842,2753478,2050000,157,1398392,1039640,51,335212,1271900,2334438,14444568,33465156,1062368,412,
1,75621,2540592,1533527,177,1100174,1148777,53,274304,910136,2248744,10169888,33497761,932581,920,
1,75240,4082249,1438341,162,1069510,1088066,53,350173,1184442,2328454,10650583,33497988,1177078,454,
1,71057,3354791,1763377,144,1023685,1001283,42,269019,870827,2172771,15903529,33466335,897222,412,
1,71437,2815796,1591606,150,873868,1034885,60,262978,839878,1997651,10269054,33506173,826143,401,
1,76487,2675810,1676429,175,1159359,1189588,58,238176,789192,1825623,12781365,33493411,944657,835,
1,73968,2344462,1613247,227,975871,1223095,54,296645,984187,1582425,10871192,33493030,971982,448,
1,76498,3275354,2014623,199,1726112,936673,29,164530,564834,1365120,15414591,33495114,578834,340,
1,58597,2109010,1532939,192,1404764,1468801,85,416640,846408,1596239,17989616,33502872,981098,393,
1,64622,3220447,2978586,186,1372595,1167069,63,208794,682237,1734300,10202716,33472336,1074127,989,
1,76956,3754425,1287454,182,1068564,1003614,63,274831,840482,2005674,15219418,33468996,830160,421,
1,81360,2984701,1596642,150,1204203,1020289,44,262946,850247,2048237,10138204,33494303,890594,372,
1,81651,2582547,1632561,174,1322114,1046295,42,305803,1144771,1450559,10210902,33490517,1064560,391,
1,69291,2480749,1546932,179,931829,1193093,61,270115,681722,1809704,16140565,33484905,1217396,1351,
1,72842,2850059,1900646,201,1219271,1088412,39,315841,1083083,2563078,11182269,33513963,1062079,481,
1,75692,4608606,1938208,190,1433768,1054320,39,295123,886233,2408022,11783999,33474957,995325,431,
1,75162,2356764,1749193,184,1674888,1345684,64,437820,648085,1559559,10929475,33486774,1176936,1011,
1,76931,3851583,1466937,159,896026,1126616,32,197205,635799,1554734,10792573,33490649,1196277,1056,
1,75129,2864166,2064470,154,1135625,976645,73,289985,911483,2341071,17510057,33468252,822673,350,
1,64749,3679313,1789561,343,922057,1172067,41,214783,605539,1799099,10899186,33451297,722350,382,
1,87737,4546034,1386105,155,1349754,1060647,45,205809,647056,1608039,11903728,33447377,1177456,442,
1,87475,3927932,2427875,310,1485245,967700,46,241375,670446,1684374,14983724,33481289,745079,1320,
1,67032,3910929,2345185,186,1007361,1136048,51,232414,789430,1872866,10932297,33484952,774886,394,
1,72183,3502230,1313957,149,1254810,970192,47,238057,761457,1789817,10996509,33496219,588715,614,
1,78251,2501566,3245632,207,1196044,1146287,45,193625,743527,1625812,10627010,33472288,979716,984,
1,90522,4545299,1307795,161,1017728,1025855,39,249570,839787,1733126,10606453,33488035,949831,1295,
1,83654,3129707,3970663,160,981166,1030751,61,253954,860596,2300190,19181673,33480571,814268,360,
1,85208,2114506,1483206,173,1147490,1322937,69,307173,994776,2250792,10416615,33511390,1044522,405,
1,74050,4279931,1925238,370,1325843,1063101,46,248405,847452,1879487,13257503,33469803,840035,405,
1,78005,2423625,1758216,173,1331821,1232771,53,266906,976493,2214116,10964893,33498577,933672,962,
1,82460,3036740,1445703,164,1556764,1088157,47,204476,677055,1716669,11173691,33477568,1063637,400,
1,84399,2480173,1753930,201,1192632,1247591,71,337643,971989,2160982,17382064,33473662,1028685,546,
0,73035,2195711,1532456,181,1179671,907905,51,308722,1028906,1648199,10903661,33503976,971416,402,
1,63327,3638069,1301642,189,1701250,1602746,32,205659,592080,1504874,10287979,33493470,1197490,990,
0,66376,2870944,2068510,198,1448645,776297,38,284880,923476,2166072,15647350,33488223,944700,361,
1,80241,2405361,1861657,186,1248725,1246971,68,328671,1189747,2270159,10849433,33519459,1059336,421,
1,73510,2792385,2252970,190,1698906,1086471,86,202365,686440,1881631,16985319,33486459,1089126,506,
1,100226,3190370,1973880,187,1163409,1274578,64,212107,679589,1648719,10874640,33489666,971604,962,
1,62442,3954411,1285783,153,1143824,1053170,42,291668,986263,3160322,10390944,33488104,972625,399,
1,56478,2538974,1648342,178,1340640,1272475,59,357224,1088692,2511320,13928563,33488707,1197420,460,
1,61345,2643957,1864893,188,1069183,1074686,36,203888,675873,1653858,11032263,33511232,1070196,439,
1,75799,4411067,2618796,256,1778526,1044618,69,321544,1091690,1526204,13072070,33454704,1127731,894,
0,77307,2643569,1929961,164,1032223,884821,60,346404,880989,1991351,11024636,33495678,840035,381,
0,73817,2726421,1316641,153,1243761,890387,36,307137,978444,2150150,10600831,33464111,1063420,418,
1,72580,2851216,1614864,172,1319554,1204565,66,310750,737182,2294733,14221462,33471024,892128,359,
1,71419,3310224,1307118,162,1047444,1102117,44,294251,877856,1988721,11032835,33486808,829234,780,
1,71474,4128243,1254512,171,1091680,1050188,31,299664,929737,2768637,14400828,33518427,1009138,379,
1,78674,3567630,1608394,184,1236975,1148522,45,224886,665776,1556508,11023711,33525162,1180218,451,
1,73382,3058265,1825866,185,1323924,1183885,33,214109,635063,1645405,10500158,33496190,1176512,424,
1,76643,2493198,1566224,177,965195,1154913,74,361191,1173328,2366594,12468755,33482215,832668,1036,
1,75981,2689756,2015449,146,751493,1102029,51,238854,678388,1669238,10380728,33482473,724211,395,
