FPS:,30
ResolutionHeight:,480
ResolutionWidth:,640

ObjectTracked,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey,Frame,MorphOps,DisplayDirection
0,48278,4123252,1879119,176,1757077,734485,116,19836641,1165655,2878981,20311354,55528526,2372251,402,
0,61269,4874725,2075529,361,1279533,756319,79,20939905,878726,2218552,20477903,54920333,1244343,357,
0,59711,5341539,2260773,435,1043056,743351,71,35470377,964486,3100167,22916513,72649111,646234,850,
0,48549,4588475,1435178,198,1019063,542559,162,25909124,613784,1926787,20869233,58093090,1018718,358,
0,49012,4893947,2546854,176,1203511,718372,75,23710800,559358,1485030,20137971,56479671,1064384,370,
0,53318,3441395,1761213,196,1145050,602220,69,22908994,825697,2034647,20522291,54408923,990620,325,
0,49733,4750606,1938190,406,1415102,747183,80,20953091,889796,2260154,20955535,55228404,1117937,1263,
0,67451,2622615,1728967,480,1543819,804858,81,28462391,612929,1575682,20638988,59649451,1489108,618,
0,60070,3221727,1790361,356,1376758,886465,74,23639285,545030,1712787,20116225,54347194,888654,406,
0,59281,2695598,3018373,372,1432762,822982,84,34737919,590949,1699429,20442377,66350069,749154,378,
0,83791,3551473,1667098,165,1536601,1455463,152,21788725,903537,1907145,20722317,55899990,2166736,1404,
0,61034,3942700,2689593,395,1780310,836733,74,23607694,646197,1590934,20497064,56984704,1219638,412,
0,67880,3330316,1675781,376,1898086,819009,86,37555347,661321,1753820,20482638,69833385,1412459,522,
0,57463,2801727,1701079,436,1076404,732511,92,26170133,809218,2057395,20637024,56953194,804840,355,
0,67146,4113772,2435687,501,1464098,752533,82,22576782,609678,1919429,21044442,56257287,1165278,970,
0,59428,2158959,1353710,178,1173945,695098,87,36031566,1019222,2484688,20189783,66037728,770843,352,
0,84211,4174566,1812077,188,1144623,769986,77,22279985,663558,1470662,20452292,53975635,1015860,421,
0,65606,3302795,2044221,388,1753848,958042,201,24236525,552642,1496572,20842721,56837833,1480213,403,
0,63448,4222047,1882969,568,1500257,713030,69,23816416,562065,1458017,20647586,56250249,1271058,921,
0,60104,5485627,1794028,180,1217340,574767,200,20999890,762942,2097549,21077412,55189867,1002402,363,
0,50358,2020623,1362400,331,976341,745371,82,35887677,1068172,2332030,20249178,65562330,767042,326,
0,60843,4477419,3129011,212,1637438,1309804,60,19908904,943137,2407591,20857164,55774140,921111,467,
0,58604,3656716,1630806,175,1607037,720977,89,21557434,1075678,2740050,21146130,55407159,1098372,969,
0,66197,4893065,1702778,408,1313560,741470,79,23659687,549202,1524974,20339932,56122169,1237373,344,
0,59502,5721870,2745510,488,881187,812614,83,20329180,1222183,2108563,20098230,54911463,817458,382,
0,56060,6145344,2536169,206,1470171,739471,94,19989803,533801,1454840,20569520,54823784,1222835,466,
0,54965,4054458,2525647,381,1567257,1827136,69,19420943,1051346,2607501,20497340,55059545,1341971,1430,
0,52592,4083891,1942674,439,1167013,697607,83,22510304,940144,2432324,20850398,55564737,766809,328,
0,74418,3928026,2475012,372,1292506,743501,82,23529999,885256,2407431,20273811,56591863,855222,443,
0,53060,3835153,1710881,179,1241728,678055,69,19511487,952210,2018370,23040134,54162783,1012840,612,
0,52731,3240064,1411497,474,688057,1552258,193,20660809,976883,2432128,20978840,52916431,812668,898,
0,65408,4699853,2082583,197,1007953,737268,70,21404003,879205,3134136,21071241,56062077,868387,598,
0,54150,7195102,2615903,517,1864926,662146,72,18677084,536467,2058200,21809743,56874418,1298654,347,
0,57525,5097844,3215445,472,1171947,740837,200,32984462,962644,2428405,21022375,68676005,882068,372,
0,56060,4178907,3211098,411,1537978,927850,105,21297255,814947,2055883,21093094,56212243,933261,1256,
0,63772,2928333,2042076,400,1289901,856329,92,36481102,1046508,2588476,20348476,68530336,780773,381,
0,61083,4721447,2313466,418,1798313,675880,81,19778455,550708,1482686,20306983,53015955,1222330,326,
0,56519,3082025,2157405,519,1147880,908290,87,34771333,1071161,2498246,20270412,67088895,1013658,396,
0,46957,4723200,1956120,348,1415947,743240,69,20871322,964200,2383359,20498265,54984344,1270546,1070,
0,60347,5086542,2257106,220,1790078,674091,78,35119314,1067013,2618332,20508547,70887241,1586767,449,
0,72125,4686851,1958974,375,1336389,927386,92,19304198,991321,2361509,20608732,53618423,1258650,430,
0,109834,5270928,1694857,169,1442746,804123,84,20662773,952429,2403508,20590335,55256282,1213882,481,
0,55482,4591594,2072489,372,960935,821810,88,24057482,579967,1527294,20181800,55742121,787632,1160,
0,62195,3008750,3350375,428,1496258,716878,88,5697462,578177,1498300,20280258,38137573,1339460,374,
0,52157,4185827,3678342,364,1156284,590471,74,19594040,1051516,2478235,20262548,54205431,1035443,339,
0,65493,2902298,1888101,496,1290290,826333,90,24304633,834318,2142985,20587165,55750660,806489,376,
0,54644,6224323,2229836,449,1577522,653796,74,20424690,995021,2248959,20874207,56390852,994274,826,
0,75878,7500034,1912049,166,1298088,794009,91,18770250,1044896,2611736,20772167,55955123,1063765,442,
0,56800,3629827,1604578,382,1080568,774195,85,21562493,724662,2369171,20979753,53613358,730022,831,
0,63287,4011880,1995926,203,1751379,607889,70,23588650,544819,1425041,20757137,56343041,1500842,338,
0,62156,2496645,2532574,406,1532963,945701,88,34702962,638355,2304821,21113062,67659900,1217279,1698,
0,50890,5717111,1797944,468,1395184,539402,56,6717623,548874,1364265,20958799,39988908,806949,370,
0,51076,6794123,2172120,731,1452366,910820,115,19386597,1082713,2566037,20565601,56057493,949021,431,
0,56523,4608988,3263198,386,1311989,1448959,45,21311725,1051841,2631725,20937370,57918656,1175426,509,
0,71439,2643474,2483001,154,1031055,700289,96,23569633,553606,1385872,20253520,53545982,754293,949,
0,56680,2452634,1445173,358,1132816,833223,74,34787858,1196631,1987990,20991172,66213407,1216755,403,
0,54193,3824152,1697532,171,884821,712207,314,21035057,549323,1387420,21118215,52126218,763889,365,
0,54518,5441598,2341278,455,1645870,956292,114,31064175,553433,1388056,20095419,64695853,1047315,379,
0,66962,5198906,1697437,161,1049410,673499,87,19954038,834704,2344720,20989960,53649985,726857,1444,
0,57843,4927575,1823391,448,974726,864231,331,21189322,991992,2387103,20248505,54439461,854887,522,
0,53227,5580017,1854119,415,1517010,702120,76,34231543,1100350,2648211,20979813,69963544,1188407,382,
0,60168,4702028,2196444,166,1369370,747755,72,21142991,1016465,2159133,20212445,54820562,1103907,357,
0,52665,4788177,1793554,372,1372904,767036,73,19990225,559427,1445572,20217671,52084512,994970,1074,
0,61954,7831446,1901741,186,1701763,548767,76,19598544,950531,2431312,20781147,57640169,1720989,472,
0,45812,3898145,2446894,345,1129258,994430,77,22990338,713872,1619654,20306487,55197518,944570,944,
0,67483,3175825,3028544,359,1795630,730594,60,21972378,608122,1533167,20183806,54019965,791766,357,
0,60041,4196355,4978980,176,1144549,646601,78,20597476,829542,2180822,20122616,55768757,900051,1259,
0,58906,4524814,2299845,362,1252483,718537,75,21415694,645615,1655412,20987298,54920156,1240575,379,
0,56209,3137853,2054960,592,1594827,733033,87,6171305,742008,1758913,21104095,38789308,1323989,378,
0,51044,3860252,2010574,377,1973164,792937,86,29516741,533484,1514105,20289320,62030837,1387632,367,
0,72022,3597776,1332896,151,1054842,637737,81,21684318,925246,2242662,20271727,53124880,1189408,1041,
0,54559,4553263,4173851,1660,1556500,766484,86,19421497,957974,2380834,20976568,56028321,1063001,388,
0,56191,5354753,1728013,280,1164177,775326,345,31465036,554570,1444017,20811504,64209901,753200,698,
0,55275,4965016,2213751,632,1096368,782784,81,3088571,1017556,2633727,20860263,37637632,800924,364,
0,68138,5053182,2129971,566,853271,745731,188,20792879,844003,2110866,20477553,53843083,650902,995,
0,63209,4726069,2588106,384,1343776,682433,69,34003660,1009113,2377527,20968910,69245183,1363838,391,
0,53857,3895788,2163714,449,1375575,830670,105,5518260,528447,1397971,20728036,37867805,1269036,522,
0,54123,3078276,1761422,376,974816,775739,85,35126720,1215976,2903468,20128090,66935807,807269,353,
0,49428,5502105,2070454,174,1466593,646579,71,22568794,958731,2351291,21012710,57972944,1237025,972,
0,50217,3753148,2267547,366,1323516,1858653,194,20376592,591531,1700689,20822996,53813293,959369,361,
0,54409,3035594,1846201,418,1011137,854902,68,22470986,558596,1602295,20479832,53075100,1061091,397,
0,58461,5416035,1868840,333,1783453,676991,75,21521172,678416,2178247,20979252,56859454,1591712,668,
0,50433,3571684,2318100,397,2144692,879683,86,21885151,947901,2310937,20149195,55939014,1563740,1028,
0,57326,6099719,3250324,364,1400199,708747,81,23381485,793295,1910671,20615171,59183959,850764,372,
0,57127,2660521,1477819,329,1156898,772921,66,24430762,546387,1877892,22751952,57420363,1585066,509,
0,54403,2765184,1640297,203,1647482,815722,79,21855307,1063555,2614394,21035204,54994591,1395260,392,
0,57270,5423529,1994195,370,1370910,690643,80,20808804,873501,2336220,20151700,54888036,1070831,1188,
0,61864,4170019,1826920,409,1478179,996623,220,21123728,1043786,2170551,20969195,55100005,1138945,1088,
0,56347,5027798,2711657,376,1250495,765568,81,21386185,1044875,2623562,20744985,56859073,1128538,539,
0,51143,6633052,1693718,532,1451571,690320,71,18169846,1195158,2670297,22100575,55960781,1186183,400,
0,44692,2980280,1410545,155,1053904,1348125,213,21258662,537506,1515025,20337552,51484515,892946,1085,
0,54857,5001409,2016999,665,1898650,768423,84,19384963,840647,2476045,20822255,54271203,884526,340,
0,54704,4244351,2897765,186,1283793,610764,80,20129555,528102,1384415,20446385,52929089,1220494,536,
0,66941,6772379,2073744,341,1124085,520711,42,20292485,563522,1439135,21010133,54608649,635179,395,
0,51932,5112438,2027669,161,1250600,886711,92,20801161,955774,2217881,20825381,55060160,812338,2573,
0,60502,4735142,1852724,278,1685869,643912,73,19856535,561234,1426903,20601305,52455876,924376,492,
0,62991,2881529,2026317,208,1512553,1615140,68,21403734,565547,1400444,20529340,52999044,902704,386,
0,54806,3998368,2580638,165,1514730,815165,101,20571779,750184,2008110,20658823,54182230,1114890,381,
0,58023,4521815,2843663,384,1385335,767701,81,34514769,528686,1424617,21050615,68182750,982181,1082,
0,66986,5264453,3592604,326,819123,823906,69,20777476,941878,1956009,20878940,56034420,798224,535,
0,52461,3473340,1868395,479,1661348,782937,73,20577053,1017772,2338284,21058757,54377843,1432412,412,
0,60820,4559400,4482753,299,1050380,636058,71,21124035,557773,1394179,20540072,55257654,736336,429,
0,56499,5757692,2573704,449,1439325,863984,81,19436171,1048196,2475983,21073303,56118425,1277009,956,
0,67551,4498479,1501738,183,1060021,764828,82,21137490,736301,1678429,20246804,52609267,809577,475,
0,52306,3094896,1699216,398,1515031,805910,98,21188180,1194262,2891195,20702627,54652199,1391933,489,
0,56295,3688448,3253675,368,1322400,830545,190,20474593,750650,1976655,20946232,54342143,927421,498,
0,56156,5448279,1818034,370,1353108,907255,83,29829862,1043197,2630358,20490389,64963198,1266446,1136,
0,61398,5006913,1920184,391,1544634,782182,76,20073473,955438,2353354,20557055,54345237,972456,372,
0,63591,4872940,1821835,190,1207801,656178,68,19291644,617864,1987602,22361247,53875777,886303,372,
0,52019,4068031,3525663,188,1382966,601581,85,34425271,1187032,2832635,20160864,69325180,975059,430,
0,56592,4498382,1932779,432,1491778,892874,210,19837742,802351,2181600,20940764,53936014,1187742,1086,
0,60537,3325263,1502364,645,1010919,838624,83,20630556,889239,2123337,20923950,52222085,809176,557,
0,57209,4859370,2055590,185,1237018,807293,105,20951778,1057630,2668749,20806240,55507201,896714,388,
0,57959,2532723,1762036,267,933030,698253,86,25837313,1056105,2607748,20995824,57312244,725594,348,
0,64159,6648195,2275764,234,1257581,482866,49,20428292,751366,2213439,20194333,55092127,661696,956,
0,53931,3560058,1503339,614,1064666,831808,282,21669902,1112439,2586199,20479078,53755613,745348,361,
0,77356,3307174,2132386,401,1286835,687204,77,34914300,981701,2470061,21007921,67820128,846798,361,
0,57245,5107569,1709897,164,1200984,738356,85,20372567,1055740,2629002,20716528,54517461,821376,502,
0,59355,4727973,1872252,184,1212553,683346,86,19831762,857800,2093354,21141691,53449531,860544,915,
0,61991,4395124,2842793,415,1338824,781376,69,19145127,955925,2311247,20284503,53169461,843514,370,
0,61360,6155664,3372868,198,1228487,598716,69,19456924,871524,2220343,20166570,54990958,752326,368,
0,56922,4792924,2782884,364,939787,1351828,42,20744758,984614,2345994,20192717,54980846,675145,363,
0,68703,3166421,2128581,363,1532274,878140,91,34357654,1055871,2302041,20170365,66738556,970494,897,
0,51374,4347242,1993402,428,1042702,975991,100,20044699,907499,2207157,20478456,53079982,924614,439,
0,50259,4918831,1928919,186,1328052,758031,294,20811358,1195687,2383817,21096518,55615961,1006392,330,
0,55741,4476879,1949323,464,1280737,897389,89,34550786,1108722,2626467,21058690,69243401,1139309,505,
0,69704,3657760,1827097,382,1472517,776241,82,20681687,909187,2319449,21002815,54087608,1252406,853,
0,73427,3564737,1637658,182,1814584,742166,86,21654665,779324,1962914,20681930,54650670,1628259,434,
0,61338,3677557,1819487,491,1253929,821862,79,20851140,982759,2389649,20234272,53340311,1143224,434,
0,56569,4489598,2255399,554,1259573,1024643,115,21902966,949053,2352908,21044748,56423647,972050,497,
0,75762,4574171,1851764,450,1324258,690393,85,20839605,889965,2226348,20182596,53902280,1128907,1483,
0,60876,4835072,3801670,239,1567648,620112,70,18513362,686699,2559416,20765139,54409059,888949,405,
0,60051,4684290,2708406,382,1346466,771358,78,20284857,1200106,2764694,21007230,55887314,944173,331,
0,75000,4937146,2319151,211,1183150,1307958,173,18727726,630779,2200118,20223443,52657821,944885,341,
0,55195,4373029,1870656,493,931138,868504,257,21702196,902767,2251985,20485883,54336983,782556,1126,
0,66439,2685646,2229378,470,1600979,973416,95,22759517,534400,1393625,20277570,53894022,1268976,395,
0,52541,3606685,4732133,173,1582065,769490,90,19283777,1214000,2652152,20377958,55616795,1236458,539,
0,53851,5530424,1779536,361,1175721,754865,80,32204720,529934,1357282,20521184,64946267,940011,440,
0,68346,5329146,2509108,184,1268522,615341,69,19807126,871627,2191020,20273506,54061452,1014329,6468,
0,58250,4518431,2130216,423,1507562,744100,87,21124689,552815,1386664,20456236,53951278,1363434,400,
0,51434,4517004,1713857,577,906276,864286,88,20663958,1044454,2537862,20175240,53353622,766762,436,
0,63679,4875310,2272898,357,1426215,708389,75,20194886,530459,1550312,20145140,53029820,1158489,366,
0,52048,2234642,1391716,354,1585482,898333,92,21645637,1074996,2556569,20260479,53198454,1396771,987,
0,64941,3084510,2092461,417,1103639,815225,170,35263078,999343,2361895,20473089,67273538,912016,482,
0,55386,4669650,2120989,495,1358566,923268,105,19944962,889309,2102448,20298538,53460985,984023,479,
0,53668,3028256,2075136,432,1227335,767844,79,22145475,906216,2168668,20550512,54001050,948641,363,
0,55300,5041591,2091042,929,1162547,641996,66,36265037,1014657,2386032,20262438,69850048,818042,867,
0,65688,4605099,2153279,193,1696438,748066,100,23005688,708132,1834145,20776992,57181040,1480710,722,
0,61420,2850709,2031048,406,1414921,1198824,97,21427572,1179928,2797330,20828596,54733092,832902,397,
0,52391,2476216,3571107,382,2153843,926165,97,20969178,950144,1964373,20386820,55317261,1759561,552,
0,53498,3646222,1661305,379,1277455,749761,85,20608335,553997,1395368,20690669,52044332,1295895,868,
0,61715,4711027,2704542,359,1019519,1046789,76,20306140,1078959,2390309,20293356,54720068,986525,1328,
0,57431,4597680,2262385,394,1510709,795767,75,20810431,872636,2284718,20796260,55272397,1182581,403,
0,51278,5801325,1731677,515,1757175,895410,183,18988988,528763,1361448,20763413,53658298,1678658,406,
0,55871,4739192,2187257,556,1417490,745353,77,20423696,760636,2214923,20131477,53987283,1198583,1023,
0,56906,3316619,2150229,466,1303054,684563,75,26853291,536632,1662925,22348390,59975153,957278,381,
0,61376,2271938,1300567,332,724641,670311,66,22976000,996907,2328588,20668930,52682764,581208,338,
0,58039,5645485,2137647,199,1608413,583970,68,30300220,530148,1454802,20368802,63822832,1012589,338,
0,77699,3401728,1358501,386,1267646,853042,205,19899325,1068608,1692728,20709762,51503613,1067107,946,
0,61700,3920000,1980793,191,1306927,669346,87,34626644,1187335,2849069,20620978,68174404,841480,351,
0,59119,4788600,2031720,192,928737,940872,211,19333149,823369,1997971,20286447,52640051,1333402,709,
0,53471,2959403,1626201,408,1014138,822596,79,36112992,552111,1560026,20988472,66553972,767438,367,
0,66499,4386377,2415564,376,1769115,942477,69,22686942,531504,1920158,21037243,57042389,1175610,956,
0,70252,4702930,1918557,662,992253,767084,74,18964757,870712,2180847,20242479,51775166,967570,380,
0,53556,2502092,1552620,391,1042584,793845,72,35349684,1174196,2065679,20572304,66198495,994021,381,
0,55832,2993204,1456522,191,998303,669532,80,19144794,806805,1983157,20411713,49505802,879509,401,
0,61775,2796267,2068324,188,1206699,617386,68,19937537,1194418,2881522,20405967,52184014,905717,889,
0,59337,2585097,1926654,502,1407575,927491,90,35279128,1162435,2569944,20462010,67682511,1187638,427,
0,63391,2072835,1587743,359,1064845,766009,71,36284951,1206629,2877231,20263571,67185668,887274,376,
0,67314,1985838,1381846,155,813244,665705,70,19416793,550894,1395226,20854993,48116192,888143,366,
0,55103,2386197,1778325,525,1084933,826410,80,20046511,980237,2554927,20207845,50886979,859615,825,
0,62774,2629945,1336772,161,1087301,963842,77,35185285,1218449,2840780,20348553,66865653,1076533,430,
0,64445,2144957,1462202,335,837461,712050,64,21350876,601801,1365686,20710561,50239019,889085,396,
0,71432,2273870,1364352,403,1192614,698924,71,25439259,1157720,2857763,20402529,56679081,1113308,329,
0,64569,2731697,1229192,366,1291323,753842,66,20514409,1160232,2863465,20460214,52374664,1197288,887,
0,63838,3886455,1665386,372,1332703,854987,75,18877508,1084587,2621279,20287533,51996423,1209372,592,
0,57047,2787001,1208324,338,1368491,579872,41,19733179,1157348,2804931,20910764,51907416,1195238,351,
0,69627,3030347,1283756,354,859996,886983,51,19600900,778635,1739778,20367545,49902425,1172966,439,
0,68271,3009313,1290404,303,1231149,682862,80,18940024,1064601,2550985,20620987,50747380,1172749,1031,
0,73295,3067512,1384753,318,1167016,765225,67,19417620,995747,2561054,20678937,51294208,1057901,406,
0,87872,2638561,1344637,440,1141109,751451,71,18681603,608072,1490165,20221224,48051026,984793,364,
0,64762,2921826,1375857,357,1194850,947523,72,19904311,1069176,2621030,20771144,51945687,967544,404,
0,72040,2839214,1287648,158,1171753,691800,77,34661443,1183300,2834776,20317601,66346271,1171907,800,
0,62830,4495067,1934555,393,1551262,740553,148,21430847,1186166,2827763,20480871,55781965,965720,377,
0,71252,2117883,1578124,436,1057770,762968,81,35022862,1158834,2854928,20242709,65864054,886998,376,
0,64287,2913905,1284753,345,781599,788495,79,21447340,902825,2195930,20963373,52410071,967401,618,
0,75029,2982698,1380519,201,788844,575404,72,18607474,1160960,2855417,20966061,50213107,714373,827,
0,59038,2971092,1284952,156,797197,679082,74,36963549,1184725,2849514,20180806,68139628,1056661,409,
0,66334,3370217,1455146,316,1227087,775418,72,33649122,1216601,2847959,20420283,66204575,1058433,436,
0,59623,3082393,2788145,371,1032530,707424,64,21338669,951349,2652547,20706989,54157414,728317,404,
0,89684,2285310,1464204,306,805965,751678,69,19495334,1154860,2849486,20486054,50682690,1187790,993,
0,58316,2241800,1642626,487,1035655,797711,50,34902421,1214746,2826620,20581596,66582825,1170135,424,
0,75457,2680245,2062953,504,1292255,759536,72,19644433,1196680,2806828,20280250,51988859,1081285,433,
0,73867,2303074,1772057,176,1286907,724060,92,34243469,1205218,2466071,20268873,65341080,889027,387,
0,65066,3454874,3015067,161,1175259,744700,84,33272324,1188653,2819300,20388417,66943101,693286,1021,
0,56932,2668142,1240611,331,917454,726282,66,34038312,1172662,2844091,20126491,64793294,890111,374,
0,74135,2216103,1688719,390,1134159,822103,87,20295933,1194755,2902832,20541581,51961667,963907,405,
0,72953,2553041,1271371,334,1261062,765982,69,20938187,1191965,2890268,20449324,52576717,1076589,421,
0,71885,2499001,1293338,518,1141524,748547,77,21609226,1165245,2831207,20223796,52678709,981226,1058,
0,72889,3199060,2044264,403,1490818,730741,65,35574959,1227101,2858217,20544761,68819560,968511,391,
0,75538,2897787,1391960,338,1117364,764051,72,28223102,576147,1503981,20202741,57885412,994171,388,
0,65814,2913464,1273695,168,791499,804884,53,21103742,810058,2434520,20249746,51612467,1058746,394,
0,68606,2253453,1824745,200,1209288,697846,90,35638770,1021663,2562747,20758042,67278560,1133952,918,
0,51043,2679380,1773105,426,1139394,811595,85,36123308,1078620,2451679,20194467,68230394,928161,364,
0,94190,2215933,1548964,508,1180645,884345,85,21284213,1045624,2389946,21011669,52656483,888384,719,
0,85535,2878669,1287643,327,1077772,696367,65,19553287,749177,1843141,21069300,50334065,991931,367,
0,61806,2353971,1314454,353,705433,628738,71,20966350,1032913,2607562,20384947,50768887,610367,825,
0,85711,3410906,1920038,363,1311286,706875,67,20104841,1068738,2657294,20406321,52629846,843697,359,
0,51309,4103793,1296154,333,1094891,752324,69,21408477,1009444,2337196,21118519,54476293,1196992,581,
0,59265,2884248,2382982,414,1155236,844208,54,21156816,974905,2386718,20170408,53018241,890695,526,
0,64355,2799784,1302494,343,1065027,719774,65,22042793,537393,1424098,20628637,51661533,971538,918,
0,63038,2841815,1939128,421,1374007,673807,71,19522863,950186,2350283,20610153,51532365,1097601,338,
0,74214,2762606,2223070,413,1682269,748341,74,18768922,1182307,2878951,20437682,51875515,998967,391,
0,75092,2824304,2244331,217,1401377,604599,72,34947941,876775,2174775,20229886,66719837,1236391,323,
0,61638,2981082,1512606,352,879045,840684,75,20470394,817071,2034018,20825876,51671119,1116253,902,
0,104260,3651421,2312030,168,1111558,651669,68,20170631,841669,1647374,20715868,52336181,1017616,399,
0,57997,2378462,1365101,167,1040987,658619,64,18851827,1003034,2555336,20832496,49743365,889539,361,
0,63947,2885816,2225414,448,1795778,744925,71,20768446,1186081,2825312,20447675,54027060,973159,403,
0,68713,2827191,2306357,418,1268540,784770,71,20842818,1158466,2862590,20672272,54088703,1186159,911,
0,69319,2247901,1646723,359,1056172,827067,92,20120588,1180665,2827066,20929678,52084429,1063332,448,
0,61766,2474834,1931339,389,1023801,944342,82,19066666,869775,2345628,20345781,49990450,820560,405,
0,62042,2660624,1727814,355,783514,702073,76,19026899,1158292,2857210,20882662,50861625,889818,421,
0,68260,2349165,1646467,365,980392,1168261,71,36600367,1227179,2854813,21020927,69086070,1058830,1010,
0,62791,3350303,1461912,537,1319684,703221,66,19893541,1042160,2546183,20619943,52161684,1043850,398,
0,67655,2575052,1626715,363,1171167,827247,88,36532889,1057432,2637950,20334788,67852106,905447,384,
0,71963,3014531,1847751,181,1058922,619336,66,21982929,750049,2021198,21077470,53371830,824384,384,
0,64583,3942445,1884554,519,1445464,693502,69,19055371,848530,2052775,20487341,51256176,670982,1299,
0,65937,2185005,1641498,177,1209026,843779,89,20371738,1093369,2943677,20337705,51772631,966422,394,
0,64208,3041889,2100348,381,1287163,686515,63,20372617,872098,2233371,20929085,52767953,1075216,330,
0,76371,2105217,1578551,365,1070484,763710,79,19325690,964126,2594614,20833470,50302405,887880,376,
0,58863,1949199,1377793,641,799238,719491,75,35975725,1191182,2132921,20253976,65454592,889508,745,
0,59988,2410245,1244645,155,1166143,663806,66,20818920,553900,2083913,20862861,51049743,1076442,439,
0,55900,2127586,1548484,492,1150216,770846,74,34829870,1192624,2852651,20710242,66189403,842679,350,
