FPS:,30
ResolutionHeight:,480
ResolutionWidth:,640

ObjectTracked,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey,Frame,MorphOps,DisplayDirection
0,79921,2772228,2253000,744,1391890,603944,74,21446098,1066318,2480507,10569575,49412083,6642926,474,
0,71183,2703730,2031038,515,1326210,667009,71,34403954,816989,2068127,10962676,60368023,5211551,378,
0,66330,3571344,1942536,359,1116541,585805,75,20587871,1109347,2550544,10674145,46794378,4483695,854,
0,60318,2454321,1881119,338,1429894,645542,83,19659212,1164510,2851861,10652778,46034390,5130023,384,
0,66569,1979689,1366769,294,1142670,567655,76,19771102,1179614,2907705,10647115,45332644,5596684,357,
0,66045,2500650,1984613,814,1167792,747445,83,20211773,1157112,2850787,10385068,45775348,4591361,483,
0,68379,2536971,1882595,301,1223473,559579,75,33837451,1155260,2807301,10192096,59577189,5201343,736,
0,181990,2350638,1535742,475,1268125,733268,61,21499940,1064143,2593892,10355260,47773304,6082569,451,
0,82072,2834299,2105827,618,1181405,682202,74,21080898,1178510,2862303,10434450,47336500,4787508,628,
0,75508,3407886,1872108,479,1010475,696339,69,21992663,1056658,2577464,10434309,48445165,5213004,458,
0,73125,2121863,1505498,312,1012882,576907,83,33935109,746926,1902867,10934879,58215349,5303167,928,
0,55850,2203160,1635268,558,1418020,802136,81,21124265,1182150,2881574,11026736,48027189,5593912,391,
0,77679,3145018,1841063,504,1433128,628478,79,35604507,975010,2370988,10260207,61859472,5412130,493,
0,81612,4118282,1666400,532,1380301,664342,76,21529180,1146460,2867046,10839281,49139885,4729989,352,
0,73565,2343688,1750368,299,1529629,547608,64,19057573,690062,1739522,11058665,44212471,5327491,834,
0,61504,2756027,1887903,641,1082798,783553,85,21961043,1171055,2595856,10639942,49130820,6082503,500,
0,75120,2478749,1883833,322,1681482,614874,69,19672250,1145957,2837142,11027634,46864078,5340775,355,
0,59529,3016403,1596645,286,931782,592281,71,19003149,1230604,2815073,10237231,44785961,5194856,475,
0,59642,2454498,1872582,373,1201453,632144,86,19076933,1033843,2587921,10304359,44478149,5139545,844,
0,64482,2011361,1431613,299,1471300,559359,79,20451105,880398,2143485,10646838,44873921,5074510,324,
0,59089,2694633,1766157,461,1403829,593144,61,21806852,991290,2546556,10417829,49092216,6711154,338,
0,75765,2981078,2215703,549,1603984,688850,69,19692276,992354,2548057,10341847,46364867,5123349,463,
0,77643,2584002,1854094,501,1299854,612324,70,22529917,1142823,2897447,10506739,48821830,5207868,784,
0,56673,2213781,1711095,689,1305418,740248,79,19610667,1063245,2587292,10746834,45390741,5244822,464,
0,58448,2915620,2214066,737,1313290,607349,66,21669793,1036926,2624926,10900526,48434896,4986049,388,
0,64624,2564547,1841239,532,1059329,717294,84,21310015,1206171,2838225,10332341,46813803,4774466,361,
0,73213,2500912,2212261,502,1279287,731639,75,21187151,1151838,2876130,10450427,47449254,4865181,886,
0,90050,2149689,1532885,547,1507017,698520,68,22110292,1143341,2862631,10356158,47636127,5076282,375,
0,71082,2021716,1445347,472,1463611,780083,74,21613570,1143774,2655558,10283759,47706639,6112240,388,
0,70965,2820113,1741739,475,961054,701726,71,21283695,1033903,2602036,10211945,46657888,5131039,414,
0,73875,2239101,1535435,284,1449285,719445,75,18095113,1147170,2863573,10972604,45372753,6169346,1070,
0,59764,2508136,1345580,288,1130542,577160,76,20208402,1243356,2814330,10959600,46419148,5464813,360,
0,68407,2861769,2065505,276,1109935,581140,92,21893212,1153504,2870379,10950396,48406334,4503505,366,
0,69668,3535256,1814893,273,1450598,631035,62,18926186,1143199,2850996,10507464,45674793,4631709,603,
0,59225,2908997,2225814,560,1786326,641593,71,21573226,938733,2398263,10290644,47803280,4876254,776,
0,75176,2887151,2210290,566,1140793,664432,72,31717877,1133346,2724833,10317142,57765059,4780939,571,
0,57888,2740294,2037751,594,1028154,742739,84,32649027,1144339,2864667,10208768,57849571,4262107,532,
0,56250,2447135,2053693,856,1371941,762075,66,20809681,1032465,2543901,10363767,47753976,6192111,487,
0,59558,3439103,1218075,441,1472681,633844,68,20815819,1180240,2882776,10309305,46693196,4573482,1002,
0,77425,2296617,1608815,488,1447247,795460,71,21583079,1030451,2477737,11105801,49953419,7424668,562,
0,73797,2838360,2224240,506,1235713,723795,63,18849345,1027539,2468637,10779118,46429850,6100062,403,
0,60871,2484953,1847767,539,1097326,686024,73,21846495,1168877,2815008,10442989,46752912,4192883,378,
0,77616,3075457,1934292,597,1333805,591755,66,20856270,968238,2547091,10739796,46378173,4158604,828,
0,75223,2504803,1882493,297,1680650,611797,69,21143953,1030174,2432743,10883779,49094151,6721863,415,
0,62417,2902529,1648082,532,1200771,829713,85,21980557,1032730,2474844,10653741,48940763,6051003,416,
0,75996,2739882,1854235,477,1242296,659913,66,20975544,1140998,2879967,10308664,47165217,5183253,507,
0,73358,2567988,1853815,527,1351332,832194,80,21720826,1034087,2622036,10188638,48422250,6077145,1226,
0,550128,3030150,1396756,287,1221605,504502,71,36948604,522269,1350734,10768726,63043716,6631340,529,
0,64262,3740482,3201685,516,1308419,664778,92,21150828,856333,2199544,10579282,48382965,4509465,481,
0,74095,2459823,1835477,571,1135874,831982,79,21342434,970362,2386359,11044340,48859379,6670955,508,
0,76362,2179680,1524623,502,1329509,730951,83,21644601,1144210,2811621,10572622,46922129,4800763,846,
0,69362,2596983,2082630,544,1321446,665436,74,19662805,1033783,2432476,10645500,45751902,5138283,331,
0,62096,3099676,1861752,294,1176350,567512,73,18518350,1143728,1927676,10422474,43706789,4818586,551,
0,86900,2160026,1532430,622,1741766,974573,106,21984762,1132194,2816126,10491948,50446545,7416732,640,
0,75752,2754592,1318524,284,1079718,613915,78,19919935,1101431,2548098,10435916,45518278,5569332,795,
0,58499,2192092,1532486,481,1680251,701727,74,22195547,1142501,2821456,10863829,48712836,5417795,374,
0,78372,2889811,2207800,442,1454580,708237,73,18719680,1161232,2813807,10248961,46456695,6068054,430,
0,51403,2056837,1553838,477,923912,745213,177,19205021,540648,1354271,10565560,42724631,5617062,546,
0,58397,2103866,1658246,481,1721182,678175,69,23389932,1150301,2851861,10131776,49399450,5548712,786,
0,64752,2889636,1759576,474,1333099,622423,67,21149588,862235,2342724,10173832,47899087,6599098,421,
0,67561,3284425,1678165,624,1024978,707545,71,21772831,1193855,2868270,10170424,48037798,5155136,400,
0,72705,2835844,1312871,287,811885,591657,74,20013202,864385,2621260,10627757,45305665,5454108,460,
0,67985,3327455,1802431,313,1247238,626117,71,22130262,994695,2547882,10760578,50050064,6439971,931,
0,71071,4025456,1916316,497,1054034,611385,63,20572779,1056318,2563323,10785868,46917949,4150974,302,
0,69016,2283058,1631492,519,1170914,628290,66,20796638,940609,2299524,10527216,44747695,4299660,508,
0,70912,2582884,1877163,324,1325712,611944,75,19208939,1062811,2534681,11028141,45743279,5334746,449,
0,56932,2838052,2195575,570,798323,722939,69,21808137,1149964,2492411,10621258,48824935,6037639,792,
0,79116,3798898,2091749,363,888861,618253,77,19094289,1030321,2578137,10418325,45227796,4517031,405,
0,60689,2902126,1851707,468,957853,712744,77,20475464,1060994,2550878,10765192,46189344,4733594,511,
0,78896,2855006,2033648,338,1454570,561012,69,34803223,871389,2201112,10814739,60249648,4468816,414,
0,74827,2845132,1954496,483,1209826,739694,68,20204163,1032217,2546646,11039446,46904947,5156668,1425,
0,73564,3107133,1640814,272,1362283,509863,75,18689637,938446,2461323,10939040,44353087,4528348,412,
0,62298,4413254,1345996,467,1194977,613812,67,21271383,970003,2454427,11037313,49858680,6386123,433,
0,77553,1986275,1919034,533,1337403,745467,65,25140693,1202841,2918436,10851687,53017014,6728787,563,
0,62043,2150767,1532475,513,1490783,815878,87,20972769,528789,1361139,10312267,45909042,6583724,1059,
0,98656,2842617,1584644,278,1584981,541199,69,19685379,1180078,2845711,10384410,45905669,5049150,645,
0,53930,2222501,1539324,508,1261004,807506,77,18300393,1029515,2582110,10610739,45061042,6543745,628,
0,59254,4553822,1323172,476,1241199,645898,69,20392401,1180628,2901525,10963732,48284203,4902864,367,
0,62063,2470336,1874245,495,1073497,707216,78,20038395,1183143,2857053,10277355,45462818,4811322,893,
0,63304,2778351,2220210,497,1155970,586410,62,21675631,850186,2373426,10596873,49481955,7070622,422,
0,77682,4629590,1949451,486,1276619,628783,75,33635970,1145116,2640411,11106602,61684291,4481343,335,
0,65504,2875336,2405318,530,1258249,722590,84,21297047,1067383,2546264,10212243,47202427,4641628,453,
0,74821,2888066,1453656,304,1160490,585931,67,19643036,1144405,2836524,10902240,45609871,4811547,849,
0,60605,3071050,1828492,757,1219666,646792,83,21770268,1146074,2344902,10877675,48143106,5066402,425,
0,75994,2187334,1459427,273,1239320,525857,69,19029633,1021394,2548051,11029145,46002772,6778371,428,
0,62432,2993074,2103592,449,1209715,599007,70,18568792,1177163,2817185,11003590,47254609,6613480,474,
0,62520,2780385,2029651,336,1150364,631548,79,18074255,1142949,2915876,10596351,45067333,5574512,694,
0,59910,2734236,2196527,614,1142651,716120,83,19451008,1080805,2585355,10906864,45798633,4810245,835,
0,62903,2842921,2183189,295,900615,559691,71,17874948,1079816,2549184,10688340,43377709,4526896,481,
0,63596,2643604,2355406,732,780683,649877,73,28564416,896920,2165881,11023742,53709906,4452049,443,
1,56007,1738957,1231010,407,1090462,938085,40,28150748,853945,2019915,10659938,52768075,5920089,1145,
1,62636,2828151,2145009,280,1054946,999456,47,21046339,1089747,2544929,11068937,47631612,4681395,618,
0,71764,2557191,2150634,314,1691721,695398,181,17730444,1095344,2523747,10665045,45959126,6667947,436,
0,56680,3020842,2051218,317,1090925,596712,70,17979678,547710,1366694,10111055,41478968,4568175,468,
1,68979,3033437,2048212,280,1696289,879955,49,199931,728502,1616250,10296375,33516072,6559242,760,
1,60779,3048212,1961941,403,1033611,967476,66,276020,1134291,1952017,11081341,33452119,6669691,614,
1,72903,3097950,2031339,306,922705,943570,39,20985637,1284376,2903287,10346606,47475808,4782675,473,
0,73747,2463164,1427200,295,906118,859501,92,17597231,1274517,2884728,10485761,45459013,7369074,445,
0,58560,2989225,1576744,263,863450,815227,41,219025,686225,1637487,11094052,33485459,5232516,844,
0,62316,3059459,2308585,283,1322755,820871,55,238637,699176,1636319,10278828,33456611,5267459,344,
0,71768,3335718,2097147,286,906866,849957,69,19767200,1211344,2816090,10874084,46819901,4781845,374,
0,69417,2107146,1491114,316,947796,684641,82,18363896,1213440,2842697,10849622,44761586,6086052,489,
0,64639,2797741,2045089,353,1628353,659260,49,21449572,1143888,2391623,10641103,49883664,6954530,1071,
1,67474,2422185,1880369,282,1358529,1006170,64,22331925,1288490,2860039,11152295,49703452,5228756,477,
0,73114,3111238,1626260,285,1365901,507360,63,246610,618117,1419084,10983735,33511934,6676632,446,
0,69901,3314943,2133600,331,907668,615164,66,257885,901528,1848117,10155849,33446696,4775044,361,
0,81423,2058469,1532620,299,1640709,814410,105,402001,1185526,2391821,10257798,33463370,6662071,942,
0,58322,2416947,1437605,269,865733,686839,78,17271632,1270493,2813374,10969110,44053087,6153878,401,
0,71476,2083738,1366021,486,1254150,706140,75,20661713,1144186,2889560,10866403,46434152,5286126,387,
0,75054,2838915,2220357,263,1234734,638628,74,19191495,592035,1408688,10779148,45127928,6051745,528,
1,73972,2258199,1530964,306,1098160,1211578,59,302358,810518,2087538,10882521,33494454,4916081,810,
1,61337,2616358,2038656,339,1805956,1127515,30,186030,561154,1337196,10938285,33519814,6892806,367,
1,64841,2572002,1438311,308,1261423,1316203,56,201689,579242,1334458,11065286,33461243,6640997,539,
1,70313,3043783,1981914,285,971949,1081295,50,300569,923589,2127495,10253458,33484927,5610453,382,
1,72998,3003898,2137866,266,1316492,1121176,58,345019,1104993,2531136,10911197,33484007,4488969,601,
1,61188,3096359,2347064,273,907282,1002600,55,248183,874676,1852397,10869701,33466117,4798325,387,
1,78662,2510907,1884058,333,1380203,1217757,54,257495,853526,1889552,10855157,33563498,4789997,426,
1,55387,2764595,2177442,281,1285662,1111081,68,329817,1055899,2205580,10237890,33489737,6084448,421,
1,78123,3044196,2358525,280,790478,1100129,32,184837,556343,1335569,10224349,33498208,6640756,981,
1,76428,2029838,1436453,269,1376107,1082961,48,209121,707138,1785187,11082091,33491550,5589912,454,
1,70754,2496476,1881468,326,1635902,1210595,73,344118,567519,1336638,10945850,33455318,6679129,418,
1,58888,2121424,1435507,274,1282093,1175302,73,389661,843803,1331723,10752565,33475132,5409137,371,
1,64888,3086464,1888099,297,1324308,1021385,60,298757,948967,2113350,10600197,33482568,6811506,845,
1,73256,2585924,1755712,295,1591291,1298145,56,287879,835986,1870245,11005075,33494638,4773408,541,
1,72014,2559310,1885142,321,1563442,1276934,41,184980,586391,1330515,10222072,33454537,6696810,466,
1,72683,3314966,2037420,293,1158235,1130451,55,277070,861113,1809520,11062462,33492182,4778653,361,
1,78689,2498505,1531049,335,1190606,1302493,73,364334,553192,1335387,11111310,33461560,6681779,938,
1,73205,3029802,2321519,271,1206046,1075240,76,332166,786969,1336244,10904463,33496070,4755733,427,
1,75690,2261129,1619526,342,1279057,1267326,43,254350,784428,1875607,10982765,33486240,4971059,492,
1,61880,3044674,1976403,274,1335150,1023301,34,230632,657419,1544171,10983946,33485170,4989902,454,
1,70283,2838694,2216363,314,1454038,1076005,81,381087,830325,1339761,10875620,33454154,5172467,803,
1,67778,3044977,2275255,294,841724,1004329,36,215649,697645,1540123,11023153,33486281,5277647,448,
1,71122,2063802,1442329,304,1121692,1175163,60,303045,1011535,1984113,11138236,33485899,5148429,458,
1,77398,2209884,1523060,324,915837,1469383,61,293406,988365,2135105,10220520,33491041,5569083,486,
1,74471,2479675,1875148,316,1232907,1248080,54,286914,822259,1872673,10750901,33492941,4810907,993,
1,59588,3088131,2504943,358,1680678,956239,42,201279,593950,1339711,10653756,33487649,6250116,451,
1,72377,2030185,1442627,288,1316307,1048236,60,269231,860687,1991830,10438569,33488962,5278919,389,
1,76902,2949872,1880546,333,1393527,1360662,62,278663,903447,1974187,11081211,33513237,5153799,373,
1,76930,2653641,2009666,470,1486579,1206374,41,201942,566613,1337526,10849652,33453592,6672594,1226,
1,72753,2858467,2217932,484,1396569,1054860,41,258841,815197,1860391,10287348,33535916,4821590,595,
1,69803,3041841,2331459,281,1559194,941588,42,187185,553899,1337343,10799871,33491180,6487362,323,
1,70682,3037592,2251785,699,1197815,980939,35,230574,636338,1534975,10199494,33503096,4988239,332,
1,80848,2083725,1441953,305,1618416,1191049,44,198349,554239,1337158,10979329,33487377,6666435,803,
1,75284,2081563,1846479,409,1280950,1095828,44,229384,655435,1565299,11007925,33506517,5277265,411,
1,67384,2087911,2226592,328,1192485,1171095,45,266386,789322,1940910,10984053,33481081,4984073,461,
1,64305,1754035,1282783,307,1067897,1038008,70,274852,867988,2177390,10898161,33517786,5364246,719,
1,62854,4316047,1351908,322,715634,1060304,54,266365,925196,1805885,10837753,33487976,5091091,984,
1,77800,2874492,2136313,299,1293135,974768,34,226773,681637,1544967,10965973,33482565,5208281,357,
1,73377,3291199,2228089,296,1401060,1044102,49,235739,703789,1632368,10178452,33468067,5131962,361,
1,77592,3019675,1845019,291,1397207,981960,30,200424,579875,1348829,11024980,33522272,6777868,299,
1,77899,2722735,1884247,329,1451367,988178,30,188284,600567,1481078,10986519,33494598,5424175,768,
1,59041,3161984,2164681,280,1445358,1000843,42,219261,677099,1547401,11101623,33461355,5020009,316,
1,55417,3274068,1698050,291,1280174,1209795,84,386239,1013596,1336233,10286942,33483956,7404831,400,
1,79214,3068783,2200567,304,1281236,940538,32,190827,556480,1354571,10774422,33488511,6941073,325,
1,80071,2198208,1396358,301,1541560,1130841,45,250425,810767,1886609,10379623,33485448,4799748,949,
1,84368,3173918,2265841,312,1249549,994457,42,196258,638105,1406331,10988263,33498684,4867387,437,
1,61634,2906604,2213949,341,1339957,1112974,42,194453,555157,1332997,11174515,33487155,6670633,427,
1,78072,2655971,2041465,343,1232624,1289053,88,293668,559932,1336195,10674000,33455648,6097908,400,
1,61760,2370253,1747954,329,1586334,1015577,45,204497,694830,1538028,10286666,33485521,5277927,747,
1,77516,2323303,1634195,304,1187828,1290384,60,324033,640403,1344615,10708592,33461886,6674429,550,
1,63364,2568633,1508435,302,1466789,1216197,41,184665,587420,1343082,11100686,33505493,7552486,551,
1,60413,2254468,1442846,276,1220989,1169830,60,270053,921480,2038003,11029024,33496654,5319881,398,
1,70996,3286043,2130653,341,1244339,1139754,61,273391,852364,1977192,10340301,33484611,5175230,865,
1,71823,2673028,1358746,293,1256784,1100781,53,246441,744586,1824647,10967549,33494820,4510205,494,
1,82650,2089672,1526031,344,1364352,1215472,60,296813,904659,1979379,10943349,33495509,5173570,389,
1,71904,2647549,2032852,324,1372179,1128877,41,185071,581031,1337433,10201863,33449640,6688886,436,
1,75934,2347956,1749053,332,1158425,1296687,69,312151,826009,1334902,10863568,33486933,6222261,935,
1,75453,3938545,2076751,306,932131,961016,42,179530,573202,1496701,15648573,33469472,6483015,337,
1,90654,3552205,1874611,289,871421,1153844,52,239627,744395,1837115,13846029,33481676,4490729,489,
1,90752,2544614,1517341,274,1038171,1263174,157,273685,1042471,2187201,17650408,33474886,5390460,530,
1,78438,2182132,1440900,309,1171078,1058963,45,210836,634890,1505488,10900249,33528621,6080084,806,
1,72881,2408558,1750486,294,1503059,1212626,51,263149,761896,1780690,10962117,33500780,4496081,457,
1,74766,2992249,2157648,627,1375236,962265,42,232126,608371,1553229,13640116,33486291,6451528,613,
1,65284,2967029,1448202,331,884481,1169893,72,320043,1038861,1982290,10290569,33462939,5170365,769,
1,76038,3691882,1955798,322,1039435,1167326,42,193601,671713,2039464,10499480,33465659,6060665,905,
1,73339,3110750,1575088,271,973688,1028932,44,208429,680236,1643180,15189538,33508010,5854206,393,
1,76624,2865757,1907069,262,812808,1118563,54,223760,585016,1386879,11101910,33497169,6109506,399,
1,71266,3000685,2154361,272,1543596,1098324,52,313428,909329,1766772,12896730,33471657,5618402,402,
1,75259,2863822,2100086,324,847955,1139132,49,246702,713982,1674058,10740071,33461262,4219274,831,
1,79883,3707429,2037388,288,977756,1139776,45,247156,845349,1903272,10563622,33561876,4779203,364,
1,71292,3177912,1968346,355,837261,974161,43,204286,632272,1369399,12698232,33489935,6576301,448,
1,54446,2526887,1881950,511,1389217,1203535,52,230500,772620,1760870,10907576,33477505,4776840,368,
1,74761,2105224,1533708,289,1614644,1269730,90,306331,803637,2272880,15083267,33476478,4759352,944,
1,76197,2850907,1872127,351,1126764,1026429,50,235850,749863,1788162,10958014,33513040,4625763,474,
1,69783,4034969,1362689,289,1085931,941760,42,189604,593874,1550989,10276780,33474610,6111612,311,
1,60376,4577961,1399593,286,1315420,1019357,45,226118,723848,2020440,14596451,33478567,5172896,334,
1,68301,2811605,1541293,278,1438804,994807,54,237643,766761,1771733,10446811,33463523,4600309,829,
1,72527,2474463,1876080,345,1205318,1400050,57,265452,805842,1979361,10869487,33546411,5176415,438,
1,73900,4900042,2647860,284,988516,949705,43,181247,579579,1403315,10832388,33506185,4214746,405,
1,74365,4008158,1962919,280,982533,1000786,42,208838,623257,1509776,10705723,33458751,4769370,361,
1,126777,2632605,1550146,295,981385,1320825,46,307131,879731,1982468,11037720,33565239,5182708,792,
1,69717,3445130,1852069,973,972697,1160739,39,270745,872693,1960061,11092565,33499471,4775583,376,
1,66246,4218878,1253556,402,1186536,1567559,42,211978,755035,2011356,10572164,33467965,6342757,338,
1,82780,2774861,1930573,282,769767,1000215,63,273237,1168230,2166003,12544830,33491155,5693380,393,
1,83660,3353432,1889922,287,1102962,1020712,51,241850,812004,1738458,10626258,33487622,4489359,736,
1,64524,2190558,1530075,297,1203360,1325198,54,338362,1061115,1601477,13470806,33479122,5721578,574,
1,61298,2066220,1434059,306,1340204,1124918,56,248394,818488,2003233,10993971,33505626,4996983,364,
1,75811,2720846,1621368,320,1319416,1390367,54,273428,1003657,2620126,10597371,33512498,6723307,529,
1,81663,2654998,2036553,334,1410392,1009583,33,199676,870728,1865699,14628226,33451880,4658257,649,
1,75966,2231692,1624251,265,1082457,1033085,45,208606,608545,1498836,10970083,33558373,5517730,382,
1,81258,2124866,1533193,312,1188979,1281590,58,415946,568994,1509266,14509651,33467936,6488615,529,
1,69479,2546387,1842675,316,1511110,1149667,33,215730,669660,1544725,16039923,33465642,4871955,368,
1,58479,3922625,1366842,313,1133001,1123361,53,299402,795458,1448213,13673836,33465920,5640079,820,
1,58721,2556629,1884652,333,1608838,1225657,53,266331,1011200,2568674,21436598,37672260,4953918,453,
1,65813,2170182,1750456,316,1292812,1105820,58,280107,861533,2037356,10337162,33484911,4997770,339,
1,78586,4962204,1295751,312,799751,979975,53,235696,795678,1869783,12455370,33465463,3554490,317,
1,64105,2889783,1880300,333,1205829,1231831,74,330634,580968,1440276,10528844,33515719,6098763,848,
1,148144,2759234,1874283,366,1024090,1156635,51,318062,905812,2331937,10732740,33483514,5618748,509,
1,56752,2453832,1872318,326,1413688,945455,43,181598,583473,1538573,17565826,33547956,6851592,526,
1,78494,2079636,1444444,340,1448935,1142222,51,269627,794357,1882708,10244211,33495042,4819606,378,
1,72765,2425210,1912909,363,1042963,1163999,60,279770,840871,1846234,12117785,33484454,5239453,1076,
1,66434,3145256,2247323,308,1229547,1054614,41,192892,599511,1551534,10545117,33458261,4157596,467,
1,61766,2482833,1426690,350,1247876,1228055,39,263463,781575,1919831,11037389,33476779,4831702,378,
1,63535,3973408,1912707,310,1208764,1147588,60,197152,772680,1736389,10303017,33497202,6090255,454,
1,79782,3595072,1792479,310,1579611,992876,31,192698,619245,1771982,15952793,33450972,4945164,794,
1,97619,2594168,1881950,472,915555,1132810,42,199463,582165,1480687,10719439,33499461,5592856,376,
1,62664,2426823,1873128,295,1324716,1188040,51,254521,1125215,1596426,13339999,33589086,5333196,504,
1,61188,2548647,1884858,343,1131109,1010050,36,212208,642576,1653253,10303820,33478747,4540193,343,
1,74766,2481694,1879409,317,1091279,1060747,32,217856,574219,1352387,10545430,33502810,6385356,2296,
1,75059,2466364,1447039,331,1122062,1128781,347,335675,1060592,1505420,10308452,33457768,6097774,503,
1,73184,2545352,1941308,357,1225364,1139320,66,368423,755809,1878568,11029678,33484243,4541092,483,
1,72649,2654473,2031911,328,1324791,1206337,43,267625,760776,2012219,14990614,33475657,5117999,447,
1,75428,2547923,1865867,315,1533557,974494,44,201886,631604,1484805,10817754,33489448,5063820,950,
1,72835,3398582,1758188,318,1357277,1080235,52,248587,671100,1755912,10640879,33491284,5222301,430,
1,71696,2492634,1886217,315,1534007,1245709,55,270984,821886,2037523,21871964,37287848,4959621,497,
1,56308,2229858,1630686,282,1143932,1010480,80,309864,710083,1562161,10206683,33493819,5820291,604,
1,74627,4412541,1476907,283,1137648,1079590,49,223441,668889,1570235,11302883,33448750,5274239,1912,
1,90742,2411167,1803173,282,1215275,915722,42,183172,571236,1413671,15496824,33487095,6824501,508,
1,78157,2453126,1873350,320,1038517,1180518,51,233579,762573,1780299,10966345,33459963,4495316,472,
1,76749,3370157,1895709,305,999987,1231265,32,187510,566272,1350320,10601354,33482719,5570225,494,
1,58451,2707453,2031917,449,1322352,1063744,35,206568,697247,1599252,10894631,33521275,5906719,771,
1,75291,2224726,2707566,322,959380,1236723,68,267258,655713,1400447,11381145,33445538,6783412,465,
1,74765,2713501,1876434,363,1210356,1230221,65,306319,753605,2292007,14626858,33487202,5585110,399,
1,78221,3161742,2127141,320,1183425,1184110,51,236513,735838,1812019,10992537,33446545,4496054,1133,
1,75099,2864717,2210381,358,1681297,1115417,42,187139,642605,1428547,10686282,33492253,6216508,893,
1,84459,3692515,1590120,539,963626,1180703,44,180441,572507,1356586,10846714,33467897,6688715,529,
1,77391,6322529,1356613,293,1459282,954292,42,200186,582087,1500842,11074658,33467580,5121633,803,
1,75238,2311090,1624890,301,1397036,1223535,73,385181,1080183,1941333,14445323,33500716,4748255,528,
1,75275,2456341,1882468,341,1170676,1187814,67,365994,953136,1447831,10133415,33473783,6045879,948,
1,60909,2181021,3389603,306,1320886,948059,42,192459,581051,1367736,11308706,33477210,5941996,420,
1,60521,2913062,1795753,305,1482953,956197,57,205676,566380,1437012,15218729,33487461,6586610,475,
1,71482,3309743,3081317,319,1174406,1060329,48,273941,635211,1483287,10133793,33581661,4569672,532,
1,87369,2192618,1532960,302,1303973,1358373,42,193433,590338,1436372,11706520,33489445,6403297,1037,
1,77070,2456816,1919070,296,1721838,1078566,45,210567,733970,1546086,10708701,33453353,5519969,358,
1,72245,2442681,2572846,322,1572708,1148717,42,185766,571278,1378402,11454827,33477796,6755073,508,
1,73320,2390683,1743539,275,1104750,1284374,50,291660,1068839,1721107,16040585,33477895,5667962,394,
1,76891,4511031,1842451,342,1212160,1213489,52,246363,837921,1865742,11040977,33516436,4841892,1035,
1,79261,2863535,2221793,348,1243151,1096756,55,421732,597691,1424211,10475797,33505710,5763397,517,
1,64211,3006018,1481884,312,833418,964609,45,189131,602863,1395124,11071378,33488228,6232606,618,
1,71056,3648756,1348165,294,1078429,1028395,43,247713,672006,1627965,10649406,33509304,5435582,448,
1,81155,3279085,1902378,326,1259711,1018826,45,208619,625069,1513631,16137404,33457974,6015490,742,
1,54828,4403827,1545702,292,873196,1037858,30,197305,597064,1485523,10462447,33476844,3483889,683,
1,62579,1812986,1497480,320,1039393,1235740,62,367432,739394,1723525,11382894,33462038,5488740,443,
1,68848,3249093,1411251,665,1007324,1126487,69,278270,919708,2200476,15665351,33480218,4817120,498,
1,60969,2561124,3086410,305,1103782,1018446,31,187110,577702,1390002,12224702,33482395,5827472,821,
1,76157,2753428,2040649,314,1209380,1363396,53,236813,842881,1868059,11315877,33516205,4784988,478,
1,71499,2178481,1529092,309,1060200,1336147,58,361740,1192813,1584681,10872969,33489263,5606929,376,
1,82561,3333972,1668456,328,1180921,1324169,71,267434,611688,1492731,10798553,33504899,5741100,504,
1,76252,2200712,1672577,312,1081725,1255899,68,316424,1038869,1870206,10861247,33507021,6123009,935,
1,79347,2013405,1442236,328,1396469,1169916,47,239121,722661,1673296,11032911,33467919,5383092,1052,
1,74953,4124293,1765607,386,1146367,1174730,42,267583,851742,1857926,10647239,33536491,4691107,479,
1,61779,2582099,1750701,308,1263497,1273320,45,264070,812167,1603048,10767919,33546067,4872789,356,
1,55534,2120160,1554484,263,1277633,1279345,61,310344,906619,1996700,10365052,33496885,5151571,844,
1,73181,2390176,1924830,303,1382989,1160320,51,267182,806079,1795848,10745348,33490266,5439955,370,
1,58421,2366852,1739430,365,1370319,1265794,52,245643,782327,1901841,10755713,33470466,4566293,344,
1,58558,2355521,1771069,357,1193699,1016063,31,198539,620032,1436418,14109966,33464150,6397362,556,
1,75658,1882543,1286801,276,1129334,1016480,44,203673,674142,1613489,15417968,33481688,5581818,883,
1,75471,2981516,2932295,339,1872031,1088125,40,223327,660258,1556943,10426707,33474383,3963925,514,
1,70880,3352302,1760846,283,1176151,964290,32,192101,546123,1352968,10749930,33484533,6311099,464,
1,76339,2431241,2003855,340,1419855,1285389,53,359204,852798,1977430,10979874,33490347,5284041,484,
1,67098,4679677,1751363,292,814870,993901,32,207865,607025,1492328,10988216,33476112,3615729,948,
1,79782,2852828,2216149,303,1226496,1011781,33,212005,621912,1492015,15608947,33455235,4869307,332,
1,63378,2502135,2926914,431,1181365,1150010,53,246660,772910,1797867,10698248,33555297,4535271,453,
1,48740,3490866,1553526,382,845286,1199381,50,244883,791791,1354606,10837664,33482860,4365422,495,
1,63944,2553825,1876020,316,1079730,1310761,72,382894,669779,1399160,10795678,33462712,6108724,857,
1,79319,4065351,1942628,321,1025192,1321130,55,316681,818466,1941401,10617888,33527564,4932725,452,
