FPS:,30
ResolutionHeight:,480
ResolutionWidth:,640

ObjectFound,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey
1,5427029,1616046,1241453,168,5081610,1113913,62,241744,707158,1995105,10722823,33488798,
1,4428179,1840125,1460458,169,6509419,1061122,81,16613991,785910,2026139,10667267,45475242,
1,5891809,1306066,1242218,166,6588105,1131524,69,9441459,813933,2005364,10654099,39157789,
1,5615088,1359308,1409322,181,6119638,1149682,66,15886060,599292,1592159,10452527,44260634,
1,6214270,1681663,1255746,154,4581538,994039,42,14700884,918025,2174917,10941130,43575421,
1,4228815,2038653,1455169,152,5636984,1101985,45,9068235,767477,1619713,10627512,36622553,
1,4626917,1965622,1547376,150,5937221,1005315,70,10931366,621321,1476032,10516099,38704913,
1,4631640,1763154,1308831,186,7966992,1018672,48,11659236,904520,2615612,10568506,42514143,
1,4541204,3055171,1615056,490,5422492,981637,40,8502816,777596,1863698,11010273,37851565,
1,5748750,2385104,1912391,299,5243748,928659,64,218606,919990,2320347,11110865,33451106,
0,5726543,1742920,1259871,400,5353018,787860,55,257849,681559,1582983,10585785,33495699,
1,5108650,1821602,1368325,173,6753543,983124,44,203135,761239,1883463,11161423,33491548,
1,6302467,2422154,1899596,355,7319096,1000835,51,232106,893839,1749385,10901915,33455597,
0,23397275,1779196,2033186,419,4550383,734902,53,10792166,583717,1415606,10888796,56301470,
1,14208654,2730531,2002180,192,5994594,865245,47,168507,595108,1609066,10348309,38612396,
1,28994656,1884671,1857524,301,4746463,894965,54,211497,624755,1451059,10180423,50937679,
1,25312914,1928196,2232963,170,4692092,956484,47,181837,621609,1432930,10736258,48190330,
1,28702182,2086034,1528259,173,5647036,1063556,51,224631,733287,1715454,10583899,52386970,
1,29068069,3147533,1634990,175,4894465,917374,58,170330,623973,1722353,10546815,52826641,
1,25712903,2115485,1336770,165,4500617,880708,46,8885881,705231,1707685,10739886,56663019,
1,19482055,1518556,1528762,339,5675095,989717,68,291801,708968,1574053,10713410,42579736,
1,23613284,1794396,2022548,173,5180020,840859,55,228606,597685,1384266,10742388,46493420,
1,29734838,2016706,2209136,371,4594323,895885,30,160080,595982,1350584,10832376,52482093,
0,25601157,1733343,1995065,230,6262209,638429,46,8177349,541742,1459016,10933080,57416391,
0,20506673,1923441,2069826,170,5068610,794491,44,229869,569976,1438665,10555127,43252922,
0,25239060,1823315,2168693,165,4759907,740875,46,225676,719653,1473889,10632837,47880519,
0,30198609,1559065,1822781,146,4642826,742551,50,10684917,774124,1750087,10853898,63112665,
1,11915016,1435716,1685887,378,5549692,859722,45,10715090,789440,1839429,10616790,45488767,
0,20345023,1913574,2215711,156,4761263,752814,79,225858,616927,1515030,10581833,43024417,
0,25387590,1882092,2175594,159,4474387,809398,72,179622,627747,1345912,10702654,47673718,
0,29833140,1492052,1721529,206,6232046,891397,82,297356,846796,1508095,10227476,53144854,
0,25061640,1486310,1628053,302,6009643,904981,105,11090043,563826,1371130,10702606,58888133,
0,16548064,1750102,2482613,679,6735549,648879,69,80613686,825614,2719358,10739761,123143365,
0,5065178,1405804,1533278,258,6152331,663835,68,81214228,580536,1609400,10424461,108739166,
1,4413486,1308717,1532950,367,6120394,839245,38,108670065,1087919,2607155,10613279,137278059,
0,5599649,2157197,1808200,195,6972215,960145,45,266526,618048,1372978,10832492,33468597,
0,7499544,2765795,2235577,191,7412705,1224595,40,247915,803248,1697963,10682305,34674606,
0,6159529,2441354,1724275,213,6524499,998812,48,252462,962341,1690342,10205844,33489474,
0,4890592,1995101,1747989,444,6388012,1050153,40,73642043,1277928,2814032,10268184,104164045,
0,5652219,1862569,2132624,557,6059149,640549,73,75197690,668035,1425149,10570948,104286360,
0,5071990,2042011,2142353,434,6456544,794308,104,74531008,578765,1360809,10910581,103983520,
0,6362187,1919622,2298219,676,6466936,555678,67,10182186,800385,1928203,11088015,41681978,
0,6053061,1642119,1959541,401,5676086,699666,86,77307873,589219,1353707,10945243,106304189,
0,6739034,2156551,1725790,481,5362863,571053,77,9387596,558293,1395668,11076336,39065570,
0,5770450,1731773,1620703,545,6009705,1661271,83,80951124,1198688,2857289,10771313,112660638,
0,7502819,2466149,1321896,274,4643836,548954,79,72180057,537260,2416631,10659489,102351035,
0,5973158,1756813,1730019,173,5286265,569134,76,82057058,644227,1602036,10547410,110252938,
0,5371969,2129151,1305100,343,5140536,711810,72,80620197,537449,1724517,11517741,109135405,
0,7989020,2273727,1822531,367,6334640,1276546,152,90722581,736821,1775404,10362521,123384442,
0,6310398,1363791,1461655,612,5916538,847883,83,11740709,603505,1632766,10157430,40126748,
0,5029182,2405102,1661339,384,6606542,764316,81,83936461,945884,2223056,10528287,114189155,
0,4901588,1582083,1606974,316,6327382,706166,87,94615860,1198704,2723057,10533120,124270987,
0,5662588,1913481,1508392,632,6193356,781087,90,82208825,638898,1525647,10120964,110642158,
0,6856629,2531680,1913083,766,5761268,671883,77,77199551,1188866,2859198,10933396,110005443,
0,4518615,2323641,1643709,477,7069345,790598,86,79331553,951674,2353843,11102281,110166752,
0,6216700,1762508,1846219,533,5327125,684008,57,79212676,568049,1382463,10662221,107750923,
0,4598801,1436899,1531587,385,6216858,858483,85,88865808,725077,2007556,10397192,116758822,
0,6299905,2436394,1448387,388,6843988,756356,72,75400684,576297,1426452,10358980,105728451,
0,7154410,1852753,1393132,309,5447469,608050,78,77383919,1063013,2600091,11020553,108608961,
0,6722344,1480370,1733404,618,6691842,667071,74,75295100,1093113,2550232,10916118,107229742,
