FPS:,90
ResolutionHeight:,480
ResolutionWidth:,640

ObjectFound,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey,Frame,MorphOps,DisplayDirection
0,102760,14739720,3658993,1458,9800682,6421792,208,253638000,3644826,9550580,7584443,344659905,35061394,3698,
0,150312,21088597,6499916,1406,8633917,6448979,312,41063865,3616232,8313554,7813140,135737733,31722764,1042,
0,319269,23869677,3665660,1042,8213866,4868987,156,259034536,3561962,7901316,7879702,350640190,30949643,990,
0,102499,20482297,3614670,2239,8372877,4694300,313,259217348,3583212,8397929,6692728,346518595,31000633,2239,
0,167447,16177006,4579821,1198,8464803,4777633,520,248895574,3537795,8323450,7061633,333323554,31039121,2344,
0,94635,15427999,3805243,885,8554594,4534353,312,247761570,3536649,8051472,7138195,330513203,31315631,990,
0,95208,15677528,5452786,1093,8511053,4713884,208,247930787,3562639,7998556,7061841,332327777,31038809,886,
0,83437,15445916,8049857,3646,8464543,4671540,208,41258760,3657743,10004639,6975175,129921042,30992664,677,
0,90104,28826476,4827789,625,8091836,5027372,208,252205038,3563056,8119961,6898665,348985093,31117454,2813,
0,89218,22700672,5429974,1406,8115378,4812268,261,250623326,3625451,7941264,6969290,341747837,31164069,833,
0,137083,21804010,3663472,1250,8287565,4698884,156,46825713,3559097,8123659,6900853,135452682,31193757,1042,
0,104427,15861226,5753930,990,9314955,5027684,260,252121601,3560816,8003659,6890540,338094260,31194173,990,
0,91406,22063280,4849352,2135,8511314,4992736,260,251790300,3568368,8035899,7058560,342489864,31254693,2240,
0,98802,21870051,4904247,468,8239804,4799977,417,251413687,3567899,8021004,7009862,341318203,31135423,781,
0,142343,21638073,4947633,469,8431886,4848206,209,249701977,3571546,8004493,7016476,339697013,31137767,1302,
0,147135,23537856,5618463,469,8157878,4733831,157,250652024,3596129,7952045,7072050,342894497,31177767,2396,
0,98177,21810364,5052268,1458,8316835,4971799,157,257079701,3598628,8061003,7011790,347412288,31158496,2240,
0,88646,22677443,6389969,365,8004701,4777997,208,251403635,3586858,8052722,6882727,343241891,31116517,885,
0,91042,21740989,4987945,1979,8310221,4936383,312,255379189,3621337,8026785,6985070,345559328,31117872,833,
0,164530,21390991,4930132,1250,8380116,4914247,312,42885263,3559046,8014806,6981269,132673217,31134903,989,
0,167499,21501615,4921903,938,8140117,4997059,260,251715092,3602170,8053711,6809342,341345234,31187454,2500,
0,134322,21252242,5004091,1250,8266523,4949195,156,251635718,3601441,7896473,6956217,341100600,31136465,781,
0,142343,22378695,4945706,8542,8481157,4972788,208,250929003,3591650,8053555,6887936,341751013,31108444,1041,
0,94531,22015675,4831070,1927,8333033,4782842,156,42742503,3551077,8189544,6959394,132898215,31141777,730,
0,99948,26956017,3667274,834,8073503,4744352,261,251450354,3663888,8114076,7016164,345174747,31127715,2084,
0,96354,16793201,3707014,1615,8822250,4717374,260,43402447,3604826,8004024,7064445,127898864,31406985,781,
0,109531,15938360,3880919,1927,9227820,4900758,260,246017827,3585503,7967618,7019080,330644244,31672087,938,
0,116770,19729332,6291167,729,8368189,6108356,364,244963406,3573212,8116784,7176737,335921771,31225215,1146,
0,124479,21304429,6076169,1406,8192564,5024924,208,265408829,3646649,8035482,7255069,356497662,31160110,2188,
0,104583,20238497,4974560,313,8377199,4762165,312,243406278,3558837,8000899,7293195,332175799,31217975,1042,
0,101354,20272767,5110183,2292,8275689,4978882,209,246933032,3610451,8015118,7022258,335745990,31152037,834,
0,93072,20318548,5018726,730,8326523,4738310,260,247806204,3567066,8125169,7011321,336434164,31149486,885,
0,117916,21050628,7804858,469,8200742,4794665,209,263942481,3601493,8034076,7203090,356158392,31136100,2396,
0,109426,20152090,5103777,625,8287148,4885133,260,245413873,3553055,8016107,7194965,334151207,31167819,1510,
0,107187,20950993,4907841,1667,8274648,5106903,156,254044456,3638993,8090638,7203454,343777514,31189850,1042,
0,119479,23064160,4945914,729,8564282,4559301,156,40901366,3563890,8112617,7049028,132289937,31168131,938,
0,112812,15724768,4023158,1562,9083550,4844300,209,243846849,3598003,8055274,6973612,327913528,31337922,2344,
0,124687,16645389,5368777,2813,8570011,4794769,156,244515179,3614045,8153137,7537673,330842368,31211673,886,
0,91822,20515214,3462796,781,8293762,4762581,156,256102206,3610295,8009180,7135279,343383454,31152403,989,
0,112968,16912523,5303933,937,10063494,5942420,156,42430838,3533837,7959754,7016685,130358071,30849383,885,
0,116770,20147664,4863467,625,8072774,4869195,156,248363337,3605295,7863244,6862988,335908698,30896987,2656,
0,85103,16554764,5088465,677,8328449,4800966,1094,248522503,3603628,7865744,7009601,333189544,31054694,1250,
0,104583,20807244,4913674,365,8384648,4744560,260,257202201,3632899,7912879,6923717,345762348,30848601,937,
0,135103,20543235,5022997,677,8055482,4827216,157,264806748,3535556,7992722,6852519,352904554,30867612,937,
0,91510,23781396,9701881,1094,8060066,4886019,157,251049887,3545139,8056941,7529391,350548419,33598745,2136,
0,106770,24363998,8465376,573,8520428,4851644,313,246243869,4997945,8313762,7012518,344839488,31699952,1302,
0,98021,20025737,8712458,469,8145273,5202319,208,254034247,3788680,8240690,7059393,347463069,31741150,885,
0,247863,20767244,4888778,417,8864541,5244506,365,253008211,3858887,8181888,7005383,344280792,31845367,729,
0,122291,21655208,8422460,521,8239179,5315860,209,247891048,3940242,8333762,6832676,342658874,31666983,2448,
0,90156,20669640,7010592,729,8514073,5257631,365,246052515,3965033,8383918,7094445,338966548,31669223,729,
0,112968,21664479,8387616,572,8160065,5337006,156,248039953,3934512,8296054,7005904,342872154,31693545,781,
0,101875,18904336,5231902,313,8739073,5327422,209,247702507,3939617,8508917,7314861,337768533,31739587,833,
0,89062,20722400,4876539,468,8597199,5226121,208,248174745,3813627,8181679,7047310,338801861,31698337,1875,
0,117656,21628958,8372564,312,8288502,5259194,209,248138651,3750763,8399282,7088612,343125799,31782764,677,
0,100520,18673296,5174923,625,8835635,5431797,312,248706773,3752482,8257981,7175278,338047906,31669275,1250,
0,88646,19051888,5031955,416,8859436,5273256,313,248430056,3801127,8332773,7034342,337871709,31696775,833,
0,91197,21472136,8407147,365,8345793,5323985,208,249322864,3756493,8632719,7548401,344907821,31690785,1927,
0,108228,20207767,6479449,469,8467251,5232318,156,248224484,3768055,8227044,7062727,339892429,31767503,1041,
0,79739,19906519,6529916,625,8732041,5218465,313,248271775,3762065,8314231,7149966,340116490,31778441,1146,
0,84948,23459158,5026851,520,8404334,5279402,156,255051795,3719878,8205221,6953820,348388898,31883128,885,
0,125364,16101433,5294766,1041,9036780,6033565,209,255190388,4146595,12150879,7456266,349949568,34108846,2083,
1,218124,24362539,8281471,416,7726004,6393771,208,251747019,3801700,8387512,6984810,349835298,31712400,1198,
0,114635,21752031,4882894,521,8009545,5153725,208,1142495,3833731,11062343,13972380,101890708,31681983,1094,
0,115208,20660578,5000185,677,8238242,5162058,260,1179786,3710815,11291091,14057276,101676282,31856930,1146,
0,94270,20014851,5011694,677,8217148,5062736,469,1180567,3961023,11492966,15102844,102244248,31751045,2135,
1,98854,21936092,4967112,521,7892826,6308928,209,1277442,3998575,11888068,12237441,102653308,31738284,937,
1,87083,22067759,4874664,886,8070274,6384969,260,1302650,4015502,11770099,9597454,100145404,31682504,782,
1,144374,17512207,4840706,312,7676004,9505475,313,1382545,4414510,8055117,7335642,94985168,33804889,1093,
1,164895,22432705,11920567,781,9056414,6277574,261,1290619,3806284,11734058,12384263,111375038,32011721,2344,
1,119530,20774223,5015653,677,8113867,6117471,208,1200984,3827013,11927390,12121036,101235034,31733910,833,
1,99115,20963545,5013622,833,8208763,6102679,209,1083485,3798055,11698642,12457492,101440137,31754014,2396,
1,136145,22116977,8301263,521,7650432,6192001,209,1184942,3875085,11731089,12366972,105572044,31773650,1093,
0,103333,20167091,5756847,468,8197356,5047997,261,1230307,3865606,10994635,14144568,101587845,31759899,2657,
1,108489,21204378,5009299,573,8353710,6010076,208,1185776,3849356,11051666,13650143,102361278,31660785,834,
1,101198,22240935,5069507,2188,8116836,6208096,260,1154682,3872534,11871297,11858068,102461017,31671931,1302,
1,183906,22068853,4975288,416,8225533,6157314,261,1155775,3873679,11905933,11939578,102469143,31725056,781,
1,112239,20816358,6266428,469,8053763,6067106,313,1153745,3940762,11195103,13421029,103092161,31776774,3750,
1,98645,21065836,5280287,1042,8280221,6101273,261,1109943,3852585,11115468,14077641,102949922,31703493,1615,
1,93593,20820786,5004351,677,8373085,6140283,365,1128537,3881648,11798589,12179942,101398523,31693963,1094,
1,111719,24562903,4955862,885,7789962,6223355,313,1146974,3976647,11780829,11778538,104409498,31809327,677,
1,102916,22025623,5072476,885,8033191,6022523,208,1164421,3913575,11251769,13388477,102989088,31710993,2344,
1,101458,20798650,4857789,468,8256002,6084502,261,1099161,3890189,11381872,13681601,102256644,31761879,573,
0,133957,23926864,6175282,313,7606735,5154559,261,1204786,3925346,11079166,14461336,105972095,31858701,1042,
1,209582,20484173,4996226,521,8112825,6023721,260,1145828,3882065,11644163,12119942,100742432,31759430,1145,
0,92395,20612974,5056382,625,8334178,5065028,260,1250462,3853523,10959010,14375555,101748678,31659640,3750,
1,110260,25102848,5046486,313,7621995,6065179,208,1100151,3849096,12076036,12123587,105348764,31880211,2448,
1,184322,20037040,6177887,417,8069440,6187210,261,1188953,3903939,12584627,12264368,102658152,31736306,989,
0,241666,21173909,4840758,417,7853244,4998726,209,1260462,3730294,9763130,16050131,101421856,31189277,782,
1,93489,20730421,6678145,416,7794598,6227210,260,1261505,3792951,11383383,13478634,102934974,31225267,2083,
1,93333,25003057,4904716,365,7608869,6171064,209,1173744,3807638,10218857,15230812,105663867,31186881,833,
1,121301,20714484,5263985,313,7848348,6198824,261,1224421,3777169,10235888,14793002,101601439,31141673,885,
1,94896,20944691,4873570,625,7929753,6172262,364,1216400,3782482,10183180,14735242,101385450,31111986,729,
1,136354,21874270,8840166,469,7594703,7130226,261,1294993,3723732,11488747,11551924,105260275,31255735,3958,
1,132031,21838332,6182783,677,7657411,5982367,156,1204369,3681805,10290003,15499093,103913979,31112351,677,
1,97759,15124563,3627743,781,9002457,5873097,156,1130151,3702378,9984640,14855971,95578134,31762035,1614,
1,148593,15301593,5105444,520,8813968,6002471,261,1142026,3668680,10099535,14993210,97034846,31399224,938,
1,120260,15172791,3762169,573,8591209,5869087,260,1228535,3940398,9757609,16244088,96573286,31584900,2084,
1,112030,17261323,5346537,468,7860223,6140908,209,1354524,3952533,10195992,14247483,98014633,31243808,781,
1,105312,20173809,4993830,729,7815900,6312262,312,1431504,3985762,10461356,13859048,100570402,31160371,938,
1,94583,20897296,4843883,469,7927150,6299188,1302,1279577,3971335,10528855,14304463,101583678,31164746,781,
1,94218,20289903,4925340,521,7779390,6177575,365,1193693,3962376,9902400,15657008,101447585,31188028,1928,
1,125520,20113080,4893258,469,7784389,6284240,417,1260723,3995762,10532762,14086860,100526236,31166934,729,
1,103698,21264690,8370897,417,7570068,6257210,312,1250358,4024564,10374117,14808106,105455639,31183704,1198,
1,94166,20403861,4922788,573,7774859,6202002,208,1353640,4024564,10459950,14534409,101249253,31198392,1041,
1,165416,26516904,4824716,469,7538766,6136950,208,1229317,3850451,9807922,15870809,107603649,31309537,2761,
1,89687,19596572,5177163,573,7851108,6210335,209,1188015,3792013,9811463,15869403,101055087,31188288,990,
1,113333,20235007,4996174,2083,7800379,6126794,208,1283640,3721128,9608860,16192943,101462325,31097767,2813,
1,86823,19646780,4983309,730,8831468,5797472,261,1105411,3728419,9768442,15894976,101273159,31176621,937,
1,104010,16108517,4168678,261,8637354,5989815,260,1190411,3955398,9871724,15689768,97681718,31663077,2083,
1,98906,16520129,5300027,365,8586729,5881326,209,1197182,3867169,9862349,15660602,98654161,31409484,885,
1,101197,15883621,5271276,885,8691990,5758514,260,1121245,3877846,9538288,16068256,97999269,31404589,989,
1,114895,15511905,5284610,781,8552355,5959503,208,1225776,3850450,10242086,15072323,97661770,31529172,886,
1,135520,15923205,4281021,677,8647771,6215439,208,1182807,3647743,10592345,15681695,98439215,31741358,2448,
1,171353,15081490,4085553,521,8469490,6149762,312,1139942,3725139,9808287,17768977,98906921,32223074,2344,
1,140260,21973228,4926122,729,7739598,6217210,157,1163536,3743159,10231513,16193984,103908771,31297610,1719,
1,116874,19399386,4851904,469,7844129,6162157,208,1256556,3680399,9619173,16103204,100386497,31091986,886,
1,105520,19804801,5058048,365,7578245,6120231,208,1218640,4017377,9459538,17607103,102124093,30904903,2135,
1,108645,22036873,4817893,730,7601838,6106481,364,1352858,3942064,9742349,10563075,97461823,30928705,834,
1,105833,24892172,8461001,469,7557672,6011377,209,1170984,3955085,9665058,16199349,109133694,30852560,885,
1,126301,21108909,8601729,313,7464079,6032888,208,1199577,4012636,9784745,15435498,104884652,30866727,625,
1,97916,20085528,5162006,572,7734807,6067210,208,1293171,3659775,9544642,36453679,121255146,30902352,2187,
1,161666,24676861,7014237,312,7590171,5951950,261,1210567,3655712,9605163,15525238,106723445,31037142,677,
1,90052,14998157,3815242,990,8785114,5743878,312,1092234,3678367,9559276,15497946,94839128,31205266,937,
1,61146,15814716,5114819,729,7771525,5773357,209,1190411,3702014,9521517,10804375,91079562,31022039,885,
1,102291,16411171,3532483,468,8134180,5799659,468,1198484,3605712,9336622,15515759,95157459,31208496,3125,
1,87396,15951538,4981746,469,7823816,5954190,417,1211713,3700919,9239279,16225911,96599796,31085424,729,
1,92082,19879957,4928310,521,7662879,6172470,208,1252182,3727794,9351830,11714422,96284902,31187194,833,
1,183541,16089089,4413104,469,8259752,5752577,209,1158171,3658837,9635214,15705185,96572140,31356256,782,
1,116614,15564926,5550494,5104,7879024,5835233,156,1117078,3749982,9636933,16155704,97271720,31263652,1666,
1,97604,15201281,4417999,781,8005899,6128981,209,1175411,3675764,9566569,15796331,95578238,31223443,677,
1,129948,21518855,4801539,677,7650484,6091534,156,1251140,3682899,9463236,15629561,101239513,30769019,938,
1,109270,24255144,8381939,417,7423923,6105232,156,1140255,3703003,9601517,16053620,107805315,30782508,1094,
1,92031,24060457,4879716,417,7560224,6130752,157,1171088,3828627,10118961,14978834,103897209,30810581,2188,
1,102500,20595682,5016486,521,7530954,6098565,157,1161452,3857585,9398444,15466280,100399725,30828654,625,
1,117708,22073488,8625271,521,7524495,6149970,260,1159005,3787222,9622193,15407166,105551732,30803029,833,
0,107187,20512349,5058466,573,7712567,4949924,208,1088588,3790920,9446257,11574216,95333343,30788759,885,
1,175468,25838834,8747458,468,7461475,6124866,313,1232338,3728993,9640475,15729143,109778275,30808029,2240,
1,97760,20895004,7643870,521,7558922,5997211,157,1260150,3714878,9677089,15448416,103358305,30788967,625,
1,99114,24633475,4865862,365,7561735,6124710,261,1174630,3715868,9549225,16309297,105119963,30845425,833,
1,93645,21626094,4920966,781,7552308,6151846,990,1181921,3755503,9296726,11576038,97299376,30839279,1458,
1,164687,27679554,3851232,521,7580016,5960388,261,1198015,3801648,9628756,15309406,106335947,30917872,2031,
1,117031,15382322,4089928,625,8095221,5808878,313,1132859,3766024,9503548,16015340,95441937,31238392,677,
1,95000,21217554,3748159,677,7581943,5811118,208,1151036,3796284,9489381,15940444,99990561,30844799,729,
1,116614,20394329,5028048,468,7740275,5851014,260,1093068,3721753,9407143,15583623,100082852,30831571,781,
1,112499,19597874,5442317,833,7981941,6142731,209,1231140,3786180,9619850,15520290,100667068,30923601,2239,
1,92656,26105343,4767269,312,7465485,6271844,260,1214785,3803992,9881984,15968257,106817038,30917976,833,
1,107656,24417487,4887737,573,7488453,6187262,312,1170046,3856544,9563496,15876590,104646684,30789696,677,
1,116978,24797485,7639443,312,7443401,5918045,208,1177911,3823732,9581151,16730961,108397500,30918966,1094,
1,102031,14722378,5909659,468,7965066,6853509,208,1256348,3834825,8157096,19585947,100257591,31605161,8438,
1,104583,15155396,4696905,1355,7944077,6007367,261,1144630,3783836,9790838,17080751,97102137,31116205,678,
1,103593,15473779,4385656,677,7849546,6018200,261,1143328,3878471,9588860,16010184,95920685,31119069,885,
1,138645,15358155,4749716,2084,8062409,6538198,208,1202234,3782638,9542870,16617003,97770207,31412766,1094,
1,96822,14931595,3259307,469,7669911,7483819,416,1268640,3987273,8797614,7099653,86646876,31506776,4375,
1,87343,21821198,4849664,469,7585432,7860848,365,1191192,4049355,8482407,11992912,100040457,31553911,2083,
1,193697,25615918,5175652,1354,7893556,6037835,209,1237077,3839564,9437611,16128620,106967819,31030268,782,
1,90155,20980159,4971539,521,7629286,6664187,208,1139161,3818419,9343653,17256740,102964661,30848185,781,
1,112395,22624682,4990601,469,7506995,6131273,260,1175202,3823940,9400893,16887055,103807991,30891831,2344,
1,130260,20797765,4976070,365,7562620,6024346,208,1162703,3819044,9542871,16018048,101398471,31128184,1146,
1,95676,22383174,4832425,573,7658869,6099554,208,1253431,3749201,9441725,11320362,97958591,30858810,677,
1,117291,25785970,4860601,1980,7578505,5985544,313,1167963,3857638,10736563,12250775,103990073,31404589,886,
1,80364,26122895,5174142,261,7449652,7282309,364,1386295,4044043,10015004,7113715,100510819,31382714,4948,
1,95364,18463296,4913987,677,7537880,6067315,209,1295619,3758523,8210794,6867676,88291711,30825529,1406,
1,148593,20750838,4751123,365,7433506,6042731,208,1220202,3770190,8084857,7262257,90498054,30836102,937,
1,69583,20825942,4777582,365,7437152,6078513,208,1234682,3737899,8112305,6667833,90011964,30860321,1354,
1,95260,15333521,5713358,312,7396162,6089086,364,1219942,3841805,8100586,6579136,85346257,30770998,1979,
1,119635,20485526,4820550,365,7414964,6094085,208,1203119,3866492,8094336,6590021,89659464,30771779,625,
1,128750,14357483,5519088,313,7431839,5976586,260,1272702,3850398,8196835,6475906,84176626,30761467,781,
1,122187,20901202,8239179,416,7433298,6140855,208,1222755,3820607,8343918,6617884,94004808,30966726,729,
1,107864,15000293,6224346,364,7456422,6267417,208,1278796,3823732,8133034,6558250,85931722,30863549,2084,
1,115208,21113597,4670863,469,7465745,5861118,209,1199942,3802221,8117305,6514969,89851704,30781102,1042,
1,133280,20277403,4657998,521,7459391,5813774,208,1102703,3780815,8147721,6977206,89332539,30719227,990,
1,124167,20265163,8410168,416,7424547,6144918,261,1126974,3778523,8030066,6626635,92861325,30740737,886,
1,97083,14875033,5634869,365,7457881,5863357,156,1128589,3792378,8103868,6651634,84558083,30743290,2136,
1,123177,15692893,5473151,417,7482464,5862264,261,1145619,3788002,8129075,6484865,85234642,30840216,938,
1,103697,15883466,6184866,364,7426423,5873305,208,1154370,3796909,8047306,6638406,86146252,30828029,833,
1,97447,19678551,4765029,312,7420381,5902315,312,1149266,3817899,8094336,6477885,88436138,30824956,834,
1,98385,21096357,4761279,313,7389652,5917524,312,1174057,3731284,7885327,6539761,89609569,30800164,2032,
1,153749,19928602,4837841,469,7392360,7336996,209,1379785,4004564,10280576,7354027,94007569,30919591,1406,
1,125260,15689664,5683202,782,7646994,7214184,469,1324993,4217844,9929276,7668557,91287999,31421828,885,
1,77447,17279240,4678363,417,7478506,5871222,261,1190567,3783003,7844754,8115847,87364475,30838186,781,
1,100416,12201087,3194932,625,7576526,5913929,209,1175359,3888107,8165273,6671739,79945137,30869071,3802,
1,94062,14734721,3243110,417,7459756,6971685,208,1217181,3946961,9468027,18315016,96721879,31070475,573,
1,136562,18974856,4854769,416,7665900,6099138,260,1312182,4258782,10855312,9936775,95972299,31531203,1250,
1,115781,14740554,4857893,677,7604703,5726639,208,1118380,3977794,8249752,6539604,83987045,30827872,782,
1,115625,15436436,6438354,365,7480381,5986794,208,1199786,3926856,8036003,7613818,87303382,30865112,2083,
1,92500,14296025,6489084,1041,8277252,6698926,417,1211140,3852794,8095222,16782055,97471354,31387298,938,
0,105260,16608827,5314870,885,8668708,4989716,208,1133952,3955971,8350793,6321220,86717500,30970112,1823,
1,127239,15697425,5534088,417,7414756,6133825,260,1329004,3872013,7995118,6509083,85683286,30845269,625,
1,183020,15344457,6044086,312,7465329,6067783,209,1205203,3702743,8273762,6950280,86386148,30949903,2031,
1,104062,16698357,4734561,364,7404235,6151638,208,1230827,3744669,8062565,6543822,85714067,30826675,677,
1,147656,14530607,5073882,364,7453037,5930492,313,1179369,3707378,8108242,6318511,83472046,30785737,885,
1,129895,16158777,4776956,2031,7485953,6161480,156,1195619,3676545,8166211,6731270,85476151,30798602,677,
1,113906,20532870,4813935,313,7459131,6094866,156,1142077,3766962,8773135,6613771,90343420,30822821,1979,
1,114895,14783626,7202257,573,7960223,6536427,313,1160880,3768367,8624437,17605280,99737958,31705317,885,
1,86823,21576094,5247266,365,7501370,5943825,260,1142182,3971283,11057447,11062499,99358532,31414120,677,
1,82448,25901750,3918731,260,7575849,8296887,417,1221036,3814148,9575891,6821686,98884941,31396255,2083,
1,101354,18199652,4872372,469,7689598,8044597,260,1221296,3865502,8558188,6968352,91701226,31719587,5938,
1,128697,23754469,5546432,312,7836421,7001060,834,1252025,3837950,7933920,20677296,109804420,31555734,1615,
1,88437,20990055,8527980,625,7510589,6048200,209,1229213,3826023,9637194,15340655,104321322,30867040,937,
1,95781,26935027,4872425,364,7484547,5881482,157,1215099,3808211,9371309,15747111,106511103,30846362,2917,
0,98385,20931723,3588368,365,7751733,4796904,261,1102651,3645451,9291153,11427028,94251631,31333860,1980,
1,102447,16087579,6649499,1198,8563448,6104241,260,1160932,3573316,9586673,11135988,94331891,30995893,729,
1,130416,29756784,4919300,469,7585432,5847055,208,1146765,3616389,9084227,12365774,105624336,30904643,990,
1,169634,15857476,3344099,364,7625224,7306475,365,1346036,3714774,7784233,11231664,90353524,31615004,1146,
1,202760,23476867,5656431,365,8611730,6663718,260,1201974,4060346,11067343,11097759,109364319,37012062,52083,
1,105728,14131911,4979612,625,8506365,6211949,209,1196713,3979460,9509225,15877632,95784227,31020216,885,
1,102343,20644640,5038934,365,7544391,6088773,156,1251557,4004408,9545527,16397161,101763938,30903289,781,
1,100156,26814089,4883466,417,7491682,6068564,365,1156557,3958002,9455788,15801747,106832820,30826154,729,
1,97448,20070373,4996642,312,7528818,5925180,365,1128640,3836023,9491621,15986277,100147956,30797352,2083,
1,88802,19978758,5061902,521,7501943,5919294,260,1102442,3847690,9537611,16659972,100773422,30817040,781,
0,98176,20268028,4951122,521,7549912,4992216,209,1191035,3833263,9211518,11648121,94775482,30780842,885,
1,97291,23728792,5078830,2188,7610484,6130804,208,1237234,3847846,9543860,16101954,104451320,30839799,729,
1,92812,19731571,5155860,313,7594599,6091272,261,1173536,3760242,9449642,16230859,100344622,30829018,2344,
1,145000,20094904,5058413,364,7482412,6207418,156,1138485,3775190,9460631,15816017,100258059,30816883,729,
1,127083,20969638,5090913,313,7551213,6054607,209,1245515,3740816,9379539,16459973,101697740,30834279,990,
1,122134,20369486,5073673,573,7598870,6157418,208,1191400,3766857,9452194,16004559,100863682,30855633,1093,
1,126874,20604693,5072476,1198,7577463,6068356,208,1270723,3736753,9292611,16229505,101053473,30808289,2292,
1,113542,21036774,6363355,469,7684182,6156429,208,1186869,3728993,9317247,16251797,102897422,30794435,990,
1,111510,20183862,4923362,834,7663192,6096533,365,1171870,3723472,9338341,16190183,100506079,30833550,885,
1,134687,21450990,5224297,1562,7654859,6036950,260,1146140,3766441,9509850,16240963,102247529,30826310,729,
1,147968,20205736,5166746,468,7537099,6201897,208,1149734,3829825,9478340,16284922,101104982,30840893,1875,
1,111718,19833707,5303828,729,7618140,5955857,260,1153745,3847482,9562089,15601123,100234726,30928081,729,
1,90521,20331986,5035445,260,7615848,6077627,260,1228536,3804149,9487767,16108464,101132743,31073965,990,
1,131875,20855889,8125273,625,7602932,6151376,261,1189213,3807638,9365424,16011277,104362259,30815425,781,
1,90104,20298236,4910237,312,7579026,6114033,261,1180880,3724566,9525736,16945387,101485866,30816779,3594,
1,93020,20245944,4923883,417,7551995,6064815,260,1208536,3739045,9513288,15967371,100340664,30788706,625,
1,110260,21018388,5033673,417,7566422,6216324,365,1189109,3805972,9428079,16443984,101870656,30791935,677,
1,97656,21543490,5167423,625,7573661,6118252,417,1133328,3774617,9357924,15813362,101599564,30768914,729,
1,121978,25718991,4888414,365,7483818,6130856,261,1213640,3624410,9239748,10949219,100361914,30757873,2084,
1,131457,24425925,5029768,416,7584078,6154971,208,1211036,3643576,9428132,16141537,104779288,30778082,573,
1,141405,20190841,4933674,573,7587880,6151637,209,1208952,3606649,9274434,10897917,95063189,30814904,782,
1,117291,23924156,5061746,520,7597307,6062419,365,1210880,3632274,9304174,16123308,104125854,30847195,834,
1,110885,20208549,4963102,625,7573089,6147418,156,1184056,3702065,9330111,16217005,100459101,30787613,1927,
