FPS:,30
ResolutionHeight:,480
ResolutionWidth:,640

ObjectTracked,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey,Frame,MorphOps,DisplayDirection
0,58167,3224863,1415943,370,1372337,779829,68,21428572,811919,2073681,16043037,51986113,4667841,936,
0,56598,3286204,1362973,396,1305363,758019,179,34703888,1365291,2663805,10991276,62831182,6214146,521,
0,51928,4359551,3011225,356,1191929,663133,76,19299441,759926,2389366,10143774,46523683,4540372,758,
0,51005,4737793,2984126,181,1401624,531019,65,18178691,715065,1813222,21139700,56675836,5021935,426,
0,50257,4124587,2034136,160,856367,612215,80,20596502,868139,2235581,10835075,46983778,4664410,1047,
0,81068,3481520,2186911,395,1016899,676132,71,33793537,1131663,2417710,10974744,61048570,5174531,440,
0,61759,4168980,2502914,220,1664877,610379,75,22595632,889917,2013095,15566991,56065884,5877660,613,
0,48825,3278795,1219380,525,1019939,704720,71,21802917,869077,2276370,10113937,46203852,4759955,463,
0,67952,5762902,1802224,378,1561292,681837,79,20121371,884353,2480121,10187384,48499731,4835103,974,
0,55213,4132517,1709169,923,1382020,592632,67,21891631,697881,2575826,10700112,49500121,5656587,397,
0,58423,3976334,1669808,399,1394608,673909,73,24164550,784487,2116623,10812478,50361420,4600658,448,
0,54833,3154378,1641806,458,1298053,773299,79,20898499,844571,2166915,17201905,53516029,5366148,545,
0,54220,2579437,1554393,356,1381341,652451,75,22011778,1012481,2359910,10086567,48402201,6533588,1003,
0,74701,3550961,2033096,497,1019324,639145,69,21728536,927984,2180739,10916694,47896011,4705095,375,
0,73712,4060847,2859006,337,974160,668037,77,21127729,917535,2191252,10945014,49031929,5105374,402,
0,60117,4131268,2042063,662,1723907,590625,69,21510719,857823,2334843,10690291,49758850,5697345,388,
0,52808,3818368,3291290,359,902176,714797,76,20601882,983721,2239706,14506502,51440414,4220657,1008,
0,68250,4426423,2832152,369,1409920,636534,67,20051903,1161518,4061160,10732915,49606023,4115803,350,
0,49213,3437157,2704232,501,1260995,1180915,42,19424423,949332,2421140,14142035,50004037,4313172,352,
0,61271,4174643,1554533,376,1255430,607831,66,18962131,550830,1371424,10158641,44758493,5961278,394,
0,58243,2161233,2768506,371,810902,767334,88,20173589,956872,2349607,10193642,44580048,4233067,1088,
0,74045,2301501,1616731,226,895391,616452,77,20647154,1069251,2600498,10478695,44889753,4487097,444,
0,46559,3809994,1968040,442,979752,780326,71,20160890,1157620,2864845,10806366,47791115,5098639,596,
0,56057,3416611,1749095,188,1221373,1071102,62,26704836,794931,2047659,16524910,59053076,5363515,389,
0,52397,3634295,1638327,212,1167911,626253,71,19930666,1100974,2627972,10201128,45351975,4264131,1304,
0,55316,4880330,1961779,374,1462860,748401,72,30836137,533326,1406671,10590288,57891157,5296907,895,
0,64564,2363728,2575336,261,1886295,568836,72,19523636,1040020,1919584,15278976,51335863,5988636,389,
0,44697,3363372,2291562,356,985839,708667,81,34753177,1165347,2820105,10426528,61950773,5277096,370,
0,68701,3565744,1612389,186,1246335,617782,77,20431103,1188020,2874586,10293923,46844924,4829972,861,
0,58701,3755244,2212271,393,1600996,721266,78,20529697,545736,1810971,10828258,47383956,5210193,450,
0,76384,3844476,1786780,427,877921,682723,68,21266565,953628,2396445,10881512,47267812,4394069,383,
0,56543,3971966,1722401,613,1481447,680914,77,21105606,870505,2249428,12959009,50185950,4985634,345,
0,62379,2452688,1665458,346,950456,741518,72,19037347,939312,2160711,11078811,44220888,5032162,1016,
0,53690,5302126,2087238,515,1140861,739165,81,18373028,918879,2228497,12598191,48651012,5099263,405,
0,49006,2263388,1364922,345,1050285,743733,75,20776730,1081016,2470656,11078571,46182399,5199836,440,
0,61397,3886422,1826878,602,1490033,619261,81,4259067,670277,1729385,10627850,33469501,5109964,519,
0,55303,5266270,1962296,352,1353657,689037,74,36157755,621759,1547864,14898478,67788379,5122653,889,
0,52088,3706607,2138938,791,1140678,697475,80,20830919,529049,1513377,11104488,46203481,4384729,414,
0,51637,3933673,3710396,391,1261018,658190,67,19568952,880809,2234143,10342591,47705990,4944988,414,
0,64273,3737930,1648720,231,1136847,534974,71,33799625,528219,1379192,10423485,57618509,4269699,379,
0,68685,3214267,1971766,206,1259565,547323,69,33812171,1073100,2594934,10936470,60491963,4903280,898,
0,56053,2442439,1638640,325,892613,654872,77,19597256,564886,1394013,12141397,44129896,4652083,378,
0,54946,5293785,1725065,370,1161537,757214,92,21375519,1074426,2511689,10918078,49604256,4616451,398,
0,67201,2638986,1757043,383,971748,819575,91,18911832,553744,1439492,10870712,43400144,5260351,437,
0,50602,3395901,1585129,372,1465885,776017,87,21135813,1285056,2890204,10565774,48277732,5008357,906,
0,62530,4605222,1710051,167,1188855,565585,82,20232768,572478,1420845,10460560,45046245,4115808,393,
0,67241,3184370,1681621,378,1550107,532117,67,3571275,553242,1429835,10775629,33497406,5921586,400,
0,61461,4153137,3138194,583,1249330,737543,82,21340051,1040817,2632033,10425703,49521609,4631134,395,
0,51374,4015609,2046410,421,1483467,643395,68,33374792,803325,2544008,11086666,62374372,6217386,1139,
0,66812,7285776,2278072,388,1024323,513863,79,3609383,532236,1402371,11022999,33487592,3660299,449,
0,58120,2742925,1905432,376,1616763,683129,78,20658098,1043792,2608603,10202979,47814958,6186563,404,
0,61271,3502401,2295234,391,1299215,789556,87,19586004,1073278,2580607,10902537,47327598,5128463,369,
0,50019,4234121,1682752,347,1048399,537470,69,3913305,589738,2048503,12119423,33458127,4323934,991,
0,57156,3693631,1891738,365,1221232,621370,62,20476720,870992,1959114,10512667,46869855,5462346,501,
0,63867,3199514,1615385,374,1423708,769634,68,20069538,946480,2358277,10735604,47542552,6256554,391,
0,63784,3999755,2363984,376,1501619,624209,75,18361561,1088724,1816413,15217495,50908950,5772669,514,
0,60913,3834781,1887261,382,1224531,625510,70,21063718,875744,2189351,10528502,47457818,5064329,862,
0,57630,2222776,1537823,196,1316524,650861,88,20976450,1039753,2500769,10844173,46457045,5206717,367,
0,57669,3969800,1624622,592,1178297,735184,188,20164179,804911,2160396,10328271,45966280,4821506,500,
0,67712,4329781,1267388,393,1206478,653185,66,19615854,1082699,2611533,11014168,48050960,6091930,363,
0,64150,2665587,1878936,661,1279555,690627,92,5273406,525036,1371051,10896334,33481674,6661915,1100,
0,48587,1638501,1328739,452,942984,631145,80,34231093,1171027,2097342,11004320,56655607,3431630,445,
0,78764,2079268,1446350,248,1373422,635964,81,23273495,1188787,2904015,10233983,48314429,4983431,369,
0,66508,2902740,2222612,411,1221695,725248,71,21091410,1190322,2717512,11041115,49478222,6192611,413,
0,75231,2667816,1927745,369,1187589,793050,88,32651774,1164361,2597133,10343502,59632912,6107967,1007,
0,67695,2613776,1887712,377,1092203,674062,78,32698045,1226709,2812105,10312425,58652162,5160526,423,
0,65287,3068204,1883394,158,1205982,479172,66,18164511,1042357,2544412,10746083,43774218,4466263,472,
0,54254,2243531,1624515,187,1162940,700362,100,18241194,1126977,2890484,10877114,45293821,6263975,410,
0,58346,2231251,1440693,180,1584829,604324,78,19717539,1177197,2860460,10386679,44966807,4797659,889,
0,57389,2167250,1514034,312,930476,618990,77,20870254,1071370,2642285,10636723,45231630,4599515,392,
0,61786,2849825,2118821,351,802090,703534,77,21051340,804485,2004092,10838923,46708475,5367073,546,
0,58481,2014201,1521867,156,1264661,915594,71,21947751,527471,1373386,10721329,45303891,4862330,416,
0,63625,2547093,1884835,414,1289939,728462,83,23425798,971180,1559386,14306611,51341292,4467432,917,
0,74535,3266158,2018325,381,1587330,625119,73,35001909,1052348,2527062,10949233,62217935,5003648,396,
0,58721,2598955,1859469,382,1454930,788609,74,20753851,775128,2689496,10217697,46634827,5330723,436,
0,67889,2756174,1432695,348,1268598,685343,69,22787730,1193495,2933535,10462519,49344053,5641513,383,
0,61717,2909551,1867124,148,903877,554349,67,18168430,1166929,2871904,10631255,43739417,4493533,938,
0,57494,3058724,1869123,182,1191073,546269,68,33775841,1157981,2843612,11006270,60744918,5120634,547,
0,58740,2093711,1333543,165,803086,659037,71,18224729,1078595,2555094,11158029,43721453,5631718,694,
0,60926,2465042,1884536,231,1516847,674109,82,17923335,1031367,2487380,10957643,45244744,6128378,411,
0,65706,2889572,2195369,185,1067729,552926,69,18983267,1155530,2860150,10407451,44539450,4253577,1346,
0,63077,2780382,2213596,229,1402441,535324,67,18610374,1042144,2635001,10740589,45386291,5252254,517,
0,63834,2870078,1870409,350,980738,607102,66,21211453,1159746,2889473,10348876,47106241,4997945,377,
0,76771,2801493,2309048,198,1472484,586376,67,17610890,1166123,2863119,10568569,45128370,5563624,443,
0,54025,2317602,1739812,371,1002060,749691,81,19462051,1070011,2578597,10738186,44713963,4887049,932,
0,65011,2240809,1522853,167,1086935,652479,85,19740737,1230355,2816502,10352141,45519792,5698954,414,
0,66264,2563418,1870736,389,1307417,796421,79,18310295,1043909,2508939,10293882,45548593,6676016,438,
0,62151,2898651,1742379,198,1793642,538041,86,18928782,1051545,2557747,11058446,46006663,5270581,486,
0,59392,2950213,2170055,162,1083262,574820,64,19620050,1226126,2829488,10360119,46201341,5211298,895,
0,60665,2045597,1468102,188,1420304,609505,194,20645559,1047848,2468444,10124661,44867919,4861690,380,
0,65904,2674380,2056167,313,1046690,519771,67,20972349,1176165,2831723,10984703,47205500,4758132,417,
0,59025,2640095,2038358,501,1505118,584510,69,23045845,616269,1381217,11036259,50226747,7211365,403,
0,72249,3702029,1850557,338,1009489,655403,179,36219440,1201506,2838174,10403698,62685785,4612725,1015,
0,65540,2244796,2142360,168,1051731,527432,64,18324017,1089025,2471719,10569038,43012584,4416804,398,
0,61158,6182121,1596255,496,1850422,577409,69,17975419,1057602,2562989,10507188,49627465,7142432,432,
0,71259,2862723,2240145,204,1191848,601303,85,20125078,1184592,2827801,10447598,46908287,5248920,465,
0,63910,3201267,1763619,349,1174363,615027,69,21303845,1052420,2607335,10496749,47074953,4681085,972,
0,83946,3872122,1310347,159,756262,572179,179,19046482,810799,2085015,10283632,44527116,5597528,514,
0,60349,3142658,1885658,424,1419496,603616,69,22646209,1158123,2873798,10461090,49262415,4907344,450,
0,76752,2958892,2154442,189,1200422,652296,69,18282896,1043771,2590071,10304745,45641617,6270530,535,
0,65498,2756437,1733298,150,788239,540133,63,18716573,1152974,2900000,10799265,44790779,5228550,772,
0,62804,2960501,1841089,324,1099253,706275,71,20872222,1038378,2467206,10630686,47887274,6092207,457,
0,71675,2470199,2103238,612,1009367,785045,77,33271565,1156405,2876896,10599742,60579030,6119363,544,
0,60670,2817146,2200020,167,804158,502308,71,18172767,1153349,2858488,11124126,43272750,3472826,382,
0,64526,3178799,2181033,343,929322,670043,72,22541471,1179609,2860538,10141586,48700996,4839978,912,
0,68824,2487688,1880143,436,1613333,628654,75,18963883,1079302,2565711,10814549,45339948,5129802,409,
0,60722,3203027,1740191,165,1216134,507604,75,33190965,1168477,2872147,10565346,60912156,6272613,521,
0,62822,4574855,1398824,346,1147572,590294,75,22263068,1111476,2339903,10474085,50239561,6160603,336,
0,85545,2661773,2025645,211,1477009,524735,72,20220547,550822,2289608,10896326,46132105,5300358,872,
0,68118,2815825,2173298,380,1236795,584573,155,20577348,1051909,2488248,10226163,48067039,6735935,364,
0,64609,2490245,1879258,202,1244024,566198,78,33972291,1255753,2887236,11000903,60979948,5501994,449,
0,83071,2223577,1523785,197,1317880,761926,88,18900281,576908,1545196,10388931,44780891,7348293,483,
0,63636,2812842,2178558,499,1523352,731048,75,21535015,1028390,2494997,10964454,50016932,6582443,996,
0,73599,2300363,1626197,173,1544147,614406,69,18202843,1162604,2870758,10902169,45530714,6124646,405,
0,66409,3068328,2168254,359,1182253,541021,65,4016960,846667,2067463,10142942,33483352,5140098,566,
0,57528,3027683,2016996,336,878892,683354,70,22220968,1038306,2607232,10975115,50273678,6659090,580,
0,73474,4169267,1354096,340,926953,664559,81,20497512,1180339,2827946,10727650,47698266,5157478,1228,
0,76994,2050614,1561142,196,1199481,826405,70,21445272,1181924,2826050,10995967,47456051,5184651,515,
0,61786,2778419,1988934,364,1089484,713595,65,22158651,1053419,2434276,10637333,49171421,6146927,421,
0,73191,2476612,1935283,178,1282811,552750,73,19276983,1157317,2874604,10596254,45848625,5515930,367,
0,100635,3297560,1918155,210,1244347,532665,75,35510116,525491,1455478,10348182,59332719,4300921,866,
0,64905,2620501,2117697,379,1882180,603779,77,19968692,1142637,2652787,10967068,48730743,6591300,351,
0,64966,2825715,2230350,219,1234922,651420,63,18921249,1016263,2002634,10865488,45836536,5910175,549,
0,57152,3158699,2256211,362,1131541,636164,77,20988120,1188285,2844553,10448228,47309002,4495409,394,
0,66932,3065853,1695185,379,817415,578118,67,6202368,945827,2394867,11039263,33485135,5364675,969,
0,59853,2764545,2042986,318,986642,578861,68,22997337,1048763,2566908,11212927,51501062,7115825,368,
0,75779,2510350,2336805,384,1668142,656737,75,33908263,1168035,2898442,10647732,61417822,5435796,399,
0,61685,2080418,1523715,182,1500122,656360,85,21043436,897959,2161100,10250293,45691796,5413449,407,
0,56096,3165880,1727443,328,1209359,588319,62,21992296,1019230,2556069,10320222,49199428,6458266,854,
0,84096,3030060,2089791,429,1074117,595296,63,33359269,1155007,2197412,10268368,58813715,4849476,358,
0,60520,4607673,1945385,395,1296377,578392,65,21157999,899653,2358441,10939881,50161744,6211361,499,
0,72456,3037702,3325132,595,1298535,582055,66,32745150,1154357,2536849,10243122,61181329,6064075,444,
0,65110,3084609,2473590,464,962270,651195,70,19904524,532538,1455028,10962302,45128567,4890436,1113,
0,58911,2496502,1877144,221,1546007,592539,81,19184917,1152222,2875121,10872793,44967033,4205496,364,
0,64905,2817260,2249269,358,961683,663987,66,19939205,1180445,2824445,10815245,46764344,5139062,382,
0,77760,5728612,1319160,184,834436,507022,70,33148211,1167128,2884108,10219094,61113040,5105110,824,
0,62221,2802156,1982675,492,877142,617108,63,32910537,1193601,2546039,10697589,58913041,5114116,752,
0,63464,2634724,2037132,384,1097717,619515,70,34381520,1158570,2727601,10962392,60739190,4943074,595,
0,74101,1987881,1433673,175,1383402,600560,79,19317082,1156646,2890454,10758910,44219570,4509072,421,
0,65691,2944596,2391453,185,1610002,502326,69,17811687,532745,1444085,11073077,45002789,6529598,325,
0,64413,2828787,2233732,326,1349433,619305,73,18015085,1152968,2855232,10373515,45671439,6069775,982,
0,59035,2287349,1629904,615,1522358,747004,86,19917665,1166838,2550832,10525667,45401494,4882140,399,
0,58839,2641493,1773909,193,853266,602792,77,19256053,1180189,2820481,10297096,45282228,5680258,549,
0,76641,3266125,1221165,195,1302028,516840,75,18548764,870090,2358148,11001523,43257862,3993186,384,
0,62056,2782664,2248923,225,1515150,505129,66,17965145,1047130,2578134,10750678,46197691,6634931,788,
0,65682,2975733,1898950,348,1298505,588439,63,20912872,1075882,2606366,10718768,49151037,6904552,555,
0,85925,2856972,2019600,218,1182934,644629,69,18080372,1079232,2505897,10893190,45060727,5603716,542,
0,55810,2108010,1490261,175,1345772,570507,76,20917246,550824,1993728,10470746,44998516,5395293,410,
0,62208,3021417,1875473,328,737429,665189,72,21048633,1207334,2825795,11053511,47484569,4870305,768,
0,76397,2039778,1433624,373,1285642,774994,78,21576168,1075064,2440004,10311983,47525043,6403689,550,
0,73690,2839522,1873674,489,938630,655944,69,34516127,1164673,2877206,10765416,60963005,5147177,618,
0,58217,3351221,1652728,528,1115403,570653,74,3483319,696765,1897673,10808407,33547587,6087982,629,
0,57275,3273701,1767692,429,824453,646622,144,21008277,1187828,2917948,11121434,47446652,4528671,899,
0,84534,3090704,1364864,408,1035953,795680,191,22112896,1177166,2851459,10310322,48567025,5626234,428,
0,76581,3662187,2700298,223,1430692,992650,69,32592356,1157570,2875644,10540196,62345556,6197634,449,
0,58911,2222738,2498701,233,1202386,630560,74,20190264,1190688,2828680,10880420,46995422,5180787,389,
0,62166,2928985,2175137,176,1021190,561488,147,21433659,1158959,2857537,10419457,47528112,4789778,910,
0,81624,2725328,2210470,213,1358033,531721,69,18529344,1156874,2884111,10486289,45220691,5148175,382,
0,61239,2825592,2124270,155,1016446,643355,69,19524094,1124787,2617611,10108114,45854420,5698192,401,
0,58120,2882177,1836718,335,1305078,601374,66,20941857,946741,2193510,10375568,47977238,6733604,342,
0,75427,2731392,2101894,644,1121555,693631,63,36145891,1193287,2502556,10233648,62497478,5587818,947,
0,74930,2826046,2001937,355,813095,693867,66,21518892,1192189,2867026,10260553,47682524,5316832,391,
0,76058,2839349,2264659,205,1113778,646589,81,17973470,1040141,2494259,10139459,44810287,6113178,421,
0,57129,2218474,1624890,524,1221271,777396,86,21876732,1180117,2798469,10519581,48284064,5830916,405,
0,55582,2015819,1534208,184,1234875,566542,72,34375950,1179798,2881255,11136281,61063531,5973089,982,
1,59891,4044311,1641317,146,1177752,1040545,42,217448,730658,1776852,10917713,33460678,5234732,808,
1,65273,2506636,1366493,200,1474595,1100745,60,295588,1042230,1351275,10930497,33523398,6157360,410,
1,75487,2684977,2036636,228,1580110,908983,33,171773,542400,1351243,10810967,33492036,7487572,469,
1,74867,2081235,1530248,208,1027201,1166776,49,261016,895425,1636779,10217962,33488339,5208531,784,
1,73657,2520323,1883011,220,1227964,1261098,60,337523,666298,1346134,10728391,33470367,6115237,414,
1,74671,2603957,2036583,244,1357558,1240413,31,178030,590003,1352218,10951947,33527700,6712887,611,
1,79258,3052281,2149274,169,1176457,897155,31,170360,561104,1360000,10892674,33491423,6680384,432,
1,60822,2052017,1531768,180,1213944,1198858,49,369582,545780,1351475,10836076,33492831,6656530,896,
1,60088,2666010,2221177,336,1206368,1032552,35,174728,595853,1356189,10691817,33461554,6062142,440,
1,83277,2079989,1531847,297,895565,1231521,66,335631,576726,1349648,10118918,33481917,6872395,463,
1,77745,3032137,2327683,168,1195024,897605,32,171260,549311,1351472,10168681,33490505,6691905,468,
1,74760,3048958,2431747,248,794499,902732,33,174242,533019,1374095,10850363,33447621,7273523,838,
1,69865,3247608,2293172,155,890147,1016894,45,243508,764133,1874868,10971895,33444729,4685647,495,
1,72794,1984684,1418245,172,864008,1168383,60,310108,969793,1504608,11029014,33487602,6091576,446,
1,69567,3049850,2262299,160,1274097,914631,32,174814,533368,1361204,11001973,33448755,6711419,427,
1,68986,3021012,2457943,163,925668,1002267,48,249259,859421,1990992,11113199,33508422,5150241,1023,
1,82442,2044754,1436410,286,1513748,1084475,41,224775,728426,1774172,11097491,33463356,4654296,369,
1,71921,2397626,1739645,371,1653811,1343001,63,347378,532982,1354162,10931730,33533246,6690405,547,
1,79758,3027585,2409116,179,1190484,925633,32,173259,533111,1355462,10850359,33490278,6719869,457,
1,55705,3180172,1879466,182,870600,915260,33,179927,540227,1438384,10545240,33506903,3443784,836,
1,76314,2444492,1745227,207,1229607,1269743,63,370723,535007,1354958,10803664,33514525,6710109,430,
1,70850,2727730,1886891,200,1379684,1143632,33,173217,534933,1352705,10744751,33507891,7432121,518,
1,75173,3091709,1876386,170,1100742,904002,32,173586,536384,1358541,10807224,33541804,6892150,348,
1,83678,2897906,1426504,266,1107474,1127644,69,310791,1037022,2344204,10686986,33473534,6111168,945,
1,65047,3006133,2026440,199,989703,993839,47,243169,782258,1878987,10804563,33468092,4840506,506,
1,63489,2101941,1531770,312,1638967,1040767,36,193002,685289,1568482,10885392,33499789,5727156,477,
1,65964,3310508,2005318,189,920105,1017595,51,281316,820709,1987851,10965642,33483048,5148904,543,
1,70788,2374041,1875622,181,1042167,1200063,32,182253,535345,1354034,10999433,33488453,7441355,1516,
1,75422,2330025,1356257,186,1111243,1086896,48,264936,818974,2024586,10482161,33453420,5344269,523,
1,75964,2685542,2037448,218,1269993,1256021,31,177979,535429,1350304,10742718,33482172,6680519,436,
1,70183,3042711,2459349,172,1286404,996110,35,184224,639658,1499015,10497768,33530358,4984800,446,
1,82100,2507780,1752877,321,1145175,1237922,56,306688,962840,1356019,10989759,33484131,6101824,957,
1,75679,2985302,1889395,287,1092838,934743,32,204325,591914,1508221,10636178,33495640,6490132,466,
1,64367,2352146,1442227,270,1644069,1104592,46,257738,800803,1883940,10934209,33456275,4869741,360,
1,61119,3024870,2152998,169,885334,972821,49,228408,775681,1871528,10457712,33470898,4570280,585,
1,82475,3041543,2335790,158,1195401,897234,33,167395,551427,1432097,10816682,33521000,6711320,1089,
1,96376,3143454,2327852,197,1185090,908979,33,168743,547082,1372020,10743186,33460548,6676543,360,
1,72128,2101404,1530131,188,1006877,1217619,58,320446,1010069,1694208,10780768,33453579,5973474,576,
1,73221,3398828,2076140,256,1149394,893999,33,180077,546120,1351110,10770644,33453691,6598585,399,
1,71759,2851132,2152579,192,1663137,1026446,32,180851,562969,1349941,10167372,33456829,6665662,942,
1,71964,3369117,1772237,289,932445,1012912,31,271679,838135,1985056,10280009,33487605,5157234,412,
1,72292,3132473,2180277,164,1201880,900303,31,178927,545103,1349473,10796323,33494371,6675818,370,
1,69778,2833248,2212532,174,768773,1057319,31,179587,561714,1352636,10864293,33485386,6659122,572,
1,74144,2489874,1871168,208,1173830,918903,31,194047,526298,1383792,10982301,33496316,5294327,1393,
