FPS:,90
ResolutionHeight:,480
ResolutionWidth:,640

ObjectFound,WebcamRead,GaussianBlur,ColourConversion,SelectMode,InRangeMorphOpsDisplayDirection,TrackFilteredObject,PIDDist,Facendi,PutText,ShowImage,TimeWaitKey,Frame,MorphOps,DisplayDirection
0,105885,15055708,3674409,1355,8645480,5017424,156,267725220,3572535,7849077,7742671,570337408,250600147,1458,
0,125156,22666609,4789456,1146,8133659,4836695,312,244004136,3542170,7922670,8337460,554570191,249927858,781,
0,86614,21282919,5023778,729,8139284,4771644,313,264774505,3613004,7918504,7781733,573662339,249930567,2500,
0,149947,23425929,6045231,1823,8124440,5761118,156,42855575,3697169,12321086,21844217,374818818,249877129,1198,
0,232655,24727172,3735243,1354,8194387,4782424,260,258269640,3569462,8315012,7828712,632086953,312133339,781,
0,110468,16137005,6242887,1980,9461465,4823102,364,258990991,3563160,8002670,7521213,569684807,252909250,1354,
0,125884,22763744,3797847,1198,9023238,6545228,156,263687114,3674982,7909389,7545745,584023070,258605993,1771,
0,88802,16565181,5275131,2709,8824072,5644087,104,44344318,3560764,8135846,22563797,369637072,254324868,885,
0,107030,25022848,6077262,625,8046107,4928518,156,250874832,3588212,8027618,7352100,567177267,252869198,937,
0,121718,21466251,8383502,1094,8238241,4819300,260,47642374,3592482,20780108,11266873,379386765,252778052,937,
0,100208,23612542,4969403,1041,8054649,4855289,208,266739808,3535244,7846369,7587411,579351635,251636079,2083,
0,82187,22009269,5015080,1198,8096628,5458567,1615,269506618,3579097,8057514,7387725,580164392,250587699,781,
0,100469,22061040,4904612,1927,8113659,4743362,157,42028756,3657691,7720796,13268946,357263642,250232440,938,
0,89270,18746420,4947528,781,8305585,5703254,260,255718039,3598889,7899910,7533245,563769991,250911290,1146,
0,124479,23207127,4524145,1718,8170638,6320439,156,40790168,3841700,7921889,11615934,357129893,250204523,5312,
0,120052,30599644,4168782,677,9444382,5969606,209,270829320,3624306,8019232,7570849,591014756,250368949,1354,
0,89219,22327705,4049616,572,8219335,4585655,209,271166297,3595712,7917983,7650744,579896372,249967910,1094,
0,116666,15135031,4199511,781,8593605,4525863,209,249576974,3539254,7871577,7693765,551921767,250292127,625,
0,170728,22283174,4765289,1302,8199179,4661279,157,253455080,3590972,7895118,7611318,563374889,250423793,2239,
0,115521,22002133,4651957,1615,8162565,4702269,261,271228120,3635035,7825900,7968503,580615326,250024420,1042,
0,99323,18376422,6668093,417,8219700,4483885,208,245099443,3535608,7941889,7760380,552749367,250238481,1145,
0,127759,14827741,4922632,1146,8307356,4956851,208,266660278,3627847,8029232,9231153,571287976,250336294,885,
1,81249,27290702,11303540,364,7853712,6100231,208,1164578,3658211,8171107,7140226,330190909,257157198,1875,
1,99375,25834771,4317740,521,8109232,5781847,208,1227650,3692847,8033399,7163820,319705959,255134291,834,
1,151770,15228156,5057007,781,8431835,5782160,260,1194578,3711232,8160794,7232569,305619881,250375825,833,
1,117031,15100292,5161537,573,8377876,5758462,261,1202338,3660712,8211835,7065539,305278946,250302544,886,
1,182603,15815288,3167120,521,8372460,5785493,260,1199369,3703003,8145638,7253715,304247960,250208743,2448,
1,145259,14377795,5018362,469,8314647,5957732,208,1206296,3669722
